"",BBK01.SU0502,BBK01.SU0502_FLAGS
"","Lending rates of banks / Current account credit less than EUR 100,000 / Highest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:28:47,
1996-11,11.75,
1996-12,11.75,
1997-01,11.75,
1997-02,11.75,
1997-03,11.75,
1997-04,11.75,
1997-05,11.75,
1997-06,11.75,
1997-07,11.75,
1997-08,11.75,
1997-09,11.75,
1997-10,11.75,
1997-11,11.75,
1997-12,11.75,
1998-01,11.75,
1998-02,11.75,
1998-03,11.75,
1998-04,11.75,
1998-05,11.75,
1998-06,11.75,
1998-07,11.75,
1998-08,11.75,
1998-09,11.75,
1998-10,11.75,
1998-11,11.75,
1998-12,11.75,
1999-01,11.75,
1999-02,11.75,
1999-03,11.75,
1999-04,11.75,
1999-05,11.75,
1999-06,11.50,
1999-07,11.50,
1999-08,11.75,
1999-09,11.75,
1999-10,11.75,
1999-11,11.75,
1999-12,11.75,
2000-01,11.75,
2000-02,11.75,
2000-03,11.75,
2000-04,12.00,
2000-05,12.25,
2000-06,12.50,
2000-07,12.75,
2000-08,12.75,
2000-09,13.00,
2000-10,13.25,
2000-11,13.25,
2000-12,13.25,
2001-01,13.50,
2001-02,13.25,
2001-03,13.25,
2001-04,13.25,
2001-05,13.25,
2001-06,13.25,
2001-07,13.25,
2001-08,13.25,
2001-09,13.25,
2001-10,13.25,
2001-11,13.00,
2001-12,13.00,
2002-01,13.00,
2002-02,13.00,
2002-03,13.00,
2002-04,13.00,
2002-05,13.00,
2002-06,13.00,
2002-07,13.00,
2002-08,13.00,
2002-09,13.00,
2002-10,13.00,
2002-11,13.00,
2002-12,13.00,
2003-01,13.00,
2003-02,13.00,
2003-03,13.00,
2003-04,13.00,
2003-05,13.00,
2003-06,13.00,
"","General: Up to December 2001, loans of less than DM 200,000. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
