"",BBK01.QUW419,BBK01.QUW419_FLAGS
"","Foreign branches: Claims on non-residents, total / Remaining EU member states / US Dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:47:54,
2001-12,0.028,
2002-01,0.743,
2002-02,0.024,
2002-03,0.024,
2002-04,0.022,
2002-05,0.006,
2002-06,0.016,
2002-07,0.016,
2002-08,0.016,
2002-09,0.016,
2002-10,0.009,
2002-11,0.020,
2002-12,0.019,
2003-01,-0.015,
2003-02,-0.011,
2003-03,0.036,
2003-04,0.018,
2003-05,0.017,
2003-06,0.008,
2003-07,0.013,
2003-08,0.018,
2003-09,0.036,
2003-10,0.019,
2003-11,0.019,
2003-12,-0.027,
2004-01,-0.018,
2004-02,-0.129,
2004-03,0.019,
2004-04,-0.175,
2004-05,0.684,
2004-06,0.956,
2004-07,0.908,
2004-08,0.665,
2004-09,0.691,
2004-10,0.610,
2004-11,0.880,
2004-12,0.670,
2005-01,1.004,
2005-02,1.042,
2005-03,1.143,
2005-04,1.030,
2005-05,1.012,
2005-06,1.206,
2005-07,1.348,
2005-08,1.369,
2005-09,1.758,
2005-10,1.808,
2005-11,1.924,
2005-12,1.664,
2006-01,1.479,
2006-02,0.866,
2006-03,0.950,
2006-04,1.005,
2006-05,0.986,
2006-06,0.843,
2006-07,0.852,
2006-08,1.021,
2006-09,0.985,
2006-10,0.957,
2006-11,0.880,
2006-12,0.945,
2007-01,5.310,
2007-02,1.204,
2007-03,4.977,
2007-04,4.749,
2007-05,4.820,
2007-06,4.874,
2007-07,4.655,
2007-08,4.725,
2007-09,4.447,
2007-10,4.303,
2007-11,4.225,
2007-12,4.273,
2008-01,3.662,
2008-02,3.397,
2008-03,0.209,
2008-04,0.263,
2008-05,0.269,
2008-06,0.152,
2008-07,0.171,
2008-08,0.298,
2008-09,0.164,
2008-10,0.293,
2008-11,0.186,
2008-12,0.167,
2009-01,0.159,
2009-02,0.185,
2009-03,0.165,
2009-04,0.166,
2009-05,0.248,
2009-06,0.196,
2009-07,0.192,
2009-08,0.186,
2009-09,0.149,
2009-10,0.195,
2009-11,0.208,
2009-12,0.201,
2010-01,0.224,
2010-02,0.229,
2010-03,0.123,
2010-04,0.084,
2010-05,0.132,
2010-06,0.117,
2010-07,0.104,
2010-08,0.092,
2010-09,0.106,
2010-10,0.117,
2010-11,0.122,
2010-12,0.114,
2011-01,0.089,
2011-02,0.048,
2011-03,0.034,
2011-04,0.120,
2011-05,0.153,
2011-06,0.177,
2011-07,0.095,
2011-08,0.141,
2011-09,0.182,
2011-10,0.170,
2011-11,0.118,
2011-12,0.094,
2012-01,0.077,
2012-02,0.401,
2012-03,0.317,
2012-04,0.316,
2012-05,0.324,
2012-06,0.388,
2012-07,0.484,
2012-08,0.467,
2012-09,0.444,
2012-10,0.442,
2012-11,0.438,
2012-12,0.451,
2013-01,0.474,
2013-02,0.704,
2013-03,0.948,
2013-04,1.122,
2013-05,0.956,
2013-06,1.006,
2013-07,1.031,
2013-08,1.087,
2013-09,1.128,
2013-10,1.003,
2013-11,0.727,
2013-12,0.729,
2014-01,0.264,
2014-02,0.645,
2014-03,0.741,
2014-04,0.770,
2014-05,1.268,
2014-06,1.115,
2014-07,1.072,
2014-08,1.072,
2014-09,1.179,
2014-10,1.420,
2014-11,1.496,
