"",BBK01.TU2079,BBK01.TU2079_FLAGS
"",Other liabilities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:53,
1984-12,2.657,
1985-01,2.175,
1985-02,2.143,
1985-03,2.622,
1985-04,3.793,
1985-05,3.809,
1985-06,3.796,
1985-07,4.356,
1985-08,4.259,
1985-09,4.558,
1985-10,4.452,
1985-11,4.542,
1985-12,4.893,
1986-01,4.750,
1986-02,4.975,
1986-03,4.546,
1986-04,4.508,
1986-05,4.462,
1986-06,4.643,
1986-07,4.650,
1986-08,4.682,
1986-09,4.695,
1986-10,4.770,
1986-11,4.747,
1986-12,5.522,
1987-01,5.449,
1987-02,5.348,
1987-03,5.508,
1987-04,5.521,
1987-05,5.544,
1987-06,5.616,
1987-07,5.869,
1987-08,5.894,
1987-09,5.999,
1987-10,5.801,
1987-11,5.878,
1987-12,6.262,
1988-01,5.896,
1988-02,5.935,
1988-03,5.949,
1988-04,5.884,
1988-05,6.217,
1988-06,6.364,
1988-07,6.489,
1988-08,6.694,
1988-09,6.697,
1988-10,6.909,
1988-11,7.031,
1988-12,7.366,
1989-01,7.337,
1989-02,7.458,
1989-03,7.336,
1989-04,7.606,
1989-05,7.970,
1989-06,7.959,
1989-07,7.943,
1989-08,8.189,
1989-09,8.136,
1989-10,8.327,
1989-11,8.747,
1989-12,8.695,
1990-01,8.420,
1990-02,8.649,
1990-03,8.587,
1990-04,8.434,
1990-05,9.322,
1990-06,9.222,
1990-07,9.528,
1990-08,9.794,
1990-09,9.883,
1990-10,9.637,
1990-11,10.110,
1990-12,10.455,
1991-01,10.237,
1991-02,10.631,
1991-03,11.287,
1991-04,11.236,
1991-05,11.233,
1991-06,11.276,
1991-07,10.967,
1991-08,10.462,
1991-09,10.386,
1991-10,11.250,
1991-11,11.555,
1991-12,11.624,
1992-01,10.938,
1992-02,10.665,
1992-03,10.498,
1992-04,10.229,
1992-05,9.852,
1992-06,9.942,
1992-07,10.311,
1992-08,10.227,
1992-09,10.660,
1992-10,11.296,
1992-11,11.653,
1992-12,11.954,
1993-01,11.159,
1993-02,11.145,
1993-03,11.077,
1993-04,10.844,
1993-05,10.585,
1993-06,11.783,
1993-07,11.878,
1993-08,11.519,
1993-09,11.596,
1993-10,12.421,
1993-11,12.843,
1993-12,16.320,
1994-01,15.314,
1994-02,14.035,
1994-03,14.785,
1994-04,13.943,
1994-05,13.762,
1994-06,13.742,
1994-07,12.774,
1994-08,12.716,
1994-09,13.691,
1994-10,13.430,
1994-11,13.529,
1994-12,14.274,
1995-01,13.981,
1995-02,13.765,
1995-03,14.236,
1995-04,14.496,
1995-05,15.313,
1995-06,15.691,
1995-07,15.999,
1995-08,16.670,
1995-09,16.621,
1995-10,16.789,
1995-11,17.166,
1995-12,17.363,
1996-01,15.828,
1996-02,16.614,
1996-03,16.946,
1996-04,16.946,
1996-05,17.014,
1996-06,16.943,
1996-07,17.434,
1996-08,17.760,
1996-09,18.053,
1996-10,18.679,
1996-11,20.540,
1996-12,18.861,
1997-01,19.621,
1997-02,23.008,
1997-03,22.967,
1997-04,24.238,
1997-05,23.673,
1997-06,24.808,
1997-07,27.881,
1997-08,26.469,
1997-09,27.500,
1997-10,28.263,
1997-11,27.736,
1997-12,26.926,
1998-01,28.524,
1998-02,29.268,
1998-03,31.021,
1998-04,30.913,
1998-05,31.317,
1998-06,30.146,
1998-07,33.349,
1998-08,33.348,
1998-09,33.762,
1998-10,33.838,
1998-11,35.904,
1998-12,36.104,
1999-01,48.232,
1999-02,51.340,
1999-03,50.059,
1999-04,49.257,
1999-05,52.958,
1999-06,74.101,
1999-07,69.623,
1999-08,64.310,
1999-09,59.592,
1999-10,61.495,
1999-11,63.877,
1999-12,66.677,
2000-01,62.075,
2000-02,61.790,
2000-03,61.776,
2000-04,62.010,
2000-05,60.647,
2000-06,60.538,
2000-07,60.124,
2000-08,64.391,
2000-09,67.309,
2000-10,74.027,
2000-11,75.243,
2000-12,74.947,
2001-01,70.224,
2001-02,70.286,
2001-03,86.304,
2001-04,86.670,
2001-05,91.759,
2001-06,87.960,
2001-07,85.179,
2001-08,80.546,
2001-09,82.688,
2001-10,83.996,
2001-11,84.979,
2001-12,87.856,
2002-01,88.647,
2002-02,87.536,
2002-03,86.766,
2002-04,84.144,
2002-05,83.803,
2002-06,83.661,
2002-07,83.421,
2002-08,78.214,
2002-09,81.714,
2002-10,79.744,
2002-11,81.135,
2002-12,79.343,
2003-01,78.029,
2003-02,73.989,
2003-03,73.978,
2003-04,71.352,
2003-05,71.111,
2003-06,69.801,
2003-07,70.670,
2003-08,71.093,
2003-09,73.102,
2003-10,71.648,
2003-11,69.127,
2003-12,68.404,
2004-01,67.559,
2004-02,66.711,
2004-03,70.233,
2004-04,72.398,
2004-05,68.469,
2004-06,69.629,
2004-07,68.041,
2004-08,68.370,
2004-09,69.047,
2004-10,70.078,
2004-11,74.231,
2004-12,72.652,
2005-01,74.746,
2005-02,74.225,
2005-03,74.902,
2005-04,72.565,
2005-05,74.204,
2005-06,74.916,
2005-07,71.794,
2005-08,71.869,
2005-09,70.188,
2005-10,67.748,
2005-11,70.030,
2005-12,67.493,
2006-01,70.452,
2006-02,70.012,
2006-03,70.253,
2006-04,71.594,
2006-05,74.041,
2006-06,69.721,
2006-07,70.528,
2006-08,70.717,
2006-09,71.703,
2006-10,74.422,
2006-11,78.797,
2006-12,76.033,
2007-01,63.331,
2007-02,61.763,
2007-03,60.890,
2007-04,60.324,
2007-05,61.007,
2007-06,59.722,
2007-07,58.778,
2007-08,58.743,
2007-09,55.644,
2007-10,57.560,
2007-11,56.753,
2007-12,55.362,
2008-01,53.341,
2008-02,52.197,
2008-03,51.752,
2008-04,54.663,
2008-05,55.916,
2008-06,54.068,
2008-07,55.394,
2008-08,57.324,
2008-09,56.882,
2008-10,59.080,
2008-11,57.263,
2008-12,52.949,
2009-01,55.200,
2009-02,53.139,
2009-03,50.544,
2009-04,49.778,
2009-05,47.435,
2009-06,44.484,
2009-07,45.034,
2009-08,45.754,
2009-09,45.058,
2009-10,47.899,
2009-11,47.144,
2009-12,38.864,
2010-01,40.653,
2010-02,39.808,
2010-03,39.846,
2010-04,43.825,
2010-05,47.847,
2010-06,49.094,
2010-07,44.499,
2010-08,44.208,
2010-09,46.847,
2010-10,48.076,
2010-11,49.740,
2010-12,46.916,
2011-01,47.483,
2011-02,46.959,
2011-03,44.715,
2011-04,44.782,
2011-05,46.100,
2011-06,42.267,
2011-07,45.614,
2011-08,45.244,
2011-09,46.070,
2011-10,46.622,
2011-11,47.021,
2011-12,45.185,
2012-01,46.368,
2012-02,46.406,
2012-03,45.963,
2012-04,46.602,
2012-05,47.817,
2012-06,46.957,
2012-07,50.252,
2012-08,50.853,
2012-09,51.709,
2012-10,48.266,
2012-11,47.338,
2012-12,44.888,
2013-01,42.456,
2013-02,41.862,
2013-03,43.101,
2013-04,42.822,
2013-05,41.949,
2013-06,39.834,
2013-07,39.556,
2013-08,38.775,
2013-09,39.126,
2013-10,37.410,
2013-11,37.525,
2013-12,39.752,
2014-01,40.231,
2014-02,37.722,
2014-03,38.427,
2014-04,38.699,
2014-05,39.418,
2014-06,39.916,
2014-07,40.873,
2014-08,47.501,
2014-09,47.815,
2014-10,48.240,
2014-11,48.429,
