"",BBEX3.A.ZMW.USD.CA.AC.A04,BBEX3.A.ZMW.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Zambia  / USD 1 = ZMW ... (middle),
unit,ZMW (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:40,
2013,5.41258,
2014,6.18819,
"","General: With effect from 1 January 2013, a currency conversion took place at the rate of 1,000 (old) kwacha = 1 (new) kwacha; the old ISO currency code was ZMK. The currency conversion did not entail any appreciation or depreciation against other currencies.",
"","Source: Bank of Zambia, Lusaka",
"",Methodology: Calculated on the basis of month-end buying and selling rates.,
