"",BBK01.PQ3269,BBK01.PQ3269_FLAGS
"",Housing loans to domestic enterprises and self-employed persons / Total / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:34,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,5.214,
1981-01,5.256,
1981-04,5.353,
1981-07,5.464,
1981-10,5.749,
1982-01,5.827,
1982-04,5.925,
1982-07,6.197,
1982-10,6.620,
1983-01,6.706,
1983-04,6.989,
1983-07,7.187,
1983-10,7.448,
1984-01,7.556,
1984-04,7.816,
1984-07,8.113,
1984-10,8.287,
1985-01,8.601,
1985-04,8.825,
1985-07,9.223,
1985-10,9.570,
1986-01,9.693,
1986-04,10.103,
1986-07,10.438,
1986-10,10.625,
1987-01,10.648,
1987-04,10.765,
1987-07,10.904,
1987-10,10.963,
1988-01,11.021,
1988-04,10.254,
1988-07,10.467,
1988-10,10.705,
1989-01,11.098,
1989-04,11.585,
1989-07,11.623,
1989-10,12.234,
1990-01,12.475,
1990-04,35.633,
1990-07,35.386,
1990-10,36.587,
1991-01,36.952,
1991-04,38.029,
1991-07,37.928,
1991-10,39.339,
1992-01,40.317,
1992-04,41.447,
1992-07,42.957,
1992-10,44.453,
1993-01,22.404,
1993-04,23.280,
1993-07,24.137,
1993-10,25.829,
1994-01,27.208,
1994-04,27.742,
1994-07,29.289,
1994-10,30.819,
1995-01,31.781,
1995-04,36.558,
1995-07,33.050,
1995-10,34.714,
1996-01,35.229,
1996-04,35.791,
1996-07,37.172,
1996-10,40.340,
1997-01,40.822,
1997-04,41.406,
1997-07,42.125,
1997-10,43.299,
1998-01,43.823,
1998-04,44.335,
1998-07,44.906,
1998-10,46.738,
1999-01,19.614,
1999-04,17.406,
1999-07,23.617,
1999-10,24.450,
2000-01,25.673,
2000-04,27.366,
2000-07,27.801,
2000-10,29.029,
2001-01,28.460,
2001-04,28.612,
2001-07,28.517,
2001-10,30.806,
2002-01,30.457,
2002-04,30.305,
2002-07,30.228,
2002-10,30.927,
2003-01,31.358,
2003-04,31.398,
2003-07,32.736,
2003-10,32.506,
2004-01,31.854,
2004-04,31.869,
2004-07,31.713,
2004-10,30.267,
2005-01,30.119,
2005-04,29.831,
2005-07,28.271,
2005-10,30.962,
2006-01,31.748,
2006-04,31.798,
2006-07,31.475,
2006-10,31.899,
2007-01,32.077,
2007-04,30.963,
2007-07,31.523,
2007-10,30.727,
2008-01,30.746,
2008-04,31.297,
2008-07,31.838,
2008-10,32.191,
2009-01,32.560,
2009-04,32.919,
2009-07,33.305,
2009-10,33.541,
2010-01,33.685,
2010-04,33.792,
2010-07,34.330,
2010-10,35.226,
2011-01,35.330,
2011-04,35.705,
2011-07,35.942,
2011-10,36.557,
2012-01,36.661,
2012-04,36.936,
2012-07,36.985,
2012-10,37.346,
2013-01,37.443,
2013-04,37.403,
2013-07,37.571,
2013-10,37.753,
2014-01,37.659,
2014-04,37.430,
2014-07,37.530,
2014-10,37.741,
