"",BBK01.OUA404,BBK01.OUA404_FLAGS
"",Balances and loans to foreign banks (MFIs) / short-term / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:47,
1999-01,336.436,
1999-02,290.836,
1999-03,291.524,
1999-04,294.469,
1999-05,275.403,
1999-06,280.733,
1999-07,285.849,
1999-08,289.200,
1999-09,282.996,
1999-10,293.020,
1999-11,314.621,
1999-12,279.364,
2000-01,292.114,
2000-02,294.077,
2000-03,288.461,
2000-04,295.537,
2000-05,302.972,
2000-06,300.989,
2000-07,297.394,
2000-08,312.978,
2000-09,316.582,
2000-10,327.123,
2000-11,335.299,
2000-12,325.234,
2001-01,323.872,
2001-02,336.826,
2001-03,365.345,
2001-04,366.720,
2001-05,358.236,
2001-06,369.092,
2001-07,340.912,
2001-08,358.370,
2001-09,384.031,
2001-10,384.334,
2001-11,399.719,
2001-12,383.578,
2002-01,371.572,
2002-02,350.908,
2002-03,362.274,
2002-04,370.478,
2002-05,395.260,
2002-06,399.300,
2002-07,399.887,
2002-08,413.278,
2002-09,439.126,
2002-10,450.127,
2002-11,484.369,
2002-12,467.927,
2003-01,471.216,
2003-02,488.741,
2003-03,503.836,
2003-04,505.803,
2003-05,524.513,
2003-06,552.951,
2003-07,533.744,
2003-08,522.751,
2003-09,520.045,
2003-10,501.894,
2003-11,512.664,
2003-12,515.574,
2004-01,531.824,
2004-02,530.575,
2004-03,538.376,
2004-04,557.315,
2004-05,570.336,
2004-06,566.730,
2004-07,557.293,
2004-08,557.757,
2004-09,577.817,
2004-10,595.403,
2004-11,618.949,
2004-12,606.421,
2005-01,627.828,
2005-02,660.680,
2005-03,657.216,
2005-04,679.756,
2005-05,681.535,
2005-06,693.837,
2005-07,690.943,
2005-08,668.417,
2005-09,690.130,
2005-10,704.068,
2005-11,707.237,
2005-12,648.430,
2006-01,678.550,
2006-02,701.816,
2006-03,728.905,
2006-04,710.096,
2006-05,709.027,
2006-06,748.479,
2006-07,715.290,
2006-08,706.840,
2006-09,726.031,
2006-10,708.699,
2006-11,714.712,
2006-12,744.399,
2007-01,733.939,
2007-02,750.699,
2007-03,752.097,
2007-04,778.245,
2007-05,776.736,
2007-06,799.527,
2007-07,802.177,
2007-08,794.077,
2007-09,828.819,
2007-10,811.116,
2007-11,817.076,
2007-12,803.294,
2008-01,813.870,
2008-02,803.398,
2008-03,809.858,
2008-04,829.465,
2008-05,804.739,
2008-06,790.705,
2008-07,766.375,
2008-08,754.490,
2008-09,814.502,
2008-10,859.647,
2008-11,807.325,
2008-12,767.136,
2009-01,743.750,
2009-02,733.047,
2009-03,686.119,
2009-04,713.547,
2009-05,691.416,
2009-06,653.204,
2009-07,639.452,
2009-08,647.419,
2009-09,608.079,
2009-10,637.084,
2009-11,637.536,
2009-12,643.504,
2010-01,647.180,
2010-02,640.526,
2010-03,640.216,
2010-04,681.365,
2010-05,725.626,
2010-06,678.632,
2010-07,678.422,
2010-08,708.436,
2010-09,665.983,
2010-10,604.370,
2010-11,619.552,
2010-12,607.660,
2011-01,609.162,
2011-02,612.851,
2011-03,571.020,
2011-04,615.589,
2011-05,618.225,
2011-06,581.245,
2011-07,578.711,
2011-08,608.486,
2011-09,608.211,
2011-10,587.621,
2011-11,593.679,
2011-12,566.251,
2012-01,595.025,
2012-02,599.539,
2012-03,579.789,
2012-04,588.744,
2012-05,596.466,
2012-06,566.512,
2012-07,583.325,
2012-08,580.544,
2012-09,583.795,
2012-10,579.447,
2012-11,561.855,
2012-12,545.452,
2013-01,535.318,
2013-02,562.241,
2013-03,548.272,
2013-04,557.365,
2013-05,552.822,
2013-06,563.486,
2013-07,541.988,
2013-08,548.062,
2013-09,542.045,
2013-10,564.166,
2013-11,579.909,
2013-12,546.614,
2014-01,577.774,
2014-02,572.439,
2014-03,554.121,
2014-04,560.882,
2014-05,580.813,
2014-06,595.283,
2014-07,634.049,
2014-08,624.000,
2014-09,607.185,
2014-10,628.594,
2014-11,658.102,
2014-12,618.705,Provisional value
