"",BBK01.OUL402,BBK01.OUL402_FLAGS
"",Balances and loans to banks (MFIs) / long-term / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:15,
1999-01,4.029,
1999-02,4.067,
1999-03,4.395,
1999-04,4.489,
1999-05,4.576,
1999-06,4.847,
1999-07,5.029,
1999-08,5.158,
1999-09,5.267,
1999-10,5.438,
1999-11,6.015,
1999-12,6.402,
2000-01,6.704,
2000-02,6.856,
2000-03,7.050,
2000-04,7.182,
2000-05,7.285,
2000-06,7.355,
2000-07,7.320,
2000-08,7.402,
2000-09,7.437,
2000-10,7.467,
2000-11,7.563,
2000-12,7.361,
2001-01,7.416,
2001-02,7.496,
2001-03,7.524,
2001-04,7.503,
2001-05,7.795,
2001-06,7.846,
2001-07,7.925,
2001-08,8.144,
2001-09,8.203,
2001-10,8.381,
2001-11,8.246,
2001-12,8.374,
2002-01,8.440,
2002-02,8.623,
2002-03,8.957,
2002-04,9.168,
2002-05,9.125,
2002-06,8.901,
2002-07,8.896,
2002-08,8.884,
2002-09,8.891,
2002-10,9.055,
2002-11,9.148,
2002-12,8.989,
2003-01,9.181,
2003-02,9.308,
2003-03,9.512,
2003-04,9.627,
2003-05,9.677,
2003-06,9.640,
2003-07,9.714,
2003-08,9.900,
2003-09,10.054,
2003-10,10.180,
2003-11,10.223,
2003-12,10.246,
2004-01,10.338,
2004-02,10.663,
2004-03,11.003,
2004-04,11.518,
2004-05,11.815,
2004-06,12.101,
2004-07,12.254,
2004-08,12.170,
2004-09,12.224,
2004-10,12.115,
2004-11,11.876,
2004-12,11.794,
2005-01,11.938,
2005-02,12.115,
2005-03,12.372,
2005-04,12.547,
2005-05,12.897,
2005-06,13.139,
2005-07,13.407,
2005-08,13.597,
2005-09,13.599,
2005-10,13.792,
2005-11,13.884,
2005-12,14.048,
2006-01,14.149,
2006-02,14.178,
2006-03,14.488,
2006-04,14.776,
2006-05,15.111,
2006-06,15.434,
2006-07,15.692,
2006-08,15.886,
2006-09,16.004,
2006-10,16.077,
2006-11,16.088,
2006-12,15.999,
2007-01,16.176,
2007-02,16.271,
2007-03,16.291,
2007-04,16.458,
2007-05,16.583,
2007-06,16.765,
2007-07,16.971,
2007-08,16.832,
2007-09,16.786,
2007-10,16.764,
2007-11,16.471,
2007-12,16.085,
2008-01,15.800,
2008-02,16.512,
2008-03,16.599,
2008-04,16.672,
2008-05,16.813,
2008-06,17.090,
2008-07,17.161,
2008-08,17.138,
2008-09,17.230,
2008-10,17.243,
2008-11,17.280,
2008-12,16.925,
2009-01,16.845,
2009-02,16.797,
2009-03,16.585,
2009-04,16.271,
2009-05,16.094,
2009-06,15.737,
2009-07,15.768,
2009-08,15.721,
2009-09,15.629,
2009-10,15.317,
2009-11,15.049,
2009-12,14.540,
2010-01,14.486,
2010-02,14.449,
2010-03,14.295,
2010-04,14.247,
2010-05,14.130,
2010-06,13.853,
2010-07,13.656,
2010-08,13.432,
2010-09,13.337,
2010-10,13.566,
2010-11,13.558,
2010-12,13.389,
2011-01,13.495,
2011-02,13.516,
2011-03,13.489,
2011-04,13.446,
2011-05,13.347,
2011-06,13.286,
2011-07,13.172,
2011-08,13.062,
2011-09,12.842,
2011-10,12.796,
2011-11,12.757,
2011-12,12.558,
2012-01,12.717,
2012-02,12.878,
2012-03,12.961,
2012-04,12.854,
2012-05,13.239,
2012-06,13.310,
2012-07,13.387,
2012-08,13.615,
2012-09,13.684,
2012-10,14.004,
2012-11,14.313,
2012-12,14.345,
2013-01,14.566,
2013-02,14.657,
2013-03,14.622,
2013-04,14.690,
2013-05,14.871,
2013-06,15.043,
2013-07,15.165,
2013-08,15.393,
2013-09,15.486,
2013-10,15.510,
2013-11,15.553,
2013-12,15.513,
2014-01,15.608,
2014-02,15.703,
2014-03,15.582,
2014-04,15.629,
2014-05,15.632,
2014-06,15.492,
2014-07,15.443,
2014-08,15.432,
2014-09,15.476,
2014-10,15.459,
2014-11,15.302,
2014-12,15.213,Provisional value
