"",BBK01.OUK227,BBK01.OUK227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:44,
1999-01,0.106,
1999-02,0.106,
1999-03,0.110,
1999-04,0.269,
1999-05,0.110,
1999-06,0.126,
1999-07,0.060,
1999-08,0.061,
1999-09,0.060,
1999-10,0.059,
1999-11,0.045,
1999-12,0.054,
2000-01,0.051,
2000-02,0.051,
2000-03,0.095,
2000-04,0.098,
2000-05,0.130,
2000-06,0.148,
2000-07,0.154,
2000-08,0.151,
2000-09,0.151,
2000-10,0.141,
2000-11,0.141,
2000-12,0.140,
2001-01,0.134,
2001-02,0.134,
2001-03,0.134,
2001-04,0.100,
2001-05,0.074,
2001-06,0.073,
2001-07,0.070,
2001-08,0.053,
2001-09,0.041,
2001-10,0.037,
2001-11,0.037,
2001-12,0.025,
2002-01,0.024,
2002-02,0.024,
2002-03,0.024,
2002-04,0.021,
2002-05,0.018,
2002-06,0.019,
2002-07,0.006,
2002-08,0.006,
2002-09,0.013,
2002-10,0.012,
2002-11,0.006,
2002-12,0.032,
2003-01,0.030,
2003-02,0.079,
2003-03,0.079,
2003-04,0.077,
2003-05,0.074,
2003-06,0.076,
2003-07,0.076,
2003-08,0.032,
2003-09,0.032,
2003-10,0.036,
2003-11,0.036,
2003-12,0.010,
2004-01,0.013,
2004-02,0.045,
2004-03,0.018,
2004-04,0.019,
2004-05,0.020,
2004-06,0.020,
2004-07,0.021,
2004-08,0.023,
2004-09,0.023,
2004-10,0.023,
2004-11,0.023,
2004-12,0.023,
2005-01,0.020,
2005-02,0.019,
2005-03,0.004,
2005-04,0.005,
2005-05,0.005,
2005-06,0.006,
2005-07,0.005,
2005-08,0.005,
2005-09,0.005,
2005-10,0.005,
2005-11,0.005,
2005-12,0.004,
2006-01,0.005,
2006-02,0.074,
2006-03,0.009,
2006-04,0.008,
2006-05,0.010,
2006-06,0.016,
2006-07,0.023,
2006-08,0.022,
2006-09,0.022,
2006-10,0.022,
2006-11,0.021,
2006-12,0.037,
2007-01,0.088,
2007-02,0.091,
2007-03,0.091,
2007-04,0.091,
2007-05,0.091,
2007-06,0.212,
2007-07,0.216,
2007-08,0.217,
2007-09,0.237,
2007-10,0.238,
2007-11,0.233,
2007-12,0.240,
2008-01,0.195,
2008-02,0.204,
2008-03,0.207,
2008-04,0.219,
2008-05,0.230,
2008-06,0.228,
2008-07,0.102,
2008-08,0.103,
2008-09,0.086,
2008-10,0.093,
2008-11,0.094,
2008-12,0.083,
2009-01,0.054,
2009-02,0.047,
2009-03,0.042,
2009-04,0.033,
2009-05,0.058,
2009-06,0.058,
2009-07,0.060,
2009-08,0.060,
2009-09,0.055,
2009-10,0.049,
2009-11,0.048,
2009-12,0.043,
2010-01,0.043,
2010-02,0.043,
2010-03,0.043,
2010-04,0.043,
2010-05,0.016,
2010-06,0.016,
2010-07,0.031,
2010-08,0.031,
2010-09,0.036,
2010-10,0.035,
2010-11,0.036,
2010-12,0.035,
2011-01,0.033,
2011-02,0.164,
2011-03,0.164,
2011-04,0.173,
2011-05,0.175,
2011-06,0.179,
2011-07,0.171,
2011-08,0.170,
2011-09,0.167,
2011-10,0.163,
2011-11,0.163,
2011-12,0.163,
2012-01,0.163,
2012-02,0.168,
2012-03,0.041,
2012-04,0.029,
2012-05,0.035,
2012-06,0.034,
2012-07,0.024,
2012-08,0.022,
2012-09,0.042,
2012-10,0.046,
2012-11,0.046,
2012-12,0.056,
2013-01,0.056,
2013-02,0.056,
2013-03,0.080,
2013-04,0.080,
2013-05,0.080,
2013-06,0.074,
2013-07,0.074,
2013-08,0.074,
2013-09,0.073,
2013-10,0.110,
2013-11,0.110,
2013-12,0.099,
2014-01,0.145,
2014-02,0.151,
2014-03,0.190,
2014-04,0.190,
2014-05,0.189,
2014-06,0.175,
2014-07,0.176,
2014-08,0.177,
2014-09,0.157,
2014-10,0.126,
2014-11,0.127,
2014-12,0.128,Provisional value
