"",BBK01.DJ7834,BBK01.DJ7834_FLAGS
"","Pay rates, production sector (incl. construction), excluding ancillary benefits, excluding one-off payments, on a monthly basis, Germany",
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-11 13:06:18,
1991,54.8,
1992,61.3,
1993,65.5,
1994,68.0,
1995,71.2,
1996,73.8,
1997,75.2,
1998,76.6,
1999,78.9,
2000,80.6,
2001,82.2,
2002,83.9,
2003,86.0,
2004,87.5,
2005,88.7,
2006,90.0,
2007,92.6,
2008,95.3,
2009,98.4,
2010,100.0,
2011,102.1,
2012,105.4,
2013,108.7,
2014,112.2,
