"",BBK01.TU2074,BBK01.TU2074_FLAGS
1998-09,3.255,
1998-10,3.305,
1998-11,2.935,
1998-12,3.054,
1999-01,0.953,
1999-02,1.186,
1999-03,0.870,
1999-04,0.912,
1999-05,0.952,
1999-06,1.466,
1999-07,1.471,
1999-08,1.530,
1999-09,1.316,
1999-10,1.369,
1999-11,1.708,
1999-12,1.723,
2000-01,1.713,
2000-02,1.746,
2000-03,2.578,
2000-04,2.770,
2000-05,2.743,
2000-06,2.702,
2000-07,2.742,
2000-08,2.654,
2000-09,2.747,
2000-10,2.799,
2000-11,2.678,
2000-12,3.238,
2001-01,3.776,
2001-02,3.802,
2001-03,3.899,
2001-04,3.953,
2001-05,4.004,
2001-06,4.118,
2001-07,3.825,
2001-08,4.330,
2001-09,3.728,
2001-10,3.909,
2001-11,5.676,
2001-12,3.855,
2002-01,3.840,
2002-02,3.817,
2002-03,3.817,
2002-04,3.765,
2002-05,3.760,
2002-06,3.715,
2002-07,6.865,
2002-08,4.290,
2002-09,4.644,
2002-10,4.594,
2002-11,4.267,
2002-12,4.504,
2003-01,4.531,
2003-02,4.568,
2003-03,4.487,
2003-04,4.517,
2003-05,4.372,
2003-06,4.298,
2003-07,4.322,
2003-08,4.537,
2003-09,4.200,
2003-10,4.257,
2003-11,4.245,
2003-12,3.967,
2004-01,3.962,
2004-02,3.950,
2004-03,3.892,
2004-04,3.854,
2004-05,3.773,
2004-06,3.780,
2004-07,3.929,
2004-08,4.289,
2004-09,4.320,
2004-10,4.407,
2004-11,4.378,
2004-12,4.463,
2005-01,4.560,
2005-02,4.627,
2005-03,4.725,
2005-04,5.615,
2005-05,5.626,
2005-06,5.735,
2005-07,5.823,
2005-08,5.847,
2005-09,6.001,
2005-10,6.719,
2005-11,6.927,
2005-12,6.951,
2006-01,8.354,
2006-02,8.012,
2006-03,8.028,
2006-04,8.237,
2006-05,8.312,
2006-06,8.401,
2006-07,8.431,
2006-08,8.443,
2006-09,8.265,
2006-10,8.225,
2006-11,8.145,
2006-12,7.848,
2007-01,7.638,
2007-02,8.634,
2007-03,8.626,
2007-04,8.462,
2007-05,8.579,
2007-06,8.529,
2007-07,7.058,
2007-08,7.017,
2007-09,6.778,
2007-10,6.735,
2007-11,6.698,
2007-12,6.766,
2008-01,7.006,
2008-02,7.158,
2008-03,6.915,
2008-04,7.020,
2008-05,7.163,
2008-06,6.853,
2008-07,6.781,
2008-08,6.844,
2008-09,6.991,
2008-10,9.083,
2008-11,9.104,
2008-12,8.727,
2009-01,8.688,
2009-02,8.646,
2009-03,8.576,
2009-04,8.597,
2009-05,8.395,
2009-06,8.423,
2009-07,8.467,
2009-08,8.435,
2009-09,8.477,
2009-10,8.472,
2009-11,8.518,
2009-12,7.377,
2010-01,7.384,
2010-02,7.715,
2010-03,7.344,
2010-04,7.308,
2010-05,7.291,
2010-06,7.256,
2010-07,7.320,
2010-08,7.406,
2010-09,7.297,
2010-10,7.452,
2010-11,7.514,
2010-12,7.319,
2011-01,7.446,
2011-02,7.355,
2011-03,7.244,
2011-04,7.341,
2011-05,7.337,
2011-06,7.324,
2011-07,7.377,
2011-08,6.954,
2011-09,7.001,
2011-10,6.945,
2011-11,6.997,
2011-12,6.899,
2012-01,6.909,
2012-02,6.850,
2012-03,6.805,
2012-04,6.828,
2012-05,6.967,
2012-06,6.931,
2012-07,7.025,
2012-08,7.008,
2012-09,6.986,
2012-10,4.361,
2012-11,4.329,
2012-12,4.196,
2013-01,4.091,
2013-02,4.098,
2013-03,4.138,
2013-04,4.089,
2013-05,4.273,
2013-06,4.268,
2013-07,4.083,
2013-08,4.065,
2013-09,4.048,
2013-10,4.032,
2013-11,3.996,
2013-12,2.039,
2014-01,2.035,
2014-02,2.030,
2014-03,2.015,
2014-04,2.007,
2014-05,2.104,
2014-06,3.405,
2014-07,5.026,
2014-08,5.076,
2014-09,5.302,
2014-10,5.486,
2014-11,6.124,
