"",BBDB1.A.DE.N.A.C.IFRS.B.A.K.A.A009.VWM.A,BBDB1.A.DE.N.A.C.IFRS.B.A.K.A.A009.VWM.A_FLAGS
"",Financial assets as a percentage of total assets / Weighted average / Non-financial listed groups / Germany / Total / Assets,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:12:44,
2005,12.01,
2006,12.24,
2007,12.04,
2008,11.42,
2009,11.96,
2010,12.19,
2011,12.67,
2012,12.64,
2013,12.43,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. End-of-year data.",
