"",BBK01.OUE335,BBK01.OUE335_FLAGS
"",Deposits and borrowing from foreign general government / Total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:59,
1999-01,0.293,
1999-02,0.306,
1999-03,0.326,
1999-04,0.324,
1999-05,0.316,
1999-06,0.322,
1999-07,0.540,
1999-08,0.599,
1999-09,0.317,
1999-10,0.317,
1999-11,0.318,
1999-12,0.331,
2000-01,0.339,
2000-02,0.322,
2000-03,0.320,
2000-04,0.314,
2000-05,0.330,
2000-06,0.386,
2000-07,0.347,
2000-08,0.318,
2000-09,0.318,
2000-10,0.219,
2000-11,0.166,
2000-12,0.161,
2001-01,0.174,
2001-02,0.115,
2001-03,0.122,
2001-04,0.119,
2001-05,0.373,
2001-06,0.270,
2001-07,0.116,
2001-08,0.275,
2001-09,0.109,
2001-10,0.112,
2001-11,0.105,
2001-12,0.106,
2002-01,0.107,
2002-02,0.108,
2002-03,0.107,
2002-04,0.099,
2002-05,0.101,
2002-06,0.096,
2002-07,0.098,
2002-08,0.096,
2002-09,0.082,
2002-10,0.091,
2002-11,0.079,
2002-12,0.097,
2003-01,0.104,
2003-02,0.097,
2003-03,0.087,
2003-04,0.087,
2003-05,0.082,
2003-06,0.086,
2003-07,0.097,
2003-08,0.093,
2003-09,0.083,
2003-10,0.082,
2003-11,0.080,
2003-12,0.064,
2004-01,0.069,
2004-02,0.070,
2004-03,0.074,
2004-04,0.085,
2004-05,0.071,
2004-06,0.066,
2004-07,0.069,
2004-08,0.063,
2004-09,0.060,
2004-10,0.074,
2004-11,0.073,
2004-12,0.069,
2005-01,0.062,
2005-02,0.060,
2005-03,0.058,
2005-04,0.067,
2005-05,0.049,
2005-06,0.047,
2005-07,0.051,
2005-08,0.047,
2005-09,0.045,
2005-10,0.046,
2005-11,0.045,
2005-12,0.049,
2006-01,0.047,
2006-02,0.148,
2006-03,0.147,
2006-04,0.159,
2006-05,0.144,
2006-06,0.149,
2006-07,0.145,
2006-08,0.149,
2006-09,0.148,
2006-10,0.148,
2006-11,0.176,
2006-12,0.157,
2007-01,0.166,
2007-02,0.150,
2007-03,0.151,
2007-04,0.148,
2007-05,0.153,
2007-06,0.305,
2007-07,0.141,
2007-08,0.143,
2007-09,0.143,
2007-10,0.167,
2007-11,0.151,
2007-12,0.147,
2008-01,0.126,
2008-02,0.121,
2008-03,0.120,
2008-04,0.124,
2008-05,0.123,
2008-06,0.411,
2008-07,0.501,
2008-08,0.355,
2008-09,0.357,
2008-10,0.237,
2008-11,0.215,
2008-12,0.038,
2009-01,0.409,
2009-02,0.409,
2009-03,0.056,
2009-04,0.158,
2009-05,0.131,
2009-06,0.141,
2009-07,0.175,
2009-08,0.231,
2009-09,0.338,
2009-10,0.361,
2009-11,0.348,
2009-12,0.311,
2010-01,0.694,
2010-02,0.811,
2010-03,0.378,
2010-04,0.320,
2010-05,1.222,
2010-06,0.493,
2010-07,1.258,
2010-08,0.632,
2010-09,0.428,
2010-10,0.514,
2010-11,0.418,
2010-12,0.340,
2011-01,0.322,
2011-02,1.287,
2011-03,1.123,
2011-04,0.382,
2011-05,1.226,
2011-06,1.273,
2011-07,2.590,
2011-08,1.315,
2011-09,0.550,
2011-10,1.630,
2011-11,2.227,
2011-12,1.190,
2012-01,1.534,
2012-02,0.404,
2012-03,1.033,
2012-04,1.133,
2012-05,0.852,
2012-06,0.176,
2012-07,0.398,
2012-08,0.449,
2012-09,0.398,
2012-10,0.520,
2012-11,0.532,
2012-12,0.404,
2013-01,0.239,
2013-02,0.245,
2013-03,0.267,
2013-04,0.309,
2013-05,0.309,
2013-06,0.421,
2013-07,0.385,
2013-08,0.279,
2013-09,0.224,
2013-10,0.244,
2013-11,0.262,
2013-12,0.285,
2014-01,0.258,
2014-02,0.216,
2014-03,0.295,
2014-04,0.340,
2014-05,0.278,
2014-06,0.309,
2014-07,0.359,
2014-08,0.280,
2014-09,0.213,
2014-10,0.261,
2014-11,0.356,
2014-12,0.345,Provisional value
