"",BBK01.QUY373,BBK01.QUY373_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Tunisia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:14,
2002-03,0.003,
2002-04,0.000,
2002-05,0.000,
2002-06,0.000,
2002-07,0.000,
2002-08,0.000,
2002-09,0.005,
2002-10,0.000,
2002-11,0.000,
2002-12,0.000,
2003-01,0.000,
2003-02,0.000,
2003-03,0.000,
2003-04,0.000,
2003-05,0.000,
2003-06,0.000,
2003-07,0.024,
2003-08,0.032,
2003-09,0.029,
2003-10,0.023,
2003-11,0.028,
2003-12,0.025,
2004-01,0.028,
2004-02,0.032,
2004-03,0.033,
2004-04,0.034,
2004-05,0.023,
2004-06,0.023,
2004-07,0.023,
2004-08,0.021,
2004-09,0.022,
2004-10,0.022,
2004-11,0.021,
2004-12,0.021,
2005-01,0.022,
2005-02,0.022,
2005-03,0.014,
2005-04,0.015,
2005-05,0.015,
2005-06,0.025,
2005-07,0.026,
2005-08,0.025,
2005-09,0.023,
2005-10,0.022,
2005-11,0.030,
2005-12,0.030,
2006-01,0.029,
2006-02,0.029,
2006-03,0.024,
2006-04,0.024,
2006-05,0.024,
2006-06,0.024,
2006-07,0.024,
2006-08,0.024,
2006-09,0.024,
2006-10,0.024,
2006-11,0.024,
2006-12,0.023,
2007-01,0.027,
2007-02,0.028,
2007-03,0.027,
2007-04,0.027,
2007-05,0.026,
2007-06,0.026,
2007-07,0.026,
2007-08,0.027,
2007-09,0.026,
2007-10,0.026,
2007-11,0.024,
2007-12,0.023,
2008-01,0.019,
2008-02,0.016,
2008-03,0.016,
2008-04,0.018,
2008-05,0.018,
2008-06,0.017,
2008-07,0.017,
2008-08,0.018,
2008-09,0.018,
2008-10,0.019,
2008-11,0.019,
2008-12,0.019,
2009-01,0.020,
2009-02,0.020,
2009-03,0.019,
2009-04,0.019,
2009-05,0.019,
2009-06,0.019,
2009-07,0.033,
2009-08,0.039,
2009-09,0.041,
2009-10,0.040,
2009-11,0.040,
2009-12,0.040,
2010-01,0.052,
2010-02,0.052,
2010-03,0.055,
2010-04,0.055,
2010-05,0.056,
2010-06,0.056,
2010-07,0.056,
2010-08,0.049,
2010-09,0.048,
2010-10,0.049,
2010-11,0.049,
2010-12,0.051,
2011-01,0.055,
2011-02,0.038,
2011-03,0.038,
2011-04,0.027,
2011-05,0.028,
2011-06,0.029,
2011-07,0.029,
2011-08,0.029,
2011-09,0.044,
2011-10,0.043,
2011-11,0.039,
2011-12,0.040,
2012-01,0.040,
2012-02,0.039,
2012-03,0.034,
2012-04,0.019,
2012-05,0.017,
2012-06,0.014,
2012-07,0.014,
2012-08,0.015,
2012-09,0.015,
2012-10,0.017,
2012-11,0.003,
2012-12,0.005,
2013-01,0.002,
2013-02,0.000,
2013-03,0.010,
2013-04,0.000,
2013-05,0.000,
2013-06,0.000,
2013-07,0.000,
2013-08,0.000,
2013-09,0.000,
2013-10,0.000,
2013-11,0.000,
2013-12,0.000,
2014-01,0.001,
2014-02,0.028,
2014-03,0.001,
2014-04,0.004,
2014-05,0.002,
2014-06,0.001,
2014-07,0.001,
2014-08,0.001,
2014-09,0.003,
2014-10,0.003,
