"",BBK01.OUP077,BBK01.OUP077_FLAGS
"","Securities portfolios / Shares, mutual fund shares and other securities / Foreign banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:18,
1985-12,0.137,
1986-01,0.172,
1986-02,0.148,
1986-03,0.164,
1986-04,0.192,
1986-05,0.162,
1986-06,0.209,
1986-07,0.248,
1986-08,0.219,
1986-09,0.176,
1986-10,0.160,
1986-11,0.181,
1986-12,0.209,
1987-01,0.201,
1987-02,0.208,
1987-03,0.183,
1987-04,0.207,
1987-05,0.218,
1987-06,0.238,
1987-07,0.210,
1987-08,0.246,
1987-09,0.247,
1987-10,0.218,
1987-11,0.194,
1987-12,0.150,
1988-01,0.138,
1988-02,0.138,
1988-03,0.146,
1988-04,0.151,
1988-05,0.170,
1988-06,0.184,
1988-07,0.156,
1988-08,0.179,
1988-09,0.186,
1988-10,0.205,
1988-11,0.214,
1988-12,0.207,
1989-01,0.235,
1989-02,0.277,
1989-03,0.271,
1989-04,0.316,
1989-05,0.379,
1989-06,0.356,
1989-07,0.410,
1989-08,0.436,
1989-09,0.466,
1989-10,0.343,
1989-11,0.321,
1989-12,0.316,
1990-01,0.585,
1990-02,0.594,
1990-03,0.604,
1990-04,0.682,
1990-05,0.647,
1990-06,0.653,
1990-07,0.619,
1990-08,0.538,
1990-09,0.440,
1990-10,0.460,
1990-11,0.497,
1990-12,0.440,
1991-01,0.339,
1991-02,0.479,
1991-03,0.751,
1991-04,0.753,
1991-05,0.756,
1991-06,0.848,
1991-07,0.660,
1991-08,0.594,
1991-09,0.583,
1991-10,0.564,
1991-11,0.766,
1991-12,0.665,
1992-01,0.572,
1992-02,0.810,
1992-03,1.161,
1992-04,1.506,
1992-05,1.163,
1992-06,1.243,
1992-07,0.927,
1992-08,0.932,
1992-09,1.007,
1992-10,0.910,
1992-11,1.052,
1992-12,0.979,
1993-01,1.249,
1993-02,1.344,
1993-03,1.566,
1993-04,2.114,
1993-05,1.634,
1993-06,1.281,
1993-07,1.477,
1993-08,2.210,
1993-09,2.147,
1993-10,2.663,
1993-11,2.619,
1993-12,2.881,
1994-01,3.368,
1994-02,3.389,
1994-03,3.457,
1994-04,3.824,
1994-05,3.397,
1994-06,2.745,
1994-07,2.667,
1994-08,2.391,
1994-09,2.705,
1994-10,2.521,
1994-11,2.811,
1994-12,2.221,
1995-01,2.574,
1995-02,2.762,
1995-03,2.509,
1995-04,3.026,
1995-05,2.713,
1995-06,1.976,
1995-07,1.818,
1995-08,1.912,
1995-09,2.149,
1995-10,2.057,
1995-11,2.418,
1995-12,2.288,
1996-01,2.985,
1996-02,3.093,
1996-03,3.632,
1996-04,5.183,
1996-05,5.050,
1996-06,2.861,
1996-07,2.962,
1996-08,2.641,
1996-09,3.043,
1996-10,3.374,
1996-11,4.391,
1996-12,4.737,
1997-01,5.032,
1997-02,5.503,
1997-03,6.811,
1997-04,7.779,
1997-05,8.644,
1997-06,7.357,
1997-07,7.664,
1997-08,6.879,
1997-09,6.330,
1997-10,5.993,
1997-11,7.514,
1997-12,6.885,
1998-01,7.111,
1998-02,7.342,
1998-03,8.468,
1998-04,9.032,
1998-05,9.358,
1998-06,9.989,
1998-07,8.631,
1998-08,8.524,
1998-09,9.233,
1998-10,7.975,
1998-11,8.339,
1998-12,8.878,
1999-01,10.873,
1999-02,8.869,
1999-03,8.437,
1999-04,9.389,
1999-05,13.348,
1999-06,8.760,
1999-07,9.033,
1999-08,8.901,
1999-09,9.433,
1999-10,8.384,
1999-11,9.666,
1999-12,7.919,
2000-01,9.162,
2000-02,8.851,
2000-03,6.619,
2000-04,7.201,
2000-05,8.556,
2000-06,10.309,
2000-07,10.990,
2000-08,11.185,
2000-09,10.754,
2000-10,11.358,
2000-11,12.978,
2000-12,12.166,
2001-01,12.615,
2001-02,13.389,
2001-03,14.458,
2001-04,16.332,
2001-05,16.319,
2001-06,12.606,
2001-07,11.903,
2001-08,12.078,
2001-09,12.352,
