"",BBK01.OUM403,BBK01.OUM403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:45,
1999-01,5.170,
1999-02,5.890,
1999-03,6.587,
1999-04,6.241,
1999-05,6.260,
1999-06,7.027,
1999-07,6.312,
1999-08,6.303,
1999-09,7.161,
1999-10,6.692,
1999-11,6.127,
1999-12,7.848,
2000-01,8.556,
2000-02,9.024,
2000-03,10.204,
2000-04,12.779,
2000-05,11.735,
2000-06,10.793,
2000-07,11.065,
2000-08,12.055,
2000-09,10.760,
2000-10,12.346,
2000-11,10.562,
2000-12,11.361,
2001-01,11.174,
2001-02,11.016,
2001-03,12.501,
2001-04,12.087,
2001-05,11.957,
2001-06,12.769,
2001-07,12.574,
2001-08,12.522,
2001-09,13.553,
2001-10,15.222,
2001-11,15.006,
2001-12,15.805,
2002-01,16.181,
2002-02,16.705,
2002-03,16.964,
2002-04,15.597,
2002-05,18.607,
2002-06,18.628,
2002-07,18.619,
2002-08,18.102,
2002-09,19.985,
2002-10,22.617,
2002-11,20.820,
2002-12,22.417,
2003-01,25.454,
2003-02,26.900,
2003-03,28.014,
2003-04,29.793,
2003-05,32.112,
2003-06,33.537,
2003-07,34.058,
2003-08,31.734,
2003-09,31.410,
2003-10,31.639,
2003-11,31.981,
2003-12,31.562,
2004-01,31.250,
2004-02,31.706,
2004-03,32.612,
2004-04,32.061,
2004-05,31.391,
2004-06,33.768,
2004-07,34.299,
2004-08,31.289,
2004-09,34.616,
2004-10,31.907,
2004-11,33.392,
2004-12,31.737,
2005-01,34.205,
2005-02,34.759,
2005-03,36.355,
2005-04,38.064,
2005-05,37.062,
2005-06,39.528,
2005-07,39.198,
2005-08,37.670,
2005-09,44.686,
2005-10,45.267,
2005-11,45.048,
2005-12,41.650,
2006-01,53.007,
2006-02,52.287,
2006-03,52.461,
2006-04,49.448,
2006-05,56.572,
2006-06,56.977,
2006-07,51.669,
2006-08,52.073,
2006-09,54.889,
2006-10,53.706,
2006-11,54.127,
2006-12,54.102,
2007-01,54.551,
2007-02,54.718,
2007-03,55.554,
2007-04,54.538,
2007-05,52.541,
2007-06,58.956,
2007-07,59.524,
2007-08,58.129,
2007-09,57.809,
2007-10,56.686,
2007-11,60.657,
2007-12,53.987,
2008-01,55.430,
2008-02,53.284,
2008-03,55.152,
2008-04,54.543,
2008-05,52.597,
2008-06,56.171,
2008-07,53.910,
2008-08,55.444,
2008-09,59.037,
2008-10,92.323,
2008-11,112.803,
2008-12,117.287,
2009-01,127.286,
2009-02,130.669,
2009-03,126.591,
2009-04,126.335,
2009-05,122.784,
2009-06,118.286,
2009-07,118.710,
2009-08,125.317,
2009-09,115.561,
2009-10,116.439,
2009-11,115.381,
2009-12,115.638,
2010-01,114.637,
2010-02,116.892,
2010-03,121.077,
2010-04,122.075,
2010-05,136.269,
2010-06,134.665,
2010-07,130.506,
2010-08,140.398,
2010-09,135.204,
2010-10,54.011,
2010-11,52.604,
2010-12,52.771,
2011-01,50.435,
2011-02,49.606,
2011-03,50.128,
2011-04,48.275,
2011-05,51.070,
2011-06,49.486,
2011-07,50.377,
2011-08,54.434,
2011-09,56.312,
2011-10,55.101,
2011-11,56.080,
2011-12,57.480,
2012-01,56.184,
2012-02,56.084,
2012-03,55.619,
2012-04,56.754,
2012-05,58.536,
2012-06,59.497,
2012-07,59.369,
2012-08,58.635,
2012-09,56.748,
2012-10,55.022,
2012-11,53.877,
2012-12,53.743,
2013-01,50.631,
2013-02,50.162,
2013-03,50.960,
2013-04,50.997,
2013-05,48.714,
2013-06,46.918,
2013-07,46.743,
2013-08,41.883,
2013-09,42.015,
2013-10,40.775,
2013-11,40.599,
2013-12,39.482,
2014-01,40.127,
2014-02,39.652,
2014-03,39.439,
2014-04,39.026,
2014-05,39.597,
2014-06,36.415,
2014-07,36.948,
2014-08,37.812,
2014-09,36.820,
2014-10,35.859,
2014-11,35.736,
2014-12,35.138,Provisional value
