"",BBK01.WX4262,BBK01.WX4262_FLAGS
2007-04,4.2,
2007-05,4.3,
2007-06,4.5,
2007-07,4.6,
2007-08,4.5,
2007-09,4.4,
2007-10,4.4,
2007-11,4.3,
2007-12,4.5,
2008-01,4.1,
2008-02,3.9,
2008-03,4.0,
2008-04,4.4,
2008-05,4.7,
2008-06,5.2,
2008-07,5.1,
2008-08,4.8,
2008-09,4.8,
2008-10,5.4,
2008-11,4.3,
2008-12,3.9,
2009-01,3.3,
2009-02,3.1,
2009-03,3.1,
2009-04,2.9,
2009-05,2.5,
2009-06,2.4,
2009-07,2.1,
2009-08,2.0,
2009-09,1.7,
2009-10,1.7,
2009-11,1.6,
2009-12,1.6,
2010-01,1.6,
2010-02,1.5,
2010-03,1.4,
2010-04,1.4,
2010-05,1.3,
2010-06,1.4,
2010-07,1.4,
2010-08,1.4,
2010-09,1.4,
2010-10,1.5,
2010-11,1.6,
2010-12,1.6,
2011-01,1.8,
2011-02,2.1,
2011-03,2.3,
2011-04,2.4,
2011-05,2.3,
2011-06,2.2,
2011-07,2.2,
2011-08,1.8,
2011-09,1.7,
2011-10,1.8,
2011-11,1.7,
2011-12,1.6,
2012-01,1.4,
2012-02,1.2,
2012-03,1.2,
2012-04,1.1,
2012-05,1.0,
2012-06,0.9,
2012-07,0.7,
2012-08,0.6,
2012-09,0.5,
2012-10,0.5,
2012-11,0.5,
2012-12,0.4,
2013-01,0.5,
2013-02,0.5,
2013-03,0.5,
2013-04,0.4,
2013-05,0.4,
2013-06,0.5,
2013-07,0.5,
2013-08,0.5,
2013-09,0.5,
2013-10,0.5,
2013-11,0.4,
2013-12,0.4,
2014-01,0.4,
2014-02,0.4,
2014-03,0.4,
2014-04,0.4,
2014-05,0.4,
2014-06,0.3,
2014-07,0.3,
2014-08,0.3,
2014-09,0.2,
2014-10,0.2,
2014-11,0.1,
2014-12,0.1,
2015-01,0.1,
