"",BBK01.WX0028,BBK01.WX0028_FLAGS
"",Disount interest rates pursuant to section 253 (2) of the German Commercial Code including spread / residual maturity of 6.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:04,
2008-12,4.62,
2009-01,4.62,
2009-02,4.63,
2009-03,4.63,
2009-04,4.63,
2009-05,4.63,
2009-06,4.62,
2009-07,4.61,
2009-08,4.60,
2009-09,4.60,Corrected value
2009-10,4.58,
2009-11,4.57,
2009-12,4.57,
2010-01,4.56,
2010-02,4.56,
2010-03,4.55,
2010-04,4.54,
2010-05,4.54,
2010-06,4.54,
2010-07,4.53,
2010-08,4.51,
2010-09,4.50,
2010-10,4.49,
2010-11,4.48,
2010-12,4.48,
2011-01,4.48,
2011-02,4.48,
2011-03,4.48,
2011-04,4.48,
2011-05,4.48,
2011-06,4.48,
2011-07,4.47,
2011-08,4.48,
2011-09,4.48,
2011-10,4.48,
2011-11,4.49,
2011-12,4.49,
2012-01,4.48,
2012-02,4.48,
2012-03,4.47,
2012-04,4.46,
2012-05,4.45,
2012-06,4.44,
2012-07,4.43,
2012-08,4.42,
2012-09,4.41,
2012-10,4.39,
2012-11,4.37,
2012-12,4.35,
2013-01,4.33,
2013-02,4.32,
2013-03,4.29,
2013-04,4.26,
2013-05,4.23,
2013-06,4.21,
2013-07,4.19,
2013-08,4.17,
2013-09,4.15,
2013-10,4.12,
2013-11,4.10,
2013-12,4.08,
2014-01,4.05,
2014-02,4.03,
2014-03,4.00,
2014-04,3.97,
2014-05,3.93,
2014-06,3.89,
2014-07,3.85,
2014-08,3.81,
2014-09,3.77,
2014-10,3.72,
2014-11,3.67,
2014-12,3.62,
2015-01,3.57,
