"",BBK01.OUZ485,BBK01.OUZ485_FLAGS
"","Capital, total, Special purpose banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:19,
1999-01,12.213,
1999-02,12.313,
1999-03,12.424,
1999-04,12.655,
1999-05,12.862,
1999-06,12.877,
1999-07,13.191,
1999-08,13.191,
1999-09,13.191,
1999-10,13.191,
1999-11,13.191,
1999-12,13.222,
2000-01,13.732,
2000-02,14.325,
2000-03,14.111,
2000-04,14.116,
2000-05,13.322,
2000-06,13.361,
2000-07,13.130,
2000-08,13.130,
2000-09,13.130,
2000-10,13.130,
2000-11,13.130,
2000-12,13.053,
2001-01,13.711,
2001-02,13.712,
2001-03,13.918,
2001-04,13.948,
2001-05,14.145,
2001-06,14.178,
2001-07,14.188,
2001-08,14.188,
2001-09,14.189,
2001-10,14.189,
2001-11,14.189,
2001-12,14.323,
2002-01,14.868,
2002-02,15.064,
2002-03,15.079,
2002-04,14.964,
2002-05,15.077,
2002-06,15.183,
2002-07,15.199,
2002-08,15.199,
2002-09,15.199,
2002-10,15.200,
2002-11,15.200,
2002-12,15.426,
2003-01,15.879,
2003-02,15.870,
2003-03,15.853,
2003-04,16.078,
2003-05,16.221,
2003-06,17.246,
2003-07,17.246,
2003-08,17.249,
2003-09,17.246,
2003-10,17.246,
2003-11,17.246,
2003-12,17.287,
2004-01,17.667,
2004-02,17.885,
2004-03,17.884,
2004-04,18.116,
2004-05,18.352,
2004-06,18.389,
2004-07,18.389,
2004-08,18.389,
2004-09,18.833,
2004-10,19.317,
2004-11,19.342,
2004-12,23.716,
2005-01,25.033,
2005-02,25.043,
2005-03,24.765,
2005-04,25.239,
2005-05,25.293,
2005-06,25.372,
2005-07,25.916,
2005-08,25.281,
2005-09,25.445,
2005-10,25.446,
2005-11,25.484,
2005-12,25.680,
2006-01,42.317,
2006-02,42.694,
2006-03,42.721,
2006-04,42.885,
2006-05,43.082,
2006-06,43.011,
2006-07,43.030,
2006-08,43.031,
2006-09,43.094,
2006-10,43.107,
2006-11,43.128,
2006-12,43.142,
2007-01,43.916,
2007-02,43.971,
2007-03,44.145,
2007-04,44.965,
2007-05,45.086,
2007-06,45.051,
2007-07,49.728,
2007-08,47.231,
2007-09,47.243,
2007-10,47.207,
2007-11,44.907,
2007-12,44.916,
2008-01,47.246,
2008-02,47.903,
2008-03,48.412,
2008-04,46.602,
2008-05,46.582,
2008-06,46.612,
2008-07,45.235,
2008-08,45.364,
2008-09,45.239,
2008-10,46.639,
2008-11,46.639,
2008-12,47.033,
2009-01,48.060,
2009-02,47.125,
2009-03,45.020,
2009-04,45.702,
2009-05,45.637,
2009-06,44.918,
2009-07,45.039,
2009-08,45.049,
2009-09,45.038,
2009-10,45.082,
2009-11,45.077,
2009-12,45.245,
2010-01,42.948,
2010-02,42.963,
2010-03,44.749,
2010-04,44.762,
2010-05,44.417,
2010-06,44.440,
2010-07,44.440,
2010-08,44.453,
2010-09,44.466,
2010-10,44.507,
2010-11,44.488,
2010-12,44.639,
2011-01,44.875,
2011-02,45.356,
2011-03,48.014,
2011-04,48.019,
2011-05,47.879,
2011-06,47.850,
2011-07,47.918,
2011-08,47.938,
2011-09,47.970,
2011-10,48.056,
2011-11,48.010,
2011-12,48.108,
2012-01,48.291,
2012-02,49.320,
2012-03,50.564,
2012-04,50.746,
2012-05,51.123,
2012-06,51.298,
2012-07,51.299,
2012-08,51.295,
2012-09,51.302,
2012-10,51.324,
2012-11,51.325,
2012-12,51.653,
2013-01,51.727,
2013-02,53.201,
2013-03,53.783,
2013-04,54.598,
2013-05,54.471,
2013-06,54.505,
2013-07,54.562,
2013-08,54.819,
2013-09,54.837,
2013-10,55.047,
2013-11,55.041,
2013-12,54.950,
2014-01,54.964,
2014-02,55.755,
2014-03,56.283,
2014-04,56.450,
2014-05,56.670,
2014-06,56.773,
2014-07,56.837,
2014-08,56.612,
2014-09,56.626,
2014-10,56.642,
2014-11,56.673,
