"",BBK01.QUX905,BBK01.QUX905_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Brazil / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:01,
2002-03,7.265,
2002-04,7.023,
2002-05,6.919,
2002-06,6.147,
2002-07,6.854,
2002-08,5.944,
2002-09,5.872,
2002-10,5.705,
2002-11,5.466,
2002-12,4.862,
2003-01,4.813,
2003-02,4.895,
2003-03,4.975,
2003-04,4.947,
2003-05,4.683,
2003-06,4.688,
2003-07,4.750,
2003-08,5.112,
2003-09,4.577,
2003-10,4.664,
2003-11,4.618,
2003-12,4.505,
2004-01,4.455,
2004-02,4.489,
2004-03,4.391,
2004-04,4.963,
2004-05,4.434,
2004-06,4.318,
2004-07,4.456,
2004-08,4.600,
2004-09,4.205,
2004-10,4.354,
2004-11,4.004,
2004-12,4.004,
2005-01,3.848,
2005-02,3.833,
2005-03,3.394,
2005-04,4.820,
2005-05,5.131,
2005-06,5.353,
2005-07,5.894,
2005-08,5.868,
2005-09,5.602,
2005-10,4.550,
2005-11,4.329,
2005-12,4.184,
2006-01,3.787,
2006-02,3.930,
2006-03,3.963,
2006-04,2.571,
2006-05,3.462,
2006-06,2.855,
2006-07,2.806,
2006-08,2.741,
2006-09,2.879,
2006-10,3.551,
2006-11,3.488,
2006-12,3.060,
2007-01,2.502,
2007-02,2.907,
2007-03,2.947,
2007-04,2.566,
2007-05,2.971,
2007-06,2.779,
2007-07,2.980,
2007-08,3.270,
2007-09,3.167,
2007-10,2.821,
2007-11,3.407,
2007-12,3.303,
2008-01,2.782,
2008-02,2.894,
2008-03,2.925,
2008-04,2.945,
2008-05,2.928,
2008-06,3.013,
2008-07,3.257,
2008-08,3.444,
2008-09,3.489,
2008-10,3.641,
2008-11,3.308,
2008-12,2.766,
2009-01,2.782,
2009-02,2.728,
2009-03,2.603,
2009-04,2.403,
2009-05,2.374,
2009-06,2.279,
2009-07,2.533,
2009-08,2.722,
2009-09,3.432,
2009-10,3.476,
2009-11,3.709,
2009-12,3.630,
2010-01,3.599,
2010-02,3.718,
2010-03,4.140,
2010-04,4.051,
2010-05,4.237,
2010-06,4.348,
2010-07,4.199,
2010-08,4.646,
2010-09,3.751,
2010-10,3.534,
2010-11,4.070,
2010-12,4.160,
2011-01,4.045,
2011-02,4.163,
2011-03,4.246,
2011-04,4.678,
2011-05,5.126,
2011-06,4.803,
2011-07,5.150,
2011-08,4.670,
2011-09,5.609,
2011-10,4.480,
2011-11,5.076,
2011-12,5.288,
2012-01,5.228,
2012-02,5.114,
2012-03,4.692,
2012-04,4.761,
2012-05,4.846,
2012-06,4.587,
2012-07,3.856,
2012-08,3.728,
2012-09,3.741,
2012-10,2.649,
2012-11,2.478,
2012-12,2.583,
2013-01,2.773,
2013-02,2.707,
2013-03,3.336,
2013-04,3.535,
2013-05,3.026,
2013-06,2.402,
2013-07,2.425,
2013-08,2.710,
2013-09,2.758,
2013-10,2.362,
2013-11,2.487,
2013-12,2.879,
2014-01,3.135,
2014-02,3.078,
2014-03,3.052,
2014-04,3.104,
2014-05,3.007,
2014-06,3.058,
2014-07,3.343,
2014-08,3.053,
2014-09,3.515,
2014-10,4.154,
