"",BBK01.OUL348,BBK01.OUL348_FLAGS
"",Loans to the Federal Government and its special funds / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:28,
1999-01,0.532,
1999-02,0.637,
1999-03,0.082,
1999-04,0.075,
1999-05,0.075,
1999-06,0.131,
1999-07,0.084,
1999-08,0.082,
1999-09,0.105,
1999-10,0.199,
1999-11,0.200,
1999-12,0.147,
2000-01,0.192,
2000-02,0.095,
2000-03,0.118,
2000-04,0.091,
2000-05,0.092,
2000-06,0.092,
2000-07,0.093,
2000-08,0.095,
2000-09,0.097,
2000-10,0.092,
2000-11,0.097,
2000-12,0.144,
2001-01,0.087,
2001-02,0.082,
2001-03,0.083,
2001-04,0.087,
2001-05,0.083,
2001-06,0.083,
2001-07,0.077,
2001-08,0.074,
2001-09,0.072,
2001-10,0.046,
2001-11,0.059,
2001-12,0.090,
2002-01,0.052,
2002-02,0.052,
2002-03,0.052,
2002-04,0.051,
2002-05,0.050,
2002-06,0.048,
2002-07,0.041,
2002-08,0.042,
2002-09,0.044,
2002-10,0.041,
2002-11,0.102,
2002-12,0.125,
2003-01,0.037,
2003-02,0.037,
2003-03,0.039,
2003-04,0.037,
2003-05,0.042,
2003-06,0.031,
2003-07,0.031,
2003-08,0.031,
2003-09,0.037,
2003-10,0.047,
2003-11,0.083,
2003-12,0.088,
2004-01,0.022,
2004-02,0.023,
2004-03,0.041,
2004-04,0.035,
2004-05,0.033,
2004-06,0.030,
2004-07,0.079,
2004-08,0.039,
2004-09,0.063,
2004-10,0.084,
2004-11,0.152,
2004-12,0.094,
2005-01,0.039,
2005-02,0.045,
2005-03,0.109,
2005-04,0.151,
2005-05,0.084,
2005-06,0.103,
2005-07,0.112,
2005-08,0.047,
2005-09,0.106,
2005-10,0.105,
2005-11,0.050,
2005-12,0.172,
2006-01,0.169,
2006-02,0.112,
2006-03,0.102,
2006-04,0.101,
2006-05,0.112,
2006-06,0.126,
2006-07,0.119,
2006-08,0.118,
2006-09,0.124,
2006-10,0.125,
2006-11,0.124,
2006-12,0.226,
2007-01,0.211,
2007-02,0.117,
2007-03,0.059,
2007-04,0.107,
2007-05,0.129,
2007-06,0.144,
2007-07,0.125,
2007-08,0.122,
2007-09,0.064,
2007-10,0.036,
2007-11,0.035,
2007-12,0.131,
2008-01,0.057,
2008-02,0.050,
2008-03,0.040,
2008-04,0.031,
2008-05,0.034,
2008-06,0.040,
2008-07,0.040,
2008-08,0.091,
2008-09,0.042,
2008-10,0.031,
2008-11,0.055,
2008-12,0.118,
2009-01,0.088,
2009-02,0.060,
2009-03,0.059,
2009-04,0.050,
2009-05,0.050,
2009-06,0.064,
2009-07,0.052,
2009-08,0.055,
2009-09,0.052,
2009-10,0.053,
2009-11,0.061,
2009-12,0.079,
2010-01,0.082,
2010-02,0.083,
2010-03,0.089,
2010-04,0.077,
2010-05,0.072,
2010-06,0.074,
2010-07,0.049,
2010-08,0.046,
2010-09,0.052,
2010-10,0.053,
2010-11,0.063,
2010-12,0.059,
2011-01,0.051,
2011-02,0.047,
2011-03,0.049,
2011-04,0.050,
2011-05,0.051,
2011-06,0.100,
2011-07,0.048,
2011-08,0.046,
2011-09,0.065,
2011-10,0.061,
2011-11,0.059,
2011-12,0.077,
2012-01,0.083,
2012-02,0.072,
2012-03,0.073,
2012-04,0.072,
2012-05,0.074,
2012-06,0.072,
2012-07,0.073,
2012-08,0.071,
2012-09,0.075,
2012-10,0.079,
2012-11,0.090,
2012-12,0.102,
2013-01,0.090,
2013-02,0.093,
2013-03,0.091,
2013-04,0.091,
2013-05,0.103,
2013-06,0.109,
2013-07,0.101,
2013-08,0.098,
2013-09,0.105,
2013-10,0.107,
2013-11,0.113,
2013-12,0.114,
2014-01,0.110,
2014-02,0.118,
2014-03,0.124,
2014-04,0.130,
2014-05,0.131,
2014-06,0.147,
2014-07,0.139,
2014-08,0.132,
2014-09,0.152,
2014-10,0.151,
2014-11,0.167,
2014-12,0.174,Provisional value
