"",BBK01.OUE347,BBK01.OUE347_FLAGS
"",Lending to the Federal Government and its special funds / Total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:21,
1999-01,2.309,
1999-02,1.722,
1999-03,2.018,
1999-04,2.097,
1999-05,2.484,
1999-06,2.252,
1999-07,2.301,
1999-08,2.603,
1999-09,2.362,
1999-10,2.562,
1999-11,2.268,
1999-12,2.379,
2000-01,2.677,
2000-02,2.362,
2000-03,3.049,
2000-04,3.181,
2000-05,3.460,
2000-06,1.575,
2000-07,1.576,
2000-08,2.028,
2000-09,2.816,
2000-10,2.989,
2000-11,2.116,
2000-12,3.324,
2001-01,3.309,
2001-02,4.946,
2001-03,2.307,
2001-04,2.240,
2001-05,2.120,
2001-06,1.941,
2001-07,3.215,
2001-08,1.386,
2001-09,1.420,
2001-10,1.151,
2001-11,2.291,
2001-12,1.021,
2002-01,2.143,
2002-02,1.287,
2002-03,2.679,
2002-04,2.328,
2002-05,2.407,
2002-06,1.631,
2002-07,1.661,
2002-08,2.050,
2002-09,2.314,
2002-10,3.470,
2002-11,3.012,
2002-12,2.963,
2003-01,2.858,
2003-02,4.517,
2003-03,5.644,
2003-04,5.681,
2003-05,3.346,
2003-06,4.133,
2003-07,2.593,
2003-08,3.559,
2003-09,2.156,
2003-10,1.494,
2003-11,1.974,
2003-12,0.883,
2004-01,1.096,
2004-02,1.273,
2004-03,1.898,
2004-04,0.738,
2004-05,0.786,
2004-06,0.708,
2004-07,0.796,
2004-08,0.321,
2004-09,0.819,
2004-10,0.488,
2004-11,0.294,
2004-12,0.286,
2005-01,0.285,
2005-02,0.547,
2005-03,0.163,
2005-04,0.188,
2005-05,0.194,
2005-06,0.168,
2005-07,0.239,
2005-08,0.367,
2005-09,0.256,
2005-10,0.308,
2005-11,0.349,
2005-12,0.377,
2006-01,0.309,
2006-02,0.733,
2006-03,0.733,
2006-04,0.258,
2006-05,0.377,
2006-06,0.234,
2006-07,0.214,
2006-08,0.329,
2006-09,0.345,
2006-10,0.346,
2006-11,0.312,
2006-12,0.328,
2007-01,0.194,
2007-02,0.293,
2007-03,0.090,
2007-04,0.095,
2007-05,0.067,
2007-06,0.410,
2007-07,0.106,
2007-08,0.562,
2007-09,0.110,
2007-10,0.067,
2007-11,0.186,
2007-12,0.198,
2008-01,0.081,
2008-02,0.098,
2008-03,0.112,
2008-04,0.074,
2008-05,0.603,
2008-06,0.602,
2008-07,0.376,
2008-08,0.495,
2008-09,0.077,
2008-10,0.090,
2008-11,0.072,
2008-12,0.464,
2009-01,0.057,
2009-02,0.019,
2009-03,0.045,
2009-04,0.022,
2009-05,0.355,
2009-06,0.362,
2009-07,0.851,
2009-08,0.864,
2009-09,0.851,
2009-10,0.713,
2009-11,0.163,
2009-12,0.147,
2010-01,0.679,
2010-02,0.202,
2010-03,0.047,
2010-04,0.047,
2010-05,0.046,
2010-06,0.033,
2010-07,0.028,
2010-08,0.021,
2010-09,0.346,
2010-10,0.056,
2010-11,0.021,
2010-12,0.026,
2011-01,0.023,
2011-02,1.328,
2011-03,0.523,
2011-04,0.521,
2011-05,0.521,
2011-06,0.555,
2011-07,0.523,
2011-08,0.022,
2011-09,0.002,
2011-10,0.002,
2011-11,0.002,
2011-12,0.205,
2012-01,0.202,
2012-02,0.202,
2012-03,0.202,
2012-04,0.203,
2012-05,0.203,
2012-06,0.203,
2012-07,0.204,
2012-08,0.204,
2012-09,0.203,
2012-10,0.203,
2012-11,0.203,
2012-12,0.203,
2013-01,0.203,
2013-02,0.515,
2013-03,0.413,
2013-04,0.413,
2013-05,0.413,
2013-06,0.721,
2013-07,0.721,
2013-08,0.815,
2013-09,0.715,
2013-10,0.613,
2013-11,0.413,
2013-12,0.845,
2014-01,0.934,
2014-02,0.634,
2014-03,0.633,
2014-04,0.533,
2014-05,0.583,
2014-06,2.434,
2014-07,2.948,
2014-08,2.948,
2014-09,2.946,
2014-10,2.879,
2014-11,3.050,
2014-12,3.267,Provisional value
