"",BBK01.OUA388,BBK01.OUA388_FLAGS
"",Savings bonds purchased by non-banks (non-MFIs) / for more than one year up to and including two years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:41,
1999-01,4.937,
1999-02,4.921,
1999-03,4.908,
1999-04,4.951,
1999-05,4.928,
1999-06,4.937,
1999-07,5.013,
1999-08,4.930,
1999-09,4.869,
1999-10,4.881,
1999-11,4.970,
1999-12,5.127,
2000-01,5.421,
2000-02,5.614,
2000-03,5.788,
2000-04,5.978,
2000-05,6.242,
2000-06,6.368,
2000-07,6.497,
2000-08,6.692,
2000-09,6.944,
2000-10,7.523,
2000-11,8.029,
2000-12,8.423,
2001-01,8.754,
2001-02,9.024,
2001-03,9.256,
2001-04,9.411,
2001-05,9.575,
2001-06,9.712,
2001-07,9.878,
2001-08,10.013,
2001-09,10.026,
2001-10,10.082,
2001-11,10.083,
2001-12,10.093,
2002-01,10.104,
2002-02,10.148,
2002-03,10.251,
2002-04,10.259,
2002-05,10.258,
2002-06,10.459,
2002-07,10.604,
2002-08,10.603,
2002-09,10.554,
2002-10,10.561,
2002-11,10.576,
2002-12,10.733,
2003-01,10.620,
2003-02,10.502,
2003-03,10.314,
2003-04,10.181,
2003-05,10.044,
2003-06,9.923,
2003-07,9.763,
2003-08,9.741,
2003-09,9.806,
2003-10,10.003,
2003-11,10.144,
2003-12,10.266,
2004-01,10.354,
2004-02,10.176,
2004-03,9.921,
2004-04,9.561,
2004-05,9.278,
2004-06,9.038,
2004-07,8.765,
2004-08,8.672,
2004-09,8.599,
2004-10,8.615,
2004-11,8.629,
2004-12,8.592,
2005-01,8.668,
2005-02,8.599,
2005-03,8.645,
2005-04,8.729,
2005-05,8.681,
2005-06,8.716,
2005-07,8.673,
2005-08,8.637,
2005-09,8.738,
2005-10,8.960,
2005-11,9.204,
2005-12,9.320,
2006-01,9.444,
2006-02,9.601,
2006-03,9.798,
2006-04,10.120,
2006-05,10.350,
2006-06,10.551,
2006-07,10.913,
2006-08,11.250,
2006-09,11.589,
2006-10,12.399,
2006-11,13.042,
2006-12,13.408,
2007-01,14.140,
2007-02,15.046,
2007-03,15.726,
2007-04,16.435,
2007-05,17.047,
2007-06,17.673,
2007-07,18.513,
2007-08,19.125,
2007-09,19.536,
2007-10,20.861,
2007-11,22.221,
2007-12,22.955,
2008-01,23.634,
2008-02,23.566,
2008-03,23.248,
2008-04,22.884,
2008-05,22.605,
2008-06,22.724,
2008-07,22.971,
2008-08,22.982,
2008-09,22.779,
2008-10,23.399,
2008-11,23.480,
2008-12,23.840,
2009-01,23.020,
2009-02,22.375,
2009-03,21.982,
2009-04,21.198,
2009-05,20.485,
2009-06,19.937,
2009-07,19.348,
2009-08,18.823,
2009-09,18.476,
2009-10,18.209,
2009-11,17.797,
2009-12,17.675,
2010-01,17.032,
2010-02,16.707,
2010-03,16.644,
2010-04,16.370,
2010-05,16.226,
2010-06,15.488,
2010-07,14.926,
2010-08,14.843,
2010-09,14.861,
2010-10,15.096,
2010-11,15.240,
2010-12,15.234,
2011-01,14.996,
2011-02,15.143,
2011-03,15.182,
2011-04,15.333,
2011-05,15.495,
2011-06,15.498,
2011-07,15.438,
2011-08,15.382,
2011-09,15.177,
2011-10,15.414,
2011-11,15.726,
2011-12,15.731,
2012-01,15.442,
2012-02,15.101,
2012-03,14.726,
2012-04,14.401,
2012-05,14.138,
2012-06,13.942,
2012-07,13.637,
2012-08,13.265,
2012-09,12.984,
2012-10,12.912,
2012-11,12.661,
2012-12,12.424,
2013-01,12.023,
2013-02,11.285,
2013-03,10.595,
2013-04,9.870,
2013-05,9.309,
2013-06,8.923,
2013-07,8.668,
2013-08,8.420,
2013-09,8.324,
2013-10,8.370,
2013-11,8.405,
2013-12,8.423,
2014-01,8.298,
2014-02,8.212,
2014-03,8.136,
2014-04,8.018,
2014-05,7.996,
2014-06,8.055,
2014-07,7.712,
2014-08,7.357,
2014-09,7.141,
2014-10,6.938,
2014-11,6.821,
2014-12,6.816,Provisional value
