"",BBK01.OUL141,BBK01.OUL141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:29,
1968-12,0.729,
1969-01,0.738,
1969-02,0.753,
1969-03,0.756,
1969-04,0.782,
1969-05,0.801,
1969-06,0.801,
1969-07,0.819,
1969-08,0.835,
1969-09,0.836,
1969-10,0.845,
1969-11,0.876,
1969-12,0.869,
1970-01,0.889,
1970-02,0.913,
1970-03,0.925,
1970-04,0.945,
1970-05,0.971,
1970-06,0.986,
1970-07,1.033,
1970-08,1.057,
1970-09,1.066,
1970-10,1.069,
1970-11,1.101,
1970-12,1.112,
1971-01,1.131,
1971-02,1.173,
1971-03,1.180,
1971-04,1.196,
1971-05,1.230,
1971-06,1.246,
1971-07,1.301,
1971-08,1.321,
1971-09,1.340,
1971-10,1.325,
1971-11,1.360,
1971-12,1.389,
1972-01,1.440,
1972-02,1.507,
1972-03,1.551,
1972-04,1.550,
1972-05,1.591,
1972-06,1.610,
1972-07,1.645,
1972-08,1.694,
1972-09,1.719,
1972-10,1.746,
1972-11,1.803,
1972-12,1.828,
1973-01,1.837,
1973-02,1.903,
1973-03,1.951,
1973-04,1.963,
1973-05,2.010,
1973-06,2.040,
1973-07,2.047,
1973-08,2.073,
1973-09,2.082,
1973-10,2.109,
1973-11,2.150,
1973-12,2.269,
1974-01,2.317,
1974-02,2.394,
1974-03,2.451,
1974-04,2.481,
1974-05,2.494,
1974-06,2.539,
1974-07,2.553,
1974-08,2.586,
1974-09,2.604,
1974-10,2.652,
1974-11,2.689,
1974-12,2.760,
1975-01,2.825,
1975-02,2.895,
1975-03,2.944,
1975-04,2.969,
1975-05,2.995,
1975-06,2.963,
1975-07,3.032,
1975-08,3.069,
1975-09,3.082,
1975-10,3.095,
1975-11,3.138,
1975-12,3.151,
1976-01,3.248,
1976-02,3.299,
1976-03,3.332,
1976-04,3.378,
1976-05,3.440,
1976-06,3.487,
1976-07,3.501,
1976-08,3.533,
1976-09,3.526,
1976-10,3.508,
1976-11,3.628,
1976-12,3.768,
1977-01,3.903,
1977-02,3.979,
1977-03,4.047,
1977-04,4.106,
1977-05,4.169,
1977-06,4.272,
1977-07,4.292,
1977-08,4.332,
1977-09,4.340,
1977-10,4.401,
1977-11,4.457,
1977-12,4.658,
1978-01,4.656,
1978-02,4.770,
1978-03,4.819,
1978-04,4.859,
1978-05,4.947,
1978-06,4.948,
1978-07,4.941,
1978-08,5.049,
1978-09,5.065,
1978-10,5.098,
1978-11,5.165,
1978-12,5.280,
1979-01,5.361,
1979-02,5.428,
1979-03,5.435,
1979-04,5.458,
1979-05,5.474,
1979-06,5.441,
1979-07,5.480,
1979-08,5.526,
1979-09,5.586,
1979-10,5.614,
1979-11,5.576,
1979-12,5.872,
1980-01,5.718,
1980-02,5.800,
1980-03,5.771,
1980-04,5.814,
1980-05,5.821,
1980-06,5.862,
1980-07,5.908,
1980-08,5.996,
1980-09,6.029,
1980-10,6.049,
1980-11,6.121,
1980-12,6.305,
1981-01,6.041,
1981-02,6.109,
1981-03,6.174,
1981-04,6.018,
1981-05,6.044,
1981-06,6.217,
1981-07,6.038,
1981-08,6.173,
1981-09,6.420,
1981-10,6.276,
1981-11,6.242,
1981-12,6.725,
1982-01,6.570,
1982-02,6.676,
1982-03,6.770,
1982-04,6.569,
1982-05,6.632,
1982-06,6.865,
1982-07,6.730,
1982-08,6.816,
1982-09,7.016,
1982-10,6.838,
1982-11,6.822,
1982-12,7.296,
1983-01,7.059,
1983-02,7.170,
1983-03,7.357,
1983-04,7.170,
1983-05,7.245,
1983-06,7.498,
1983-07,7.379,
1983-08,7.463,
1983-09,7.597,
1983-10,7.511,
1983-11,7.479,
1983-12,7.986,
1984-01,7.826,
1984-02,7.979,
1984-03,8.149,
1984-04,7.918,
1984-05,8.074,
1984-06,8.336,
1984-07,7.984,
1984-08,8.188,
1984-09,8.339,
1984-10,8.203,
1984-11,8.219,
1984-12,8.601,
1985-01,8.539,
1985-02,8.655,
1985-03,8.825,
1985-04,8.544,
1985-05,8.712,
1985-06,8.922,
1985-07,8.817,
1985-08,8.929,
1985-09,9.100,
1985-10,9.001,
1985-11,8.905,
1985-12,9.757,
1986-01,9.523,
1986-02,9.654,
1986-03,9.854,
1986-04,9.704,
1986-05,9.805,
1986-06,9.991,
1986-07,9.850,
1986-08,10.003,
1986-09,10.434,
1986-10,10.139,
1986-11,10.032,
1986-12,10.528,
1987-01,10.395,
1987-02,10.597,
1987-03,10.929,
1987-04,10.646,
1987-05,10.754,
1987-06,11.083,
1987-07,10.796,
1987-08,10.970,
1987-09,11.286,
1987-10,11.033,
1987-11,10.926,
1987-12,11.534,
1988-01,11.340,
1988-02,11.548,
1988-03,11.766,
1988-04,11.507,
1988-05,11.611,
1988-06,12.055,
1988-07,11.448,
1988-08,11.679,
1988-09,12.080,
1988-10,11.780,
1988-11,11.557,
1988-12,12.181,
1989-01,11.950,
1989-02,11.974,
1989-03,12.625,
1989-04,12.175,
1989-05,12.260,
1989-06,12.770,
1989-07,12.264,
1989-08,12.471,
1989-09,13.014,
1989-10,12.507,
1989-11,12.388,
1989-12,12.907,
1990-01,12.761,
1990-02,12.844,
1990-03,13.238,
1990-04,12.762,
1990-05,12.840,
1990-06,13.309,
1990-07,12.833,
1990-08,12.925,
1990-09,13.198,
1990-10,12.912,
1990-11,12.788,
1990-12,13.365,
1991-01,13.311,
1991-02,13.410,
1991-03,13.636,
1991-04,13.639,
1991-05,13.774,
1991-06,13.733,
1991-07,13.521,
1991-08,13.699,
1991-09,13.955,
1991-10,13.868,
1991-11,13.723,
1991-12,14.525,
1992-01,14.472,
1992-02,14.457,
1992-03,14.934,
1992-04,14.643,
1992-05,14.691,
1992-06,15.127,
1992-07,14.824,
1992-08,14.667,
1992-09,15.076,
1992-10,15.072,
1992-11,14.866,
1992-12,15.668,
1993-01,15.472,
1993-02,15.690,
1993-03,16.163,
1993-04,15.915,
1993-05,15.971,
1993-06,16.775,
1993-07,15.978,
1993-08,16.541,
1993-09,16.795,
1993-10,16.367,
1993-11,16.574,
1993-12,17.451,
1994-01,17.323,
1994-02,17.695,
1994-03,18.048,
1994-04,17.583,
1994-05,17.970,
1994-06,18.299,
1994-07,17.334,
1994-08,17.622,
1994-09,18.375,
1994-10,17.593,
1994-11,17.753,
1994-12,18.473,
1995-01,17.368,
1995-02,17.832,
1995-03,17.583,
1995-04,16.745,
1995-05,17.265,
1995-06,17.233,
1995-07,16.506,
1995-08,16.709,
1995-09,17.098,
1995-10,16.745,
1995-11,16.040,
1995-12,16.959,
1996-01,16.582,
1996-02,16.963,
1996-03,17.580,
1996-04,16.764,
1996-05,16.813,
1996-06,17.466,
1996-07,16.871,
1996-08,16.996,
1996-09,17.048,
1996-10,16.124,
1996-11,16.159,
1996-12,16.679,
1997-01,16.418,
1997-02,16.556,
1997-03,16.783,
1997-04,16.145,
1997-05,16.008,
1997-06,16.453,
1997-07,15.826,
1997-08,15.917,
1997-09,16.037,
1997-10,15.615,
1997-11,15.674,
1997-12,16.530,
1998-01,16.252,
1998-02,16.386,
1998-03,16.602,
1998-04,16.150,
1998-05,16.115,
1998-06,16.592,
1998-07,15.984,
1998-08,16.314,
1998-09,16.653,
1998-10,16.398,
1998-11,16.404,
1998-12,17.225,
1999-01,16.969,
1999-02,17.039,
1999-03,17.598,
1999-04,17.192,
1999-05,17.354,
1999-06,17.815,
1999-07,16.442,
1999-08,16.314,
1999-09,16.514,
1999-10,16.491,
1999-11,16.544,
1999-12,16.888,
2000-01,16.717,
2000-02,16.803,
2000-03,17.047,
2000-04,16.826,
2000-05,16.759,
2000-06,16.941,
2000-07,16.886,
2000-08,16.714,
2000-09,17.019,
2000-10,17.158,
2000-11,16.794,
2000-12,17.380,
2001-01,17.205,
2001-02,17.595,
2001-03,17.555,
2001-04,17.176,
2001-05,17.188,
2001-06,17.536,
2001-07,17.044,
2001-08,16.994,
2001-09,17.535,
2001-10,17.137,
2001-11,16.984,
2001-12,17.924,
2002-01,17.462,
2002-02,17.747,
2002-03,17.853,
2002-04,17.492,
2002-05,17.657,
2002-06,17.985,
2002-07,17.470,
2002-08,17.848,
2002-09,18.144,
2002-10,17.727,
2002-11,17.708,
2002-12,19.008,
2003-01,18.490,
2003-02,19.311,
2003-03,19.801,
2003-04,19.040,
2003-05,19.427,
2003-06,19.851,
2003-07,18.921,
2003-08,18.729,
2003-09,19.395,
2003-10,18.489,
2003-11,18.605,
2003-12,19.514,
2004-01,18.800,
2004-02,19.316,
2004-03,19.801,
2004-04,18.732,
2004-05,18.912,
2004-06,19.330,
2004-07,18.556,
2004-08,18.895,
2004-09,19.289,
2004-10,18.704,
2004-11,19.012,
2004-12,19.990,
2005-01,19.472,
2005-02,19.818,
2005-03,19.965,
2005-04,19.182,
2005-05,19.589,
2005-06,20.244,
2005-07,19.236,
2005-08,20.136,
2005-09,20.542,
2005-10,19.617,
2005-11,19.914,
2005-12,20.529,
2006-01,19.937,
2006-02,20.118,
2006-03,20.462,
2006-04,19.690,
2006-05,20.116,
2006-06,20.403,
2006-07,19.733,
2006-08,20.391,
2006-09,20.516,
2006-10,19.762,
2006-11,19.931,
2006-12,20.086,
2007-01,20.112,
2007-02,20.496,
2007-03,21.200,
2007-04,20.514,
2007-05,21.137,
2007-06,21.319,
2007-07,20.650,
2007-08,21.243,
2007-09,21.429,
2007-10,20.999,
2007-11,21.124,
2007-12,21.884,
2008-01,21.420,
2008-02,21.907,
2008-03,22.435,
2008-04,21.457,
2008-05,22.143,
2008-06,22.839,
2008-07,21.574,
2008-08,21.956,
2008-09,17.806,
2008-10,17.898,
2008-11,17.418,
2008-12,17.865,
2009-01,17.893,
2009-02,17.988,
2009-03,18.054,
2009-04,18.034,
2009-05,18.077,
2009-06,18.189,
2009-07,18.087,
2009-08,18.111,
2009-09,18.195,
2009-10,18.229,
2009-11,17.990,
2009-12,18.356,
2010-01,18.400,
2010-02,18.577,
2010-03,18.564,
2010-04,18.379,
2010-05,18.396,
2010-06,18.725,
2010-07,18.578,
2010-08,18.592,
2010-09,18.570,
2010-10,18.494,
2010-11,17.970,
2010-12,18.476,
2011-01,18.435,
2011-02,18.231,
2011-03,18.497,
2011-04,18.317,
2011-05,18.166,
2011-06,18.338,
2011-07,18.306,
2011-08,18.509,
2011-09,18.488,
2011-10,18.438,
2011-11,18.113,
2011-12,18.632,
2012-01,18.597,
2012-02,18.637,
2012-03,18.959,
2012-04,18.799,
2012-05,19.019,
2012-06,19.267,
2012-07,19.061,
2012-08,19.011,
2012-09,19.091,
2012-10,19.015,
2012-11,18.575,
2012-12,19.025,
2013-01,19.084,
2013-02,19.172,
2013-03,19.666,
2013-04,19.738,
2013-05,19.649,
2013-06,19.333,
2013-07,18.958,
2013-08,19.028,
2013-09,19.151,
2013-10,19.075,
2013-11,18.476,
2013-12,18.966,
2014-01,19.033,
2014-02,18.837,
2014-03,19.079,
2014-04,18.952,
2014-05,19.028,
2014-06,19.231,
2014-07,19.344,
2014-08,19.335,
2014-09,19.539,
2014-10,19.646,
2014-11,19.114,
2014-12,20.757,Provisional value
