"",BBK01.OUA103,BBK01.OUA103_FLAGS
"",Balances and loans to domestic banks (MFIs) / long-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:44,
1950-06,0.525,
1950-07,0.602,
1950-08,0.703,
1950-09,0.810,
1950-10,0.898,
1950-11,0.983,
1950-12,1.080,
1951-01,1.120,
1951-02,1.160,
1951-03,1.194,
1951-04,1.227,
1951-05,1.253,
1951-06,1.295,
1951-07,1.324,
1951-08,1.375,
1951-09,1.402,
1951-10,1.465,
1951-11,1.440,
1951-12,1.481,
1952-01,1.498,
1952-02,1.509,
1952-03,1.547,
1952-04,1.573,
1952-05,1.590,
1952-06,1.619,
1952-07,1.642,
1952-08,1.675,
1952-09,1.722,
1952-10,1.760,
1952-11,1.797,
1952-12,1.836,
1953-01,1.859,
1953-02,1.894,
1953-03,1.949,
1953-04,1.985,
1953-05,2.014,
1953-06,2.044,
1953-07,2.086,
1953-08,2.139,
1953-09,2.180,
1953-10,2.203,
1953-11,2.232,
1953-12,2.267,
1954-01,2.300,
1954-02,2.319,
1954-03,2.355,
1954-04,2.382,
1954-05,2.392,
1954-06,2.434,
1954-07,2.460,
1954-08,2.499,
1954-09,2.552,
1954-10,2.590,
1954-11,2.608,
1954-12,2.573,
1955-01,2.610,
1955-02,2.631,
1955-03,2.738,
1955-04,2.796,
1955-05,2.842,
1955-06,2.881,
1955-07,2.937,
1955-08,3.019,
1955-09,3.069,
1955-10,3.056,
1955-11,3.053,
1955-12,3.047,
1956-01,3.059,
1956-02,3.107,
1956-03,3.159,
1956-04,3.238,
1956-05,3.244,
1956-06,3.239,
1956-07,3.231,
1956-08,3.276,
1956-09,3.292,
1956-10,3.309,
1956-11,3.310,
1956-12,3.309,
1957-01,3.282,
1957-02,3.310,
1957-03,3.389,
1957-04,3.510,
1957-05,3.509,
1957-06,3.517,
1957-07,3.537,
1957-08,3.648,
1957-09,3.734,
1957-10,3.787,
1957-11,3.801,
1957-12,3.839,
1958-01,3.840,
1958-02,3.907,
1958-03,3.977,
1958-04,4.083,
1958-05,4.103,
1958-06,4.094,
1958-07,4.139,
1958-08,4.245,
1958-09,4.321,
1958-10,4.358,
1958-11,4.356,
1958-12,4.341,
1959-01,4.284,
1959-02,4.354,
1959-03,4.430,
1959-04,4.472,
1959-05,4.502,
1959-06,4.559,
1959-07,4.624,
1959-08,4.725,
1959-09,4.774,
1959-10,4.844,
1959-11,4.884,
1959-12,4.961,
1960-01,4.971,
1960-02,5.040,
1960-03,5.131,
1960-04,5.232,
1960-05,5.286,
1960-06,5.333,
1960-07,5.352,
1960-08,5.433,
1960-09,5.545,
1960-10,5.596,
1960-11,5.650,
1960-12,5.772,
1961-01,5.875,
1961-02,5.901,
1961-03,6.060,
1961-04,6.150,
1961-05,6.249,
1961-06,6.329,
1961-07,6.445,
1961-08,6.601,
1961-09,6.693,
1961-10,6.773,
1961-11,6.813,
1961-12,6.889,
1962-01,6.897,
1962-02,7.111,
1962-03,7.338,
1962-04,7.389,
1962-05,7.443,
1962-06,7.465,
1962-07,7.499,
1962-08,7.632,
1962-09,7.778,
1962-10,7.855,
1962-11,7.914,
1962-12,7.837,
1963-01,7.899,
1963-02,7.989,
1963-03,8.094,
1963-04,8.223,
1963-05,8.385,
1963-06,8.434,
1963-07,8.463,
1963-08,8.598,
1963-09,8.716,
1963-10,8.884,
1963-11,8.940,
1963-12,8.952,
1964-01,9.026,
1964-02,9.086,
1964-03,9.273,
1964-04,9.381,
1964-05,9.456,
1964-06,9.178,
1964-07,9.274,
1964-08,9.414,
1964-09,9.565,
1964-10,9.716,
1964-11,9.793,
1964-12,9.885,
1965-01,9.969,
1965-02,10.103,
1965-03,10.306,
1965-04,10.423,
1965-05,10.532,
1965-06,10.504,
1965-07,10.637,
1965-08,10.762,
1965-09,10.924,
1965-10,11.074,
1965-11,11.241,
1965-12,11.203,
1966-01,10.308,
1966-02,10.406,
1966-03,10.531,
1966-04,10.565,
1966-05,10.583,
1966-06,10.478,
1966-07,10.586,
1966-08,10.665,
1966-09,10.741,
1966-10,10.856,
1966-11,10.871,
1966-12,10.851,
1967-01,10.873,
1967-02,10.970,
1967-03,11.121,
1967-04,11.271,
1967-05,11.243,
1967-06,11.110,
1967-07,11.208,
1967-08,11.353,
1967-09,11.461,
1967-10,11.554,
1967-11,11.634,
1967-12,11.735,
1968-01,11.907,
1968-02,12.108,
1968-03,12.170,
1968-04,12.303,
1968-05,12.050,
1968-06,11.988,
1968-07,12.060,
1968-08,12.205,
1968-09,12.388,
1968-10,12.497,
1968-11,12.655,
1968-12,13.912,
1969-01,14.178,
1969-02,14.312,
1969-03,14.435,
1969-04,14.653,
1969-05,14.752,
1969-06,14.695,
1969-07,14.918,
1969-08,15.188,
1969-09,15.361,
1969-10,15.621,
1969-11,15.886,
1969-12,15.943,
1970-01,16.087,
1970-02,16.326,
1970-03,16.376,
1970-04,16.592,
1970-05,16.710,
1970-06,16.590,
1970-07,16.737,
1970-08,17.069,
1970-09,17.176,
1970-10,17.347,
1970-11,17.497,
1970-12,17.411,
1971-01,17.539,
1971-02,17.722,
1971-03,17.816,
1971-04,18.052,
1971-05,18.143,
1971-06,17.990,
1971-07,18.187,
1971-08,18.417,
1971-09,18.658,
1971-10,19.024,
1971-11,19.229,
1971-12,19.244,
1972-01,19.383,
1972-02,19.591,
1972-03,19.717,
1972-04,20.224,
1972-05,20.553,
1972-06,20.368,
1972-07,20.691,
1972-08,20.979,
1972-09,21.189,
1972-10,21.576,
1972-11,21.923,
1972-12,21.970,
1973-01,22.366,
1973-02,22.711,
1973-03,23.043,
1973-04,23.368,
