"",BBK01.WU0117,BBK01.WU0117_FLAGS
"",Gross sales of domestic debt securities at nominal value / Maturities of more than four years / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:24,
1967-01,589,
1967-02,641,
1967-03,633,
1967-04,524,
1967-05,529,
1967-06,456,
1967-07,899,
1967-08,651,
1967-09,632,
1967-10,804,
1967-11,778,
1967-12,588,
1968-01,1357,
1968-02,949,
1968-03,638,
1968-04,828,
1968-05,766,
1968-06,646,
1968-07,955,
1968-08,726,
1968-09,571,
1968-10,805,
1968-11,388,
1968-12,882,
1969-01,1283,
1969-02,913,
1969-03,448,
1969-04,601,
1969-05,691,
1969-06,600,
1969-07,828,
1969-08,695,
1969-09,622,
1969-10,774,
1969-11,563,
1969-12,450,
1970-01,431,
1970-02,550,
1970-03,1033,
1970-04,1076,
1970-05,360,
1970-06,414,
1970-07,965,
1970-08,859,
1970-09,650,
1970-10,753,
1970-11,961,
1970-12,1079,
1971-01,1137,
1971-02,850,
1971-03,799,
1971-04,1321,
1971-05,682,
1971-06,489,
1971-07,1103,
1971-08,945,
1971-09,986,
1971-10,1182,
1971-11,882,
1971-12,1167,
1972-01,3151,
1972-02,2417,
1972-03,1900,
1972-04,1243,
1972-05,1457,
1972-06,1529,
1972-07,2067,
1972-08,1582,
1972-09,1224,
1972-10,1206,
1972-11,788,
1972-12,1236,
1973-01,1748,
1973-02,1928,
1973-03,1680,
1973-04,905,
1973-05,939,
1973-06,1636,
1973-07,2125,
1973-08,1848,
1973-09,1103,
1973-10,2299,
1973-11,1216,
1973-12,866,
1974-01,1480,
1974-02,646,
1974-03,766,
1974-04,1154,
1974-05,1372,
1974-06,1245,
1974-07,1512,
1974-08,2038,
1974-09,1190,
1974-10,1672,
1974-11,2149,
1974-12,2321,
1975-01,3348,
1975-02,2588,
1975-03,2126,
1975-04,3286,
1975-05,2186,
1975-06,2610,
1975-07,2089,
1975-08,1459,
1975-09,1650,
1975-10,1759,
1975-11,1400,
1975-12,1985,
1976-01,3176,
1976-02,2909,
1976-03,3022,
1976-04,1864,
1976-05,1093,
1976-06,1141,
1976-07,2301,
1976-08,2745,
1976-09,1797,
1976-10,1466,
1976-11,2086,
1976-12,3086,
1977-01,3227,
1977-02,1506,
1977-03,2666,
1977-04,3141,
1977-05,1404,
1977-06,1982,
1977-07,3363,
1977-08,3562,
1977-09,1681,
1977-10,1992,
1977-11,2214,
1977-12,4304,
1978-01,4996,
1978-02,4194,
1978-03,2439,
1978-04,2606,
1978-05,2288,
1978-06,3040,
1978-07,2961,
1978-08,2831,
1978-09,3411,
1978-10,2428,
1978-11,2699,
1978-12,3109,
1979-01,3217,
1979-02,2390,
1979-03,2726,
1979-04,3146,
1979-05,2650,
1979-06,4065,
1979-07,3906,
1979-08,3205,
1979-09,1707,
1979-10,3436,
1979-11,3903,
1979-12,3813,
1980-01,3869,
1980-02,2848,
1980-03,4126,
1980-04,6132,
1980-05,3336,
1980-06,4213,
1980-07,4264,
1980-08,2635,
1980-09,2207,
1980-10,4138,
1980-11,2672,
1980-12,3660,
1981-01,5756,
1981-02,4112,
1981-03,5981,
1981-04,3069,
1981-05,2731,
1981-06,3351,
1981-07,4052,
1981-08,2977,
1981-09,4746,
1981-10,4377,
1981-11,3815,
1981-12,3252,
1982-01,5506,
1982-02,4640,
1982-03,6202,
1982-04,4870,
1982-05,3836,
1982-06,4332,
1982-07,4659,
1982-08,4904,
1982-09,4396,
1982-10,7317,
1982-11,4488,
1982-12,7077,
1983-01,8522,
1983-02,4768,
1983-03,7249,
1983-04,4849,
1983-05,6039,
1983-06,6190,
1983-07,4401,
1983-08,4555,
1983-09,4100,
1983-10,4936,
1983-11,3891,
1983-12,5849,
1984-01,6303,
1984-02,6380,
1984-03,5607,
1984-04,4054,
1984-05,3375,
1984-06,4023,
1984-07,4492,
1984-08,6060,
1984-09,6502,
1984-10,8211,
1984-11,5334,
1984-12,6030,
1985-01,7648,
1985-02,6036,
1985-03,7292,
1985-04,6559,
1985-05,6042,
1985-06,6194,
1985-07,9483,
1985-08,6894,
1985-09,6264,
1985-10,6941,
1985-11,7854,
1985-12,6406,
1986-01,11640,
1986-02,11940,
1986-03,8843,
1986-04,11812,
1986-05,5217,
1986-06,5427,
1986-07,10019,
1986-08,6513,
1986-09,6051,
1986-10,7015,
1986-11,9440,
1986-12,7806,
1987-01,13134,
1987-02,11514,
1987-03,10298,
1987-04,7337,
1987-05,8705,
1987-06,5612,
1987-07,6953,
1987-08,8942,
1987-09,6576,
1987-10,7554,
1987-11,8969,
1987-12,5785,
1988-01,11140,
1988-02,8775,
1988-03,8512,
1988-04,4647,
1988-05,6039,
1988-06,6998,
1988-07,4099,
1988-08,7125,
1988-09,8992,
1988-10,7707,
1988-11,5520,
1988-12,7237,
1989-01,7914,
1989-02,7210,
1989-03,8974,
1989-04,5647,
1989-05,6379,
1989-06,7572,
1989-07,10226,
1989-08,4868,
1989-09,7390,
1989-10,11551,
1989-11,11328,
1989-12,9331,
1990-01,12435,
1990-02,10827,
1990-03,11571,
1990-04,10227,
1990-05,12040,
1990-06,6126,
1990-07,12631,
1990-08,11501,
1990-09,10698,
1990-10,14114,
1990-11,14794,
1990-12,12435,
1991-01,17172,
1991-02,15100,
1991-03,9878,
1991-04,11832,
1991-05,13078,
1991-06,8756,
1991-07,11422,
1991-08,11848,
1991-09,11113,
1991-10,17871,
1991-11,16593,
1991-12,10425,
1992-01,25096,
1992-02,12690,
1992-03,10764,
1992-04,16023,
1992-05,9043,
1992-06,12840,
1992-07,17409,
1992-08,13829,
1992-09,23860,
1992-10,24181,
1992-11,24533,
1992-12,29832,
1993-01,37075,
1993-02,20391,
1993-03,24877,
1993-04,18839,
1993-05,18795,
1993-06,22274,
1993-07,21344,
1993-08,21664,
1993-09,21438,
1993-10,31732,
1993-11,25762,
1993-12,28029,
1994-01,27576,
1994-02,18628,
1994-03,15887,
1994-04,13716,
1994-05,17514,
1994-06,12535,
1994-07,19486,
1994-08,13411,
1994-09,20137,
1994-10,18582,
1994-11,19463,
1994-12,22596,
1995-01,18921,
1995-02,16328,
1995-03,15844,
1995-04,11258,
1995-05,18580,
1995-06,12938,
1995-07,13688,
1995-08,15410,
1995-09,19102,
1995-10,23852,
1995-11,21982,
1995-12,21454,
1996-01,33764,
1996-02,27768,
1996-03,19585,
1996-04,22440,
1996-05,19857,
1996-06,11900,
1996-07,15258,
1996-08,15958,
1996-09,16669,
1996-10,19104,
1996-11,24637,
1996-12,15187,
1997-01,38963,
1997-02,32046,
1997-03,26227,
1997-04,22213,
1997-05,19971,
1997-06,20501,
1997-07,28575,
1997-08,19524,
1997-09,16678,
1997-10,20619,
1997-11,22245,
1997-12,20465,
1998-01,39775,
1998-02,39243,
1998-03,25756,
1998-04,35859,
1998-05,22028,
1998-06,19613,
1998-07,39667,
1998-08,26880,
1998-09,27586,
1998-10,26589,
1998-11,29740,
1998-12,22312,
1999-01,53031,
1999-02,31501,
1999-03,28140,
1999-04,30471,
1999-05,24786,
1999-06,18084,
1999-07,29600,
1999-08,19000,
1999-09,30736,
1999-10,19014,
1999-11,24740,
1999-12,15785,
2000-01,25239,
2000-02,26092,
2000-03,25363,
2000-04,26004,
2000-05,36951,
2000-06,16459,
2000-07,34400,
2000-08,26035,
2000-09,20140,
2000-10,38236,
2000-11,22372,
2000-12,22039,
2001-01,45552,
2001-02,33119,
2001-03,23113,
2001-04,19164,
2001-05,23464,
2001-06,13240,
2001-07,25882,
2001-08,20457,
2001-09,26098,
2001-10,19945,
2001-11,37440,
2001-12,12277,
2002-01,45313,
2002-02,28013,
2002-03,23134,
2002-04,22630,
2002-05,21742,
2002-06,16790,
2002-07,27850,
2002-08,21973,
2002-09,30255,
2002-10,24393,
2002-11,32633,
2002-12,14431,
2003-01,46733,
2003-02,33508,
2003-03,33388,
2003-04,28604,
2003-05,31552,
2003-06,30256,
2003-07,36234,
2003-08,24361,
2003-09,29022,
2003-10,33947,
2003-11,26240,
2003-12,15491,
2004-01,42547,
2004-02,49583,
2004-03,41699,
2004-04,26256,
2004-05,43733,
2004-06,25868,
2004-07,41977,
2004-08,31235,
2004-09,33868,
2004-10,27256,
2004-11,44291,
2004-12,16456,
2005-01,54336,
2005-02,39990,
2005-03,31316,
2005-04,41635,
2005-05,34771,
2005-06,57114,
2005-07,45080,
2005-08,24399,
2005-09,25034,
2005-10,23433,
2005-11,27872,
2005-12,20543,
2006-01,42574,
2006-02,31692,
2006-03,34783,
2006-04,23322,
2006-05,31904,
2006-06,26324,
2006-07,27588,
2006-08,22733,
2006-09,29046,
2006-10,24370,
2006-11,24809,
2006-12,18824,
2007-01,40263,
2007-02,27966,
2007-03,25633,
2007-04,19899,
2007-05,29822,
2007-06,23373,
2007-07,28779,
2007-08,22505,
2007-09,22194,
2007-10,34249,
2007-11,28978,
2007-12,11757,
2008-01,38899,
2008-02,31238,
2008-03,24461,
2008-04,17304,
2008-05,47199,
2008-06,24794,
2008-07,30474,
2008-08,43870,
2008-09,31196,
2008-10,21344,
2008-11,23434,
2008-12,53303,
2009-01,27827,
2009-02,36861,
2009-03,34959,
2009-04,25777,
2009-05,32392,
2009-06,43303,
2009-07,30701,
2009-08,22510,
2009-09,27033,
2009-10,35404,
2009-11,26337,
2009-12,18895,
2010-01,46523,
2010-02,33266,
2010-03,40201,
2010-04,42568,
2010-05,20788,
2010-06,30526,
2010-07,30610,
2010-08,22989,
2010-09,35280,
2010-10,24928,
2010-11,36570,
2010-12,17438,
2011-01,49634,
2011-02,31706,
2011-03,33572,
2011-04,38406,
2011-05,29509,
2011-06,36018,
2011-07,28753,
2011-08,27396,
2011-09,29195,
2011-10,21178,
2011-11,27334,
2011-12,15338,
2012-01,36293,
2012-02,44069,
2012-03,38456,
2012-04,25903,
2012-05,31194,
2012-06,29740,
2012-07,36353,
2012-08,28570,
2012-09,43339,
2012-10,40495,
2012-11,45295,
2012-12,21311,
2013-01,41288,
2013-02,27437,
2013-03,25973,
2013-04,35644,
2013-05,33273,
2013-06,33900,
2013-07,28732,
2013-08,28577,
2013-09,31256,
2013-10,37193,
2013-11,34143,
2013-12,15389,
2014-01,47766,
2014-02,37065,
2014-03,30525,
2014-04,37733,
2014-05,35993,
2014-06,34521,
2014-07,39896,
2014-08,21235,
2014-09,39315,
2014-10,35987,
2014-11,32395,
2014-12,27575,
