"",BBK01.OUH026,BBK01.OUH026_FLAGS
1972-02,0.048,
1972-03,0.037,
1972-04,0.036,
1972-05,0.033,
1972-06,0.032,
1972-07,0.024,
1972-08,0.017,
1972-09,0.014,
1972-10,0.012,
1972-11,0.011,
1972-12,0.010,
1973-01,0.009,
1973-02,0.009,
1973-03,0.006,
1973-04,0.006,
1973-05,0.005,
1973-06,0.006,
1973-07,0.005,
1973-08,0.006,
1973-09,0.006,
1973-10,0.006,
1973-11,0.006,
1973-12,0.009,
1974-01,0.009,
1974-02,0.008,
1974-03,0.008,
1974-04,0.009,
1974-05,0.008,
1974-06,0.008,
1974-07,0.008,
1974-08,0.008,
1974-09,0.008,
1974-10,0.008,
1974-11,0.008,
1974-12,0.008,
1975-01,0.008,
1975-02,0.008,
1975-03,0.008,
1975-04,0.009,
1975-05,0.011,
1975-06,0.020,
1975-07,0.021,
1975-08,0.018,
1975-09,0.020,
1975-10,0.020,
1975-11,0.020,
1975-12,0.020,
1976-01,0.020,
1976-02,0.020,
1976-03,0.020,
1976-04,0.020,
1976-05,0.020,
1976-06,0.019,
1976-07,0.019,
1976-08,0.019,
1976-09,0.021,
1976-10,0.021,
1976-11,0.026,
1976-12,0.027,
1977-01,0.022,
1977-02,0.021,
1977-03,0.017,
1977-04,0.019,
1977-05,0.025,
1977-06,0.024,
1977-07,0.022,
1977-08,0.027,
1977-09,0.033,
1977-10,0.045,
1977-11,0.078,
1977-12,0.084,
1978-01,0.083,
1978-02,0.090,
1978-03,0.092,
1978-04,0.092,
1978-05,0.094,
1978-06,0.099,
1978-07,0.095,
1978-08,0.098,
1978-09,0.098,
1978-10,0.096,
1978-11,0.096,
1978-12,0.098,
1979-01,0.094,
1979-02,0.094,
1979-03,0.090,
1979-04,0.089,
1979-05,0.083,
1979-06,0.080,
1979-07,0.075,
1979-08,0.075,
1979-09,0.076,
1979-10,0.075,
1979-11,0.124,
1979-12,0.130,
1980-01,0.190,
1980-02,0.198,
1980-03,0.199,
1980-04,0.223,
1980-05,0.222,
1980-06,0.223,
1980-07,0.234,
1980-08,0.239,
1980-09,0.239,
1980-10,0.249,
1980-11,0.258,
1980-12,0.294,
1981-01,0.286,
1981-02,0.285,
1981-03,0.280,
1981-04,0.287,
1981-05,0.286,
1981-06,0.288,
1981-07,0.289,
1981-08,0.288,
1981-09,0.288,
1981-10,0.295,
1981-11,0.290,
1981-12,0.294,
1982-01,0.297,
1982-02,0.314,
1982-03,0.336,
1982-04,0.337,
1982-05,0.318,
1982-06,0.325,
1982-07,0.313,
1982-08,0.330,
1982-09,0.323,
1982-10,0.334,
1982-11,0.342,
1982-12,0.351,
1983-01,0.367,
1983-02,0.372,
1983-03,0.369,
1983-04,0.360,
1983-05,0.346,
1983-06,0.338,
1983-07,0.291,
1983-08,0.289,
1983-09,0.291,
1983-10,0.311,
1983-11,0.310,
1983-12,0.315,
1984-01,0.290,
1984-02,0.289,
1984-03,0.273,
1984-04,0.284,
1984-05,0.311,
1984-06,0.306,
1984-07,0.312,
1984-08,0.332,
1984-09,0.340,
1984-10,0.351,
1984-11,0.356,
1984-12,0.355,
1985-01,0.357,
1985-02,0.356,
1985-03,0.359,
1985-04,0.355,
1985-05,0.375,
1985-06,0.392,
1985-07,0.390,
1985-08,0.390,
1985-09,0.415,
1985-10,0.407,
1985-11,0.414,
1985-12,0.389,
1986-01,0.368,
1986-02,0.377,
1986-03,0.366,
1986-04,0.396,
1986-05,0.410,
1986-06,0.177,
1986-07,0.182,
1986-08,0.183,
1986-09,0.191,
1986-10,0.210,
1986-11,0.199,
1986-12,0.204,
1987-01,0.191,
1987-02,0.201,
1987-03,0.247,
1987-04,0.256,
1987-05,0.229,
1987-06,0.247,
1987-07,0.266,
1987-08,0.251,
1987-09,0.230,
1987-10,0.232,
1987-11,0.238,
1987-12,0.237,
1988-01,0.231,
1988-02,0.224,
1988-03,0.228,
1988-04,0.237,
1988-05,0.245,
1988-06,0.246,
1988-07,0.248,
1988-08,0.233,
1988-09,0.230,
1988-10,0.318,
1988-11,0.457,
1988-12,0.482,
1989-01,0.474,
1989-02,0.493,
1989-03,0.505,
1989-04,0.531,
1989-05,0.504,
1989-06,0.499,
1989-07,0.642,
1989-08,0.713,
1989-09,0.864,
1989-10,0.875,
1989-11,0.936,
1989-12,0.907,
1990-01,0.809,
1990-02,0.710,
1990-03,0.720,
1990-04,0.766,
1990-05,0.781,
1990-06,0.794,
1990-07,0.865,
1990-08,0.945,
1990-09,1.030,
1990-10,1.032,
1990-11,1.022,
1990-12,0.988,
1991-01,0.948,
1991-02,0.992,
1991-03,1.018,
1991-04,1.060,
1991-05,1.190,
1991-06,1.246,
1991-07,1.282,
1991-08,1.256,
1991-09,1.270,
1991-10,1.315,
1991-11,1.355,
1991-12,1.370,
1992-01,1.449,
1992-02,1.667,
1992-03,1.656,
1992-04,1.748,
1992-05,1.735,
1992-06,2.010,
1992-07,2.112,
1992-08,2.088,
1992-09,2.194,
1992-10,2.800,
1992-11,2.796,
1992-12,2.824,
1993-01,3.482,
1993-02,3.974,
1993-03,4.023,
1993-04,4.329,
1993-05,4.272,
1993-06,4.145,
1993-07,4.537,
1993-08,4.487,
1993-09,4.472,
1993-10,5.098,
1993-11,5.081,
1993-12,5.180,
1994-01,5.022,
1994-02,5.198,
1994-03,5.336,
1994-04,5.386,
1994-05,5.480,
1994-06,5.504,
1994-07,5.580,
1994-08,5.573,
1994-09,5.596,
1994-10,5.609,
1994-11,5.566,
1994-12,5.495,
1995-01,5.379,
1995-02,5.335,
1995-03,5.248,
1995-04,5.237,
1995-05,5.199,
1995-06,5.158,
1995-07,5.206,
1995-08,5.215,
1995-09,5.214,
1995-10,5.229,
1995-11,5.435,
1995-12,5.496,
1996-01,5.445,
1996-02,5.627,
1996-03,5.674,
1996-04,5.632,
1996-05,5.625,
1996-06,5.692,
1996-07,5.683,
1996-08,5.719,
1996-09,5.844,
1996-10,5.831,
1996-11,5.787,
1996-12,6.050,
1997-01,5.960,
1997-02,6.055,
1997-03,6.200,
1997-04,6.175,
1997-05,6.238,
1997-06,6.385,
1997-07,6.478,
1997-08,6.557,
1997-09,6.686,
1997-10,6.752,
1997-11,6.713,
1997-12,6.813,
1998-01,6.719,
1998-02,6.507,
1998-03,6.660,
1998-04,6.699,
1998-05,6.812,
1998-06,7.027,
1998-07,7.176,
1998-08,7.213,
1998-09,7.185,
1998-10,7.176,
1998-11,7.425,
1998-12,7.782,
1999-01,7.638,
1999-02,8.102,
1999-03,8.463,
1999-04,8.598,
1999-05,8.859,
1999-06,9.211,
1999-07,9.287,
1999-08,9.476,
1999-09,9.681,
1999-10,9.728,
1999-11,9.809,
1999-12,9.867,
2000-01,9.937,
2000-02,10.084,
2000-03,10.394,
2000-04,10.195,
2000-05,10.434,
2000-06,10.813,
2000-07,11.311,
2000-08,11.609,
2000-09,11.860,
2000-10,12.236,
2000-11,12.552,
2000-12,12.865,
2001-01,13.418,
2001-02,14.042,
2001-03,14.658,
2001-04,14.851,
2001-05,15.368,
2001-06,16.148,
2001-07,16.595,
2001-08,16.367,
2001-09,16.637,
2001-10,16.970,
2001-11,17.217,
2001-12,17.375,
2002-01,17.613,
2002-02,17.474,
2002-03,17.443,
2002-04,17.362,
2002-05,17.677,
2002-06,16.610,
2002-07,16.457,
2002-08,16.476,
2002-09,15.528,
2002-10,15.473,
2002-11,15.230,
2002-12,14.968,
2003-01,14.756,
2003-02,14.541,
2003-03,14.340,
2003-04,14.451,
2003-05,14.222,
2003-06,14.276,
2003-07,14.224,
2003-08,14.745,
2003-09,15.068,
2003-10,15.167,
2003-11,15.092,
2003-12,14.673,
2004-01,14.572,
2004-02,14.272,
2004-03,14.352,
2004-04,14.588,
2004-05,14.740,
2004-06,14.790,
2004-07,14.728,
2004-08,14.764,
2004-09,14.723,
2004-10,14.898,
2004-11,15.353,
2004-12,15.319,
2005-01,15.576,
2005-02,15.203,
2005-03,15.639,
2005-04,15.690,
2005-05,15.819,
2005-06,16.526,
2005-07,16.789,
2005-08,17.225,
2005-09,17.542,
2005-10,18.018,
2005-11,18.079,
2005-12,18.567,
2006-01,18.440,
2006-02,19.030,
2006-03,19.399,
2006-04,19.473,
2006-05,19.608,
2006-06,19.896,
2006-07,19.098,
2006-08,19.177,
2006-09,19.672,
2006-10,20.235,
2006-11,20.483,
2006-12,21.274,
2007-01,20.995,
2007-02,21.314,
2007-03,21.387,
2007-04,21.495,
2007-05,21.671,
2007-06,22.061,
2007-07,21.615,
2007-08,21.228,
2007-09,21.057,
2007-10,20.950,
2007-11,20.453,
2007-12,19.619,
2008-01,18.725,
2008-02,18.766,
2008-03,18.609,
2008-04,18.687,
2008-05,18.772,
2008-06,18.215,
2008-07,17.754,
2008-08,17.477,
2008-09,17.452,
2008-10,16.951,
2008-11,17.223,
2008-12,17.058,
2009-01,15.931,
2009-02,15.990,
2009-03,16.100,
2009-04,16.027,
2009-05,16.038,
2009-06,16.145,
2009-07,16.195,
2009-08,16.289,
2009-09,16.410,
2009-10,16.630,
2009-11,16.880,
2009-12,16.926,
2010-01,16.909,
2010-02,17.251,
2010-03,17.544,
2010-04,17.741,
2010-05,17.336,
2010-06,17.280,
2010-07,17.451,
2010-08,17.583,
2010-09,17.497,
2010-10,17.535,
2010-11,17.373,
2010-12,17.344,
2011-01,17.672,
2011-02,17.668,
2011-03,17.783,
2011-04,17.589,
2011-05,17.380,
2011-06,16.827,
2011-07,16.534,
2011-08,15.976,
2011-09,15.702,
2011-10,15.499,
2011-11,15.623,
2011-12,15.615,
2012-01,15.753,
2012-02,16.342,
2012-03,16.755,
2012-04,16.834,
2012-05,17.203,
2012-06,17.829,
2012-07,17.955,
2012-08,18.005,
2012-09,18.339,
2012-10,18.690,
2012-11,19.140,
2012-12,19.330,
2013-01,20.133,
2013-02,20.206,
2013-03,20.271,
2013-04,20.510,
2013-05,20.803,
2013-06,21.273,
2013-07,21.811,
2013-08,22.272,
2013-09,22.445,
2013-10,22.558,
2013-11,22.617,
2013-12,22.697,
2014-01,23.075,
2014-02,23.456,
2014-03,23.836,
2014-04,24.141,
2014-05,24.669,
2014-06,24.709,
2014-07,24.737,
2014-08,24.794,
2014-09,24.965,
2014-10,25.367,
2014-11,25.660,
2014-12,25.822,Provisional value
