"",BBK01.EU8127,BBK01.EU8127_FLAGS
"",External position of the Bundesbank since the beginning of EMU / Special drawing rights,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:28,
1998-12,1597.796,comment
1999-01,1597.796,
1999-02,166.419,
1999-03,422.066,
1999-04,1871.792,
1999-05,1861.549,
1999-06,1768.989,
1999-07,1718.028,
1999-08,1770.641,
1999-09,1730.467,
1999-10,1729.171,
1999-11,1753.574,
1999-12,1948.216,
2000-01,1845.430,
2000-02,1899.187,
2000-03,1965.247,
2000-04,1875.792,
2000-05,1926.824,
2000-06,1892.429,
2000-07,1875.100,
2000-08,1928.900,
2000-09,2025.404,
2000-10,1970.170,
2000-11,2024.148,
2000-12,1894.172,
2001-01,1860.445,
2001-02,1921.981,
2001-03,1963.649,
2001-04,1929.060,
2001-05,2055.216,
2001-06,2018.987,
2001-07,1970.551,
2001-08,1974.026,
2001-09,1976.875,
2001-10,1972.020,
2001-11,2029.641,
2001-12,2031.967,
2002-01,2000.949,
2002-02,2032.234,
2002-03,2024.391,
2002-04,1950.468,
2002-05,1929.057,
2002-06,1867.579,
2002-07,1893.235,
2002-08,1930.614,
2002-09,1920.519,
2002-10,1916.028,
2002-11,1942.335,
2002-12,1887.712,
2003-01,1797.346,
2003-02,1788.344,
2003-03,1728.094,
2003-04,1596.114,
2003-05,1565.696,
2003-06,1597.880,
2003-07,1603.160,
2003-08,1667.198,
2003-09,1620.454,
2003-10,1629.527,
2003-11,1621.191,
2003-12,1539.754,
2004-01,1563.529,
2004-02,1580.832,
2004-03,1606.438,
2004-04,1611.802,
2004-05,1612.002,
2004-06,1601.856,
2004-07,1607.954,
2004-08,1618.242,
2004-09,1583.937,
2004-10,1568.327,
2004-11,1533.573,
2004-12,1512.163,
2005-01,1547.651,
2005-02,1558.453,
2005-03,1549.664,
2005-04,1556.233,
2005-05,1615.338,
2005-06,1600.829,
2005-07,1593.225,
2005-08,1587.168,
2005-09,1596.182,
2005-10,1594.793,
2005-11,1606.540,
2005-12,1601.463,
2006-01,1578.813,
2006-02,1620.430,
2006-03,1597.049,
2006-04,1573.417,
2006-05,1571.066,
2006-06,1560.674,
2006-07,1546.926,
2006-08,1555.792,
2006-09,1557.536,
2006-10,1557.651,
2006-11,1540.125,
2006-12,1525.024,
2007-01,1536.695,
2007-02,1533.328,
2007-03,1527.066,
2007-04,1508.181,
2007-05,1522.281,
2007-06,1519.337,
2007-07,1512.210,
2007-08,1522.357,
2007-09,1494.486,
2007-10,1481.164,
2007-11,1473.769,
2007-12,1469.302,
2008-01,1467.654,
2008-02,1458.447,
2008-03,1468.637,
2008-04,1475.430,
2008-05,1480.024,
2008-06,1466.329,
2008-07,1470.422,
2008-08,1514.818,
2008-09,1547.518,
2008-10,1658.762,
2008-11,1668.244,
2008-12,1576.428,
2009-01,1661.067,
2009-02,1659.548,
2009-03,1604.738,
2009-04,1613.487,
2009-05,1572.031,
2009-06,1463.351,
2009-07,1463.064,
2009-08,12045.227,
2009-09,13172.832,
2009-10,13086.998,
2009-11,13059.130,
2009-12,13263.257,
2010-01,13559.047,
2010-02,13762.149,
2010-03,13726.615,
2010-04,13829.291,
2010-05,14508.745,
2010-06,14680.875,
2010-07,14204.923,
2010-08,14505.053,
2010-09,13894.927,
2010-10,13821.236,
2010-11,14306.497,
2010-12,14104.093,
2011-01,13903.329,
2011-02,13862.113,
2011-03,13171.115,
2011-04,12873.358,
2011-05,13138.116,
2011-06,13066.374,
2011-07,13378.871,
2011-08,13295.879,
2011-09,13805.648,
2011-10,13522.343,
2011-11,13756.634,
2011-12,14118.426,
2012-01,14002.939,
2012-02,13680.684,
2012-03,13718.638,
2012-04,13867.906,
2012-05,14312.989,
2012-06,14171.922,
2012-07,14432.011,
2012-08,14028.410,
2012-09,13867.933,
2012-10,13814.215,
2012-11,13771.691,
2012-12,13583.449,
2013-01,13251.491,
2013-02,13374.628,
2013-03,13526.365,
2013-04,13336.186,
2013-05,13271.679,
2013-06,13235.926,
2013-07,12960.157,
2013-08,13018.330,
2013-09,12920.483,
2013-10,12941.175,
2013-11,12962.024,
2013-12,12837.181,
2014-01,13029.750,
2014-02,12861.667,
2014-03,12865.831,
2014-04,13056.802,
2014-05,13212.779,
2014-06,13213.084,
2014-07,13496.820,
2014-08,13794.063,
2014-09,14113.132,
2014-10,14124.659,
2014-11,14044.750,
2014-12,14260.618,
2015-01,14895.260,
