"",BBK01.OUH368,BBK01.OUH368_FLAGS
"",Loans to foreign enterprises and households / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:11,
1999-01,2.261,
1999-02,2.322,
1999-03,2.357,
1999-04,2.311,
1999-05,2.393,
1999-06,2.429,
1999-07,2.466,
1999-08,2.487,
1999-09,2.484,
1999-10,2.520,
1999-11,2.574,
1999-12,2.648,
2000-01,2.827,
2000-02,2.938,
2000-03,2.995,
2000-04,3.117,
2000-05,3.143,
2000-06,3.141,
2000-07,3.180,
2000-08,3.266,
2000-09,3.325,
2000-10,3.358,
2000-11,3.344,
2000-12,3.311,
2001-01,3.761,
2001-02,3.811,
2001-03,3.882,
2001-04,3.882,
2001-05,3.901,
2001-06,3.892,
2001-07,3.902,
2001-08,3.885,
2001-09,3.865,
2001-10,3.932,
2001-11,3.900,
2001-12,3.945,
2002-01,3.935,
2002-02,3.948,
2002-03,3.963,
2002-04,3.977,
2002-05,3.945,
2002-06,3.932,
2002-07,3.903,
2002-08,3.908,
2002-09,3.858,
2002-10,3.872,
2002-11,3.853,
2002-12,3.832,
2003-01,3.784,
2003-02,3.812,
2003-03,3.808,
2003-04,3.799,
2003-05,3.789,
2003-06,3.727,
2003-07,3.701,
2003-08,3.700,
2003-09,3.647,
2003-10,3.662,
2003-11,3.627,
2003-12,3.628,
2004-01,3.595,
2004-02,3.595,
2004-03,3.586,
2004-04,3.590,
2004-05,3.553,
2004-06,3.555,
2004-07,3.489,
2004-08,3.519,
2004-09,3.515,
2004-10,3.565,
2004-11,3.611,
2004-12,3.607,
2005-01,3.619,
2005-02,3.601,
2005-03,3.584,
2005-04,3.564,
2005-05,3.700,
2005-06,3.738,
2005-07,3.673,
2005-08,3.690,
2005-09,3.720,
2005-10,3.697,
2005-11,3.699,
2005-12,3.704,
2006-01,3.729,
2006-02,3.737,
2006-03,3.781,
2006-04,3.792,
2006-05,3.808,
2006-06,3.824,
2006-07,3.868,
2006-08,3.814,
2006-09,3.852,
2006-10,3.855,
2006-11,3.906,
2006-12,3.918,
2007-01,3.959,
2007-02,3.984,
2007-03,4.040,
2007-04,4.023,
2007-05,4.138,
2007-06,4.262,
2007-07,4.299,
2007-08,4.358,
2007-09,4.451,
2007-10,4.544,
2007-11,4.734,
2007-12,4.965,
2008-01,5.039,
2008-02,5.052,
2008-03,5.224,
2008-04,5.533,
2008-05,5.624,
2008-06,6.029,
2008-07,6.070,
2008-08,6.230,
2008-09,6.511,
2008-10,6.688,
2008-11,6.780,
2008-12,7.061,
2009-01,7.111,
2009-02,7.188,
2009-03,7.296,
2009-04,7.407,
2009-05,7.384,
2009-06,7.455,
2009-07,7.458,
2009-08,7.487,
2009-09,7.475,
2009-10,7.527,
2009-11,7.528,
2009-12,7.560,
2010-01,7.524,
2010-02,7.534,
2010-03,7.576,
2010-04,7.586,
2010-05,7.567,
2010-06,7.588,
2010-07,7.545,
2010-08,7.637,
2010-09,7.638,
2010-10,7.632,
2010-11,7.671,
2010-12,7.466,
2011-01,7.259,
2011-02,7.352,
2011-03,7.397,
2011-04,7.391,
2011-05,7.441,
2011-06,7.493,
2011-07,7.524,
2011-08,7.513,
2011-09,7.687,
2011-10,7.711,
2011-11,7.847,
2011-12,7.676,
2012-01,7.675,
2012-02,7.842,
2012-03,7.756,
2012-04,7.899,
2012-05,8.080,
2012-06,8.071,
2012-07,8.110,
2012-08,8.155,
2012-09,8.222,
2012-10,8.133,
2012-11,8.167,
2012-12,8.083,
2013-01,8.094,
2013-02,8.119,
2013-03,8.273,
2013-04,8.047,
2013-05,8.132,
2013-06,8.123,
2013-07,8.110,
2013-08,8.138,
2013-09,8.132,
2013-10,8.286,
2013-11,8.305,
2013-12,8.433,
2014-01,8.409,
2014-02,8.372,
2014-03,8.392,
2014-04,8.444,
2014-05,8.442,
2014-06,8.458,
2014-07,8.599,
2014-08,8.699,
2014-09,8.705,
2014-10,8.684,
2014-11,8.833,
2014-12,8.949,Provisional value
