"",BBK01.WT3087,BBK01.WT3087_FLAGS
"","Yields, derived from the term structure of interest rates,on Pfandbriefe with annual coupon payments / residualmaturity of 10.0 years / daily data",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-03-02 08:59:05,
2004-01-01,.,No value available
2004-01-02,.,No value available
2004-01-03,.,No value available
2004-01-04,.,No value available
2004-01-05,.,No value available
2004-01-06,.,No value available
2004-01-07,4.54,
2004-01-08,4.53,
2004-01-09,4.51,
2004-01-10,.,No value available
2004-01-11,.,No value available
2004-01-12,4.43,
2004-01-13,4.43,
2004-01-14,4.43,
2004-01-15,4.43,
2004-01-16,4.43,
2004-01-17,.,No value available
2004-01-18,.,No value available
2004-01-19,4.46,
2004-01-20,4.46,
2004-01-21,4.44,
2004-01-22,4.43,
2004-01-23,4.42,
2004-01-24,.,No value available
2004-01-25,.,No value available
2004-01-26,4.43,
2004-01-27,4.47,
2004-01-28,4.46,
2004-01-29,4.50,
2004-01-30,4.54,
2004-01-31,.,No value available
2004-02-01,.,No value available
2004-02-02,4.53,
2004-02-03,4.51,
2004-02-04,4.50,
2004-02-05,4.50,
2004-02-06,4.51,
2004-02-07,.,No value available
2004-02-08,.,No value available
2004-02-09,4.46,
2004-02-10,4.45,
2004-02-11,4.46,
2004-02-12,4.44,
2004-02-13,4.44,
2004-02-14,.,No value available
2004-02-15,.,No value available
2004-02-16,4.44,
2004-02-17,4.43,
2004-02-18,4.40,
2004-02-19,4.44,
2004-02-20,4.44,
2004-02-21,.,No value available
2004-02-22,.,No value available
2004-02-23,4.46,
2004-02-24,4.45,
2004-02-25,4.41,
2004-02-26,4.39,
2004-02-27,4.38,
2004-02-28,.,No value available
2004-02-29,.,No value available
2004-03-01,4.36,
2004-03-02,4.37,
2004-03-03,4.43,
2004-03-04,4.43,
2004-03-05,4.42,
2004-03-06,.,No value available
2004-03-07,.,No value available
2004-03-08,4.32,
2004-03-09,4.28,
2004-03-10,4.28,
2004-03-11,4.27,
2004-03-12,4.24,
2004-03-13,.,No value available
2004-03-14,.,No value available
2004-03-15,4.25,
2004-03-16,4.25,
2004-03-17,4.24,
2004-03-18,4.24,
2004-03-19,4.24,
2004-03-20,.,No value available
2004-03-21,.,No value available
2004-03-22,4.24,
2004-03-23,4.22,
2004-03-24,4.22,
2004-03-25,4.21,
2004-03-26,4.21,
2004-03-27,.,No value available
2004-03-28,.,No value available
2004-03-29,4.23,
2004-03-30,4.28,
2004-03-31,4.29,
2004-04-01,4.27,
2004-04-02,4.29,
2004-04-03,.,No value available
2004-04-04,.,No value available
2004-04-05,4.39,
2004-04-06,4.41,
2004-04-07,4.38,
2004-04-08,4.38,
2004-04-09,.,No value available
2004-04-10,.,No value available
2004-04-11,.,No value available
2004-04-12,.,No value available
2004-04-13,4.42,
2004-04-14,4.44,
2004-04-15,4.45,
2004-04-16,4.44,
2004-04-17,.,No value available
2004-04-18,.,No value available
2004-04-19,4.42,
2004-04-20,4.44,
2004-04-21,4.47,
2004-04-22,4.46,
2004-04-23,4.45,
2004-04-24,.,No value available
2004-04-25,.,No value available
2004-04-26,4.48,
2004-04-27,4.47,
2004-04-28,4.47,
2004-04-29,4.51,
2004-04-30,4.50,
2004-05-01,.,No value available
2004-05-02,.,No value available
2004-05-03,4.48,
2004-05-04,4.46,
2004-05-05,4.46,
2004-05-06,4.48,
2004-05-07,4.52,
2004-05-08,.,No value available
2004-05-09,.,No value available
2004-05-10,4.57,
2004-05-11,4.57,
2004-05-12,4.57,
2004-05-13,4.61,
2004-05-14,4.62,
2004-05-15,.,No value available
2004-05-16,.,No value available
2004-05-17,4.56,
2004-05-18,4.56,
2004-05-19,4.57,
2004-05-20,4.58,
2004-05-21,4.58,
2004-05-22,.,No value available
2004-05-23,.,No value available
2004-05-24,4.60,
2004-05-25,4.59,
2004-05-26,4.59,
2004-05-27,4.55,
2004-05-28,4.54,
2004-05-29,.,No value available
2004-05-30,.,No value available
2004-05-31,4.55,
2004-06-01,4.59,
2004-06-02,4.59,
2004-06-03,4.62,
2004-06-04,4.61,
2004-06-05,.,No value available
2004-06-06,.,No value available
2004-06-07,4.63,
2004-06-08,4.61,
2004-06-09,4.60,
2004-06-10,4.61,
2004-06-11,4.64,
2004-06-12,.,No value available
2004-06-13,.,No value available
2004-06-14,4.66,
2004-06-15,4.66,
2004-06-16,4.58,
2004-06-17,4.61,
2004-06-18,4.60,
2004-06-19,.,No value available
2004-06-20,.,No value available
2004-06-21,4.61,
2004-06-22,4.59,
2004-06-23,4.60,
2004-06-24,4.59,
2004-06-25,4.57,
2004-06-26,.,No value available
2004-06-27,.,No value available
2004-06-28,4.57,
2004-06-29,4.61,
2004-06-30,4.51,
2004-07-01,4.47,
2004-07-02,4.45,
2004-07-03,.,No value available
2004-07-04,.,No value available
2004-07-05,4.53,
2004-07-06,4.53,
2004-07-07,4.53,
2004-07-08,4.51,
2004-07-09,4.51,
2004-07-10,.,No value available
2004-07-11,.,No value available
2004-07-12,4.50,
2004-07-13,4.50,
2004-07-14,4.51,
2004-07-15,4.52,
2004-07-16,4.52,
2004-07-17,.,No value available
2004-07-18,.,No value available
2004-07-19,4.48,
2004-07-20,4.47,
