"",BBK01.OUP026,BBK01.OUP026_FLAGS
"",Securities (excluding money market paper) issued by foreign non-banks / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:02,
1985-12,0.648,
1986-01,0.729,
1986-02,0.772,
1986-03,0.818,
1986-04,0.826,
1986-05,0.895,
1986-06,0.526,
1986-07,0.517,
1986-08,0.498,
1986-09,0.591,
1986-10,0.600,
1986-11,0.580,
1986-12,0.512,
1987-01,0.518,
1987-02,0.599,
1987-03,0.667,
1987-04,0.631,
1987-05,0.610,
1987-06,0.673,
1987-07,0.694,
1987-08,0.681,
1987-09,0.645,
1987-10,0.630,
1987-11,0.613,
1987-12,0.658,
1988-01,0.648,
1988-02,0.661,
1988-03,0.682,
1988-04,0.736,
1988-05,0.733,
1988-06,0.835,
1988-07,0.848,
1988-08,0.803,
1988-09,0.837,
1988-10,0.874,
1988-11,0.893,
1988-12,0.895,
1989-01,0.922,
1989-02,0.884,
1989-03,0.889,
1989-04,0.816,
1989-05,0.817,
1989-06,0.812,
1989-07,0.848,
1989-08,0.866,
1989-09,0.885,
1989-10,0.784,
1989-11,0.896,
1989-12,0.825,
1990-01,0.855,
1990-02,0.885,
1990-03,0.904,
1990-04,0.879,
1990-05,0.851,
1990-06,0.818,
1990-07,0.902,
1990-08,0.898,
1990-09,0.942,
1990-10,0.954,
1990-11,0.947,
1990-12,0.866,
1991-01,0.895,
1991-02,0.947,
1991-03,1.076,
1991-04,1.027,
1991-05,1.178,
1991-06,1.019,
1991-07,1.090,
1991-08,1.100,
1991-09,1.243,
1991-10,1.255,
1991-11,1.496,
1991-12,1.234,
1992-01,1.310,
1992-02,1.442,
1992-03,1.602,
1992-04,1.776,
1992-05,1.746,
1992-06,1.642,
1992-07,1.662,
1992-08,1.759,
1992-09,1.908,
1992-10,1.969,
1992-11,1.986,
1992-12,2.068,
1993-01,2.050,
1993-02,2.146,
1993-03,2.143,
1993-04,2.433,
1993-05,2.562,
1993-06,2.462,
1993-07,2.957,
1993-08,3.390,
1993-09,3.113,
1993-10,3.191,
1993-11,3.122,
1993-12,3.262,
1994-01,2.428,
1994-02,2.856,
1994-03,2.969,
1994-04,3.002,
1994-05,3.359,
1994-06,3.378,
1994-07,3.641,
1994-08,3.535,
1994-09,3.191,
1994-10,3.427,
1994-11,3.359,
1994-12,3.564,
1995-01,3.476,
1995-02,3.530,
1995-03,3.589,
1995-04,3.950,
1995-05,4.137,
1995-06,3.919,
1995-07,4.374,
1995-08,4.315,
1995-09,4.617,
1995-10,4.234,
1995-11,4.209,
1995-12,3.869,
1996-01,4.202,
1996-02,4.037,
1996-03,3.743,
1996-04,3.612,
1996-05,3.581,
1996-06,3.715,
1996-07,3.573,
1996-08,3.438,
1996-09,3.479,
1996-10,3.542,
1996-11,3.695,
1996-12,3.892,
1997-01,4.568,
1997-02,5.040,
1997-03,5.263,
1997-04,4.816,
1997-05,5.240,
1997-06,5.195,
1997-07,5.494,
1997-08,5.053,
1997-09,5.050,
1997-10,4.800,
1997-11,5.053,
1997-12,4.896,
1998-01,4.740,
1998-02,4.539,
1998-03,4.737,
1998-04,4.423,
1998-05,4.336,
1998-06,4.610,
1998-07,4.545,
1998-08,4.365,
1998-09,4.116,
1998-10,3.608,
1998-11,3.523,
1998-12,3.449,
1999-01,3.012,
1999-02,2.595,
1999-03,2.063,
1999-04,2.426,
1999-05,2.999,
1999-06,2.681,
1999-07,3.092,
1999-08,3.016,
1999-09,3.067,
1999-10,3.168,
1999-11,3.368,
1999-12,2.724,
2000-01,2.192,
2000-02,1.653,
2000-03,1.426,
2000-04,1.625,
2000-05,1.676,
2000-06,3.270,
2000-07,3.565,
2000-08,3.984,
2000-09,3.915,
2000-10,4.004,
2000-11,4.255,
2000-12,4.869,
2001-01,5.051,
2001-02,5.611,
2001-03,5.510,
2001-04,5.565,
2001-05,5.984,
2001-06,5.803,
2001-07,5.760,
2001-08,5.777,
2001-09,6.587,
2001-10,6.272,
2001-11,6.684,
2001-12,6.954,
2002-01,7.451,
2002-02,7.116,
2002-03,5.928,
2002-04,5.935,
2002-05,15.640,
2002-06,16.394,
2002-07,22.917,
2002-08,24.030,
2002-09,25.259,
2002-10,24.506,
2002-11,22.437,
2002-12,22.144,
2003-01,22.980,
2003-02,23.026,
2003-03,24.122,
2003-04,23.877,
2003-05,24.187,
2003-06,23.961,
2003-07,23.800,
2003-08,23.627,
2003-09,24.155,
2003-10,24.135,
2003-11,24.044,
2003-12,24.442,
2004-01,25.446,
2004-02,25.178,
2004-03,27.107,
2004-04,27.005,
2004-05,27.056,
2004-06,29.287,
2004-07,31.492,
2004-08,31.633,
2004-09,31.976,
2004-10,32.729,
2004-11,33.176,
2004-12,33.910,
2005-01,35.158,
2005-02,37.102,
2005-03,37.302,
2005-04,36.900,
2005-05,38.653,
2005-06,39.466,
2005-07,38.669,
2005-08,38.580,
2005-09,40.308,
2005-10,39.423,
2005-11,40.126,
2005-12,55.768,
2006-01,54.959,
2006-02,56.289,
2006-03,56.464,
2006-04,56.487,
2006-05,55.245,
2006-06,55.848,
2006-07,54.879,
2006-08,56.529,
2006-09,59.813,
2006-10,58.846,
2006-11,61.664,
2006-12,63.357,
2007-01,62.468,
2007-02,63.395,
2007-03,65.108,
2007-04,66.207,
2007-05,65.122,
2007-06,67.007,
2007-07,66.040,
2007-08,66.741,
2007-09,67.990,
2007-10,61.771,
2007-11,62.240,
2007-12,63.114,
2008-01,61.206,
2008-02,61.749,
2008-03,46.264,
2008-04,44.998,
2008-05,46.902,
2008-06,45.597,
2008-07,44.865,
2008-08,45.362,
2008-09,44.933,
2008-10,42.889,
2008-11,43.218,
2008-12,40.906,
2009-01,40.433,
2009-02,40.493,
2009-03,38.675,
2009-04,38.513,
2009-05,38.705,
2009-06,38.507,
2009-07,36.690,
2009-08,35.300,
2009-09,36.268,
2009-10,35.068,
2009-11,35.199,
2009-12,36.825,
2010-01,36.545,
2010-02,36.948,
2010-03,36.089,
2010-04,37.600,
2010-05,37.341,
2010-06,36.967,
2010-07,37.664,
2010-08,36.990,
2010-09,36.658,
2010-10,37.265,
2010-11,39.131,
2010-12,39.212,
2011-01,38.779,
2011-02,40.946,
2011-03,40.385,
2011-04,41.444,
2011-05,41.966,
2011-06,41.725,
2011-07,40.958,
2011-08,38.156,
2011-09,36.459,
2011-10,36.829,
2011-11,37.684,
2011-12,39.661,
2012-01,39.085,
2012-02,40.164,
2012-03,39.007,
2012-04,41.099,
2012-05,40.779,
2012-06,40.259,
2012-07,41.243,
2012-08,41.537,
2012-09,42.293,
2012-10,42.974,
2012-11,42.227,
2012-12,41.675,
2013-01,42.076,
2013-02,40.606,
2013-03,43.422,
2013-04,37.507,
2013-05,38.112,
2013-06,39.016,
2013-07,39.425,
2013-08,38.405,
2013-09,37.201,
2013-10,37.566,
2013-11,38.947,
2013-12,39.703,
2014-01,40.077,
2014-02,38.582,
2014-03,39.286,
2014-04,39.178,
2014-05,39.315,
2014-06,40.781,
2014-07,41.185,
2014-08,41.398,
2014-09,43.136,
2014-10,43.960,
2014-11,46.049,
2014-12,47.436,Provisional value
