"",BBFI1.Q.N.DE.W1.S12M.S1.K7B.A.FA.P.F52._Z._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.K7B.A.FA.P.F52._Z._T.M.N_FLAGS
"",IIP - Portfolio investment - Investment fund shares/units - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:12,
2013-01,-31,
2013-04,-2451,
2013-07,2253,
2013-10,2035,
2014-01,1053,
2014-04,3525,
2014-07,720,
