"",BBK01.BU1129,BBK01.BU1129_FLAGS
1986-08,5349.7,
1986-09,5349.7,
1986-10,5349.7,
1986-11,5349.8,
1986-12,5347.2,
1987-01,5325.1,
1987-02,5325.1,
1987-03,5325.1,
1987-04,5325.1,
1987-05,5325.1,
1987-06,5322.4,
1987-07,5299.9,
1987-08,5299.9,
1987-09,5299.9,
1987-10,5299.9,
1987-11,5299.9,
1987-12,5297.3,
1988-01,5274.3,
1988-02,5274.3,
1988-03,5274.3,
1988-04,5274.3,
1988-05,5274.3,
1988-06,5271.7,
1988-07,5248.3,
1988-08,5248.3,
1988-09,5248.4,
1988-10,5248.4,
1988-11,5248.4,
1988-12,5245.6,
1989-01,5221.8,
1989-02,5221.8,
1989-03,5221.9,
1989-04,5221.9,
1989-05,5221.9,
1989-06,5219.1,
1989-07,5194.9,
1989-08,5194.9,
1989-09,5194.9,
1989-10,5194.9,
1989-11,5194.9,
1989-12,5192.1,
1990-01,5167.5,
1990-02,5167.5,
1990-03,5167.5,
1990-04,5167.5,
1990-05,5167.5,
1990-06,5164.6,
1990-07,5139.6,
1990-08,5139.6,
1990-09,5139.6,
1990-10,5139.6,
1990-11,5139.6,
1990-12,5136.6,
1991-01,5111.2,
1991-02,5111.2,
1991-03,5111.2,
1991-04,5111.2,
1991-05,5111.2,
1991-06,5108.2,
1991-07,5082.3,
1991-08,5082.3,
1991-09,5082.3,
1991-10,5082.3,
1991-11,5082.3,
1991-12,5079.2,
1992-01,5052.8,
1992-02,5052.9,
1992-03,5052.9,
1992-04,5052.9,
1992-05,5052.9,
1992-06,5049.8,
1992-07,5023.0,
1992-08,5023.0,
1992-09,5023.0,
1992-10,5023.0,
1992-11,5023.0,
1992-12,5019.8,
1993-01,4992.5,
1993-02,4992.5,
1993-03,4992.5,
1993-04,4992.5,
1993-05,4992.5,
1993-06,4989.3,
1993-07,4961.5,
1993-08,4961.4,
1993-09,4961.5,
1993-10,4961.5,
1993-11,4961.5,
1993-12,4958.3,
1994-01,4930.0,
1994-02,4930.0,
1994-03,4930.0,
1994-04,4930.0,
1994-05,4930.0,
1994-06,4927.1,
1994-07,4898.3,
1994-08,4898.3,
1994-09,4898.3,
1994-10,4898.3,
1994-11,4898.3,
1994-12,4895.9,
1995-01,4866.6,
1995-02,4866.6,
1995-03,4758.4,
1995-04,4758.4,
1995-05,4758.4,
1995-06,4755.9,
1995-07,4726.2,
1995-08,4726.2,
1995-09,4726.2,
1995-10,4726.2,
1995-11,4726.2,
1995-12,4439.9,
1996-01,4439.9,
1996-02,4439.9,
1996-03,4439.9,
1996-04,4439.9,
1996-05,4439.9,
1996-06,4439.9,
1996-07,4439.9,
1996-08,4439.9,
1996-09,4439.9,
1996-10,4439.9,
1996-11,4439.9,
1996-12,4439.9,
1997-01,4439.9,
1997-02,4439.9,
1997-03,4439.9,
1997-04,4439.9,
1997-05,4439.9,
1997-06,4439.9,
1997-07,4439.9,
1997-08,4439.9,
1997-09,4439.9,
1997-10,4439.9,
1997-11,4439.9,
1997-12,4439.9,
1998-01,4439.9,
1998-02,4439.9,
1998-03,4439.9,
1998-04,4439.9,
1998-05,4439.9,
1998-06,4439.9,
1998-07,4439.9,
1998-08,4439.9,
1998-09,4439.9,
1998-10,4439.9,
1998-11,4439.9,
1998-12,4439.9,
1999-01,4439.9,
1999-02,4439.9,
1999-03,4439.9,
1999-04,4439.9,
1999-05,4439.9,
1999-06,4439.9,
1999-07,44237.0,comment
1999-08,44214.0,
1999-09,45259.6,
1999-10,45293.7,
1999-11,45182.5,
1999-12,45175.1,
2000-01,45278.8,
2000-02,45279.4,
2000-03,45280.8,
2000-04,45283.1,
2000-05,45280.8,
2000-06,45280.5,
2000-07,44146.0,
2000-08,44146.6,
2000-09,44146.4,
2000-10,44146.8,
2000-11,44136.0,
2000-12,44145.9,
2001-01,10105.1,
2001-02,10105.0,
2001-03,10103.3,
2001-04,10125.3,
2001-05,10127.0,
2001-06,10125.2,
2001-07,8993.8,
2001-08,8992.1,
2001-09,8992.1,
2001-10,9004.0,
2001-11,9004.0,
2001-12,8986.4,
2002-01,8986.4,
2002-02,8986.4,
2002-03,8986.4,
2002-04,8986.4,
2002-05,8986.4,
2002-06,8986.4,
2002-07,7847.8,
2002-08,7847.8,
2002-09,7847.8,
2002-10,7847.8,
2002-11,7847.8,
2002-12,7844.7,
2003-01,7844.7,
2003-02,7844.7,
2003-03,7844.7,
2003-04,7844.7,
2003-05,7844.7,
2003-06,7845.1,
2003-07,6706.4,
2003-08,6706.4,
2003-09,6706.4,
2003-10,6706.4,
2003-11,6706.4,
2003-12,6710.6,
2004-01,6710.6,
2004-02,6710.6,
2004-03,6710.6,
2004-04,6710.6,
2004-05,6707.5,
2004-06,6710.6,
2004-07,5571.7,
2004-08,5571.7,
2004-09,5571.7,
2004-10,5572.4,
2004-11,5572.4,
2004-12,5572.4,
2005-01,5572.4,
2005-02,5572.4,
2005-03,5572.4,
2005-04,5572.4,
2005-05,5572.4,
2005-06,5572.4,
2005-07,4442.5,
2005-08,4442.5,
2005-09,4442.5,
2005-10,4442.5,
2005-11,4442.5,
2005-12,4442.5,
2006-01,4442.5,
2006-02,4442.5,
2006-03,4442.5,
2006-04,4442.5,
2006-05,4442.5,
2006-06,4442.5,
2006-07,4442.5,
2006-08,4442.5,
2006-09,4442.5,
2006-10,4442.5,
2006-11,4442.5,
2006-12,4442.5,
2007-01,4442.5,
2007-02,4442.5,
2007-03,4442.5,
2007-04,4442.5,
2007-05,4442.5,
2007-06,4442.5,
2007-07,4442.5,
2007-08,4442.5,
2007-09,4442.5,
2007-10,4442.5,
2007-11,4442.5,
2007-12,4442.5,
2008-01,4442.5,
2008-02,4442.5,
2008-03,4442.5,
2008-04,4442.5,
2008-05,4442.5,
2008-06,4442.5,
2008-07,4442.5,
2008-08,4442.5,
2008-09,4442.5,
2008-10,4442.5,
2008-11,4442.5,
2008-12,4442.5,
2009-01,4442.5,
2009-02,4442.5,
2009-03,4442.5,
2009-04,4442.5,
2009-05,4442.5,
2009-06,4442.5,
2009-07,4442.5,
2009-08,4442.5,
2009-09,4442.5,
2009-10,4442.5,
2009-11,4442.5,
2009-12,4441.9,
2010-01,4441.9,
2010-02,4441.9,
2010-03,4441.9,
2010-04,4439.8,
2010-05,4439.8,
2010-06,4439.8,
2010-07,4439.8,
2010-08,4439.8,
2010-09,4439.8,
2010-10,4439.8,
2010-11,4439.8,
2010-12,4439.8,
2011-01,4439.8,
2011-02,4439.8,
2011-03,4439.8,
2011-04,4439.8,
2011-05,4439.8,
2011-06,4439.8,
2011-07,4439.8,
2011-08,4439.8,
2011-09,4439.8,
2011-10,4439.8,
2011-11,4439.8,
2011-12,4439.8,
2012-01,4439.8,
2012-02,4439.8,
2012-03,4439.8,
2012-04,4439.8,
2012-05,4439.8,
2012-06,4439.8,
2012-07,4439.8,
2012-08,4439.8,
2012-09,4439.8,
2012-10,4439.8,
2012-11,4439.8,
2012-12,4439.8,
2013-01,4439.8,
2013-02,4439.8,
2013-03,4439.8,
2013-04,4439.8,
2013-05,4439.8,
2013-06,4439.8,
2013-07,4439.8,
2013-08,4439.8,
2013-09,4439.8,
2013-10,4439.8,
2013-11,4439.8,
2013-12,4439.8,
2014-01,4439.8,
2014-02,4439.8,
2014-03,4439.8,
2014-04,4439.8,
2014-05,4439.8,
2014-06,4439.8,
2014-07,4439.8,
2014-08,4439.8,
2014-09,4439.8,
2014-10,4439.8,
2014-11,4439.8,
"","General: Excluding outstanding claims. Central government assumed joint responsibility for the debts of the Equalisation of Burdens Fund. As of 1980, these debts are recorded under the item central government as part of central government debt. As of 1980, including debt register claims for life insurance policies. On 1 July 1999, central government assumed joint responsibility for the debts of the Redemption Fund for Inherited Liabilities, the Federal Railways Fund and the Equalisation Fund for Safeguarding the Use of Coal.",
"","Comment on 1999-07: On 1 July 1999, central government assumed joint responsibility for the debts of the Re-demption Fund for Inherited Liabilities, the Federal Railways Fund and the Equalisation Fund for Safeguarding the Use of Coal.",
