"",BBK01.RU5721,BBK01.RU5721_FLAGS
2007-02,2.522,
2007-03,2.879,
2007-04,3.006,
2007-05,3.677,
2007-06,3.553,
2007-07,2.930,
2007-08,3.162,
2007-09,3.782,
2007-10,2.547,
2007-11,2.412,
2007-12,3.163,
2008-01,2.510,
2008-02,2.295,
2008-03,2.485,
2008-04,2.303,
2008-05,2.942,
2008-06,3.083,
2008-07,2.867,
2008-08,3.264,
2008-09,2.994,
2008-10,3.553,
2008-11,3.259,
2008-12,3.416,
2009-01,3.318,
2009-02,3.400,
2009-03,3.554,
2009-04,3.187,
2009-05,2.584,
2009-06,2.649,
2009-07,2.497,
2009-08,2.705,
2009-09,2.393,
2009-10,2.544,
2009-11,2.606,
2009-12,2.037,
2010-01,1.657,
2010-02,1.831,
2010-03,2.192,
2010-04,2.205,
2010-05,2.216,
2010-06,2.466,
2010-07,2.503,
2010-08,2.668,
2010-09,1.971,
2010-10,2.008,
2010-11,1.704,
2010-12,1.653,
2011-01,1.761,
2011-02,2.131,
2011-03,1.692,
2011-04,1.516,
2011-05,1.756,
2011-06,1.751,
2011-07,2.568,
2011-08,3.625,
2011-09,2.087,
2011-10,2.519,
2011-11,1.933,
2011-12,2.197,
2012-01,3.720,
2012-02,2.957,
2012-03,2.770,
2012-04,2.610,
2012-05,2.672,
2012-06,2.884,
2012-07,2.728,
2012-08,2.277,
2012-09,2.770,
2012-10,2.464,
2012-11,2.570,
2012-12,2.852,
2013-01,2.744,
2013-02,2.458,
2013-03,2.960,
2013-04,2.513,
2013-05,2.431,
2013-06,2.455,
2013-07,2.482,
2013-08,2.929,
2013-09,2.440,
2013-10,2.415,
2013-11,2.223,
2013-12,2.529,
2014-01,3.395,
2014-02,2.215,
2014-03,2.454,
2014-04,2.391,
2014-05,2.368,
2014-06,2.536,
2014-07,3.187,
2014-08,2.858,
2014-09,3.069,
2014-10,3.219,
2014-11,2.743,
2014-12,2.643,
