"",BBK01.PQ3008,BBK01.PQ3008_FLAGS
"",Mortgage loans to domestic enterprises and resident individuals secured by residential real estate / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:21:06,
1968-10,61.439,
1969-01,62.035,
1969-04,63.069,
1969-07,64.363,
1969-10,65.881,
1970-01,66.302,
1970-04,67.100,
1970-07,68.127,
1970-10,69.395,
1971-01,70.103,
1971-04,71.134,
1971-07,72.727,
1971-10,74.750,
1972-01,76.075,
1972-04,77.854,
1972-07,80.046,
1972-10,83.009,
1973-01,86.581,
1973-04,88.805,
1973-07,91.036,
1973-10,93.667,
1974-01,94.836,
1974-04,96.724,
1974-07,98.319,
1974-10,100.440,
1975-01,101.240,
1975-04,102.716,
1975-07,104.523,
1975-10,106.567,
1976-01,107.594,
1976-04,109.048,
1976-07,110.735,
1976-10,112.517,
1977-01,113.529,
1977-04,115.414,
1977-07,117.285,
1977-10,120.049,
1978-01,121.888,
1978-04,124.993,
1978-07,128.129,
1978-10,132.032,
1979-01,134.176,
1979-04,137.018,
1979-07,140.245,
1979-10,144.388,
1980-01,146.500,
1980-04,149.103,
1980-07,152.386,
1980-10,158.339,
1981-01,160.921,
1981-04,164.193,
1981-07,167.002,
1981-10,170.309,
1982-01,171.380,
1982-04,173.485,
1982-07,176.365,
1982-10,181.018,
1983-01,183.368,
1983-04,186.405,
1983-07,189.609,
1983-10,194.136,
1984-01,195.724,
1984-04,198.541,
1984-07,201.958,
1984-10,206.853,
1985-01,210.149,
1985-04,212.637,
1985-07,215.879,
1985-10,221.423,
1986-01,222.824,
1986-04,225.973,
1986-07,229.853,
1986-10,233.617,
1987-01,235.058,
1987-04,237.308,
1987-07,240.463,
1987-10,243.781,
1988-01,243.166,
1988-04,246.261,
1988-07,248.737,
1988-10,253.130,
1989-01,254.718,
1989-04,256.902,
1989-07,259.008,
1989-10,264.244,
1990-01,265.750,
1990-04,268.750,
1990-07,270.542,
1990-10,273.126,
1991-01,268.927,
1991-04,270.960,
1991-07,274.198,
1991-10,281.159,
1992-01,284.533,
1992-04,288.683,
1992-07,293.413,
1992-10,290.549,
1993-01,295.252,
1993-04,302.452,
1993-07,311.810,
1993-10,327.129,
1994-01,335.810,
1994-04,346.164,
1994-07,357.217,
1994-10,371.754,
1995-01,377.980,
1995-04,388.162,
1995-07,399.458,
1995-10,413.040,
1996-01,419.896,
1996-04,427.889,
1996-07,438.237,
1996-10,453.578,
1997-01,460.137,
1997-04,470.217,
1997-07,482.690,
1997-10,495.055,
1998-01,502.588,
1998-04,508.091,
1998-07,517.645,
1998-10,532.190,
1999-01,629.112,
1999-04,644.871,
1999-07,662.204,
1999-10,691.467,
2000-01,706.774,
2000-04,719.165,
2000-07,727.530,
2000-10,737.559,
2001-01,742.415,
2001-04,746.594,
2001-07,753.950,
2001-10,757.719,
2002-01,759.934,
2002-04,767.980,
2002-07,770.726,
2002-10,776.261,
2003-01,781.974,
2003-04,782.529,
2003-07,845.655,
2003-10,867.059,
2004-01,861.719,
2004-04,865.671,
2004-07,869.883,
2004-10,869.675,
2005-01,866.968,
2005-04,880.088,
2005-07,890.859,
2005-10,895.926,
2006-01,915.233,
2006-04,915.747,
2006-07,921.392,
2006-10,921.210,
2007-01,918.824,
2007-04,917.444,
2007-07,917.554,
2007-10,914.439,
2008-01,908.030,
2008-04,910.257,
2008-07,911.017,
2008-10,907.105,
2009-01,901.498,
2009-04,899.626,
2009-07,900.169,
2009-10,905.003,
2010-01,901.967,
2010-04,901.831,
2010-07,905.781,
2010-10,907.779,
2011-01,906.804,
2011-04,909.347,
2011-07,911.831,
2011-10,914.021,
2012-01,912.649,
2012-04,912.361,
2012-07,917.770,
2012-10,922.391,
2013-01,926.001,
2013-04,928.732,
2013-07,933.428,
2013-10,935.416,
2014-01,936.449,
2014-04,939.971,
2014-07,945.612,
2014-10,983.835,
