"",BBK01.QU1966,BBK01.QU1966_FLAGS
"",Banks in Germany: Long-term loans and advances to foreign banks / Chile / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:20:13,
1982-06,0.016,
1982-07,0.014,
1982-08,0.018,
1982-09,0.014,
1982-10,0.014,
1982-11,0.014,
1982-12,0.013,
1983-01,0.013,
1983-02,0.013,
1983-03,0.015,
1983-04,0.013,
1983-05,0.013,
1983-06,0.013,
1983-07,0.013,
1983-08,0.027,
1983-09,0.046,
1983-10,0.046,
1983-11,0.048,
1983-12,0.055,
1984-01,0.054,
1984-02,0.053,
1984-03,0.053,
1984-04,0.055,
1984-05,0.055,
1984-06,0.069,
1984-07,0.072,
1984-08,0.073,
1984-09,0.082,
1984-10,0.086,
1984-11,0.086,
1984-12,0.092,
1985-01,0.090,
1985-02,0.090,
1985-03,0.089,
1985-04,0.087,
1985-05,0.087,
1985-06,0.086,
1985-07,0.115,
1985-08,0.130,
1985-09,0.132,
1985-10,0.132,
1985-11,0.133,
1985-12,0.168,
1986-01,0.167,
1986-02,0.166,
1986-03,0.169,
1986-04,0.168,
1986-05,0.171,
1986-06,0.170,
1986-07,0.173,
1986-08,0.172,
1986-09,0.174,
1986-10,0.170,
1986-11,0.170,
1986-12,0.159,
1987-01,0.155,
1987-02,0.154,
1987-03,0.184,
1987-04,0.183,
1987-05,0.183,
1987-06,0.174,
1987-07,0.164,
1987-08,0.165,
1987-09,0.159,
1987-10,0.159,
1987-11,0.145,
1987-12,0.149,
1988-01,0.151,
1988-02,0.150,
1988-03,0.149,
1988-04,0.149,
1988-05,0.149,
1988-06,0.149,
1988-07,0.149,
1988-08,0.143,
1988-09,0.143,
1988-10,0.107,
1988-11,0.104,
1988-12,0.107,
1989-01,0.101,
1989-02,0.090,
1989-03,0.088,
1989-04,0.088,
1989-05,0.089,
1989-06,0.079,
1989-07,0.075,
1989-08,0.065,
1989-09,0.065,
1989-10,0.064,
1989-11,0.092,
1989-12,0.091,
1990-01,0.097,
1990-02,0.097,
1990-03,0.095,
1990-04,0.091,
1990-05,0.096,
1990-06,0.100,
1990-07,0.099,
1990-08,0.098,
1990-09,0.098,
1990-10,0.099,
1990-11,0.095,
1990-12,0.095,
1991-01,0.094,
1991-02,0.097,
1991-03,0.098,
1991-04,0.099,
1991-05,0.099,
1991-06,0.099,
1991-07,0.099,
1991-08,0.099,
1991-09,0.098,
1991-10,0.099,
1991-11,0.098,
1991-12,0.098,
1992-01,0.099,
1992-02,0.099,
1992-03,0.099,
1992-04,0.100,
1992-05,0.099,
1992-06,0.099,
1992-07,0.095,
1992-08,0.095,
1992-09,0.093,
1992-10,0.098,
1992-11,0.103,
1992-12,0.103,
