"",BBK01.SU1623,BBK01.SU1623_FLAGS
"",Housing bonuses recieved / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:50,
1973-12,0.153,
1974-01,0.038,
1974-02,0.044,
1974-03,0.047,
1974-04,0.093,
1974-05,0.168,
1974-06,0.175,
1974-07,0.185,
1974-08,0.194,
1974-09,0.196,
1974-10,0.161,
1974-11,0.129,
1974-12,0.169,
1975-01,0.035,
1975-02,0.036,
1975-03,0.060,
1975-04,0.139,
1975-05,0.154,
1975-06,0.203,
1975-07,0.200,
1975-08,0.186,
1975-09,0.184,
1975-10,0.151,
1975-11,0.133,
1975-12,0.157,
1976-01,0.032,
1976-02,0.029,
1976-03,0.048,
1976-04,0.090,
1976-05,0.135,
1976-06,0.142,
1976-07,0.144,
1976-08,0.131,
1976-09,0.128,
1976-10,0.097,
1976-11,0.095,
1976-12,0.098,
1977-01,0.027,
1977-02,0.023,
1977-03,0.044,
1977-04,0.078,
1977-05,0.106,
1977-06,0.124,
1977-07,0.109,
1977-08,0.121,
1977-09,0.104,
1977-10,0.082,
1977-11,0.073,
1977-12,0.080,
1978-01,0.019,
1978-02,0.014,
1978-03,0.036,
1978-04,0.078,
1978-05,0.116,
1978-06,0.148,
1978-07,0.120,
1978-08,0.105,
1978-09,0.102,
1978-10,0.083,
1978-11,0.070,
1978-12,0.084,
1979-01,0.019,
1979-02,0.017,
1979-03,0.044,
1979-04,0.096,
1979-05,0.134,
1979-06,0.120,
1979-07,0.122,
1979-08,0.110,
1979-09,0.098,
1979-10,0.082,
1979-11,0.072,
1979-12,0.089,
1980-01,0.018,
1980-02,0.025,
1980-03,0.048,
1980-04,0.120,
1980-05,0.115,
1980-06,0.123,
1980-07,0.128,
1980-08,0.110,
1980-09,0.107,
1980-10,0.085,
1980-11,0.069,
1980-12,0.090,
1981-01,0.030,
1981-02,0.028,
1981-03,0.057,
1981-04,0.094,
1981-05,0.110,
1981-06,0.124,
1981-07,0.123,
1981-08,0.100,
1981-09,0.106,
1981-10,0.086,
1981-11,0.081,
1981-12,0.104,
1982-01,0.026,
1982-02,0.033,
1982-03,0.056,
1982-04,0.088,
1982-05,0.088,
1982-06,0.132,
1982-07,0.119,
1982-08,0.104,
1982-09,0.101,
1982-10,0.076,
1982-11,0.081,
1982-12,0.104,
1983-01,0.027,
1983-02,0.031,
1983-03,0.040,
1983-04,0.055,
1983-05,0.065,
1983-06,0.072,
1983-07,0.066,
1983-08,0.059,
1983-09,0.049,
1983-10,0.034,
1983-11,0.043,
1983-12,0.048,
1984-01,0.012,
1984-02,0.013,
1984-03,0.035,
1984-04,0.054,
1984-05,0.066,
1984-06,0.060,
1984-07,0.060,
1984-08,0.049,
1984-09,0.041,
1984-10,0.035,
1984-11,0.038,
1984-12,0.043,
1985-01,0.011,
1985-02,0.011,
1985-03,0.020,
1985-04,0.038,
1985-05,0.051,
1985-06,0.058,
1985-07,0.068,
1985-08,0.052,
1985-09,0.046,
1985-10,0.039,
1985-11,0.034,
1985-12,0.051,
1986-01,0.011,
1986-02,0.019,
1986-03,0.027,
1986-04,0.049,
1986-05,0.042,
1986-06,0.052,
1986-07,0.058,
1986-08,0.047,
1986-09,0.044,
1986-10,0.040,
1986-11,0.033,
1986-12,0.042,
1987-01,0.007,
1987-02,0.013,
1987-03,0.027,
1987-04,0.050,
1987-05,0.043,
1987-06,0.044,
1987-07,0.057,
1987-08,0.048,
1987-09,0.047,
1987-10,0.039,
1987-11,0.035,
1987-12,0.042,
1988-01,0.010,
1988-02,0.013,
1988-03,0.035,
1988-04,0.049,
1988-05,0.053,
1988-06,0.062,
1988-07,0.048,
1988-08,0.046,
1988-09,0.042,
1988-10,0.032,
1988-11,0.031,
1988-12,0.037,
1989-01,0.011,
1989-02,0.012,
1989-03,0.022,
1989-04,0.043,
1989-05,0.048,
1989-06,0.059,
1989-07,0.051,
1989-08,0.046,
1989-09,0.038,
1989-10,0.033,
1989-11,0.034,
1989-12,0.044,
1990-01,0.009,
1990-02,0.019,
1990-03,0.021,
1990-04,0.023,
1990-05,0.029,
1990-06,0.029,
1990-07,0.038,
1990-08,0.030,
1990-09,0.026,
1990-10,0.024,
1990-11,0.022,
1990-12,0.029,
1991-01,0.007,
1991-02,0.012,
1991-03,0.010,
1991-04,0.015,
1991-05,0.019,
1991-06,0.027,
1991-07,0.030,
1991-08,0.027,
1991-09,0.029,
1991-10,0.042,
1991-11,0.030,
1991-12,0.044,
1992-01,0.017,
1992-02,0.022,
1992-03,0.025,
1992-04,0.020,
1992-05,0.019,
1992-06,0.021,
1992-07,0.027,
1992-08,0.028,
1992-09,0.032,
1992-10,0.032,
1992-11,0.029,
1992-12,0.042,
1993-01,0.019,
1993-02,0.020,
1993-03,0.027,
1993-04,0.023,
1993-05,0.023,
1993-06,0.024,
1993-07,0.029,
1993-08,0.030,
1993-09,0.028,
1993-10,0.030,
1993-11,0.033,
1993-12,0.038,
1994-01,0.019,
1994-02,0.013,
1994-03,0.024,
1994-04,0.015,
1994-05,0.023,
1994-06,0.029,
1994-07,0.024,
1994-08,0.021,
1994-09,0.026,
1994-10,0.029,
1994-11,0.025,
1994-12,0.034,
1995-01,0.012,
1995-02,0.013,
1995-03,0.026,
1995-04,0.018,
1995-05,0.016,
1995-06,0.021,
1995-07,0.020,
1995-08,0.020,
1995-09,0.019,
1995-10,0.017,
1995-11,0.018,
1995-12,0.019,
1996-01,0.010,
1996-02,0.011,
1996-03,0.014,
1996-04,0.018,
1996-05,0.015,
1996-06,0.014,
1996-07,0.019,
1996-08,0.017,
1996-09,0.013,
1996-10,0.015,
1996-11,0.013,
1996-12,0.014,
1997-01,0.007,
1997-02,0.008,
1997-03,0.008,
1997-04,0.009,
1997-05,0.017,
1997-06,0.014,
1997-07,0.013,
1997-08,0.020,
1997-09,0.013,
1997-10,0.046,
1997-11,0.022,
1997-12,0.022,
1998-01,0.009,
1998-02,0.010,
1998-03,0.015,
1998-04,0.026,
1998-05,0.025,
1998-06,0.057,
1998-07,0.027,
1998-08,0.032,
1998-09,0.038,
1998-10,0.027,
1998-11,0.026,
1998-12,0.030,
1999-01,0.015,
1999-02,0.026,
1999-03,0.041,
1999-04,0.038,
1999-05,0.060,
1999-06,0.053,
1999-07,0.037,
1999-08,0.035,
1999-09,0.034,
1999-10,0.032,
1999-11,0.034,
1999-12,0.028,
2000-01,0.031,
2000-02,0.030,
2000-03,0.037,
2000-04,0.047,
2000-05,0.059,
2000-06,0.046,
2000-07,0.040,
2000-08,0.041,
2000-09,0.035,
2000-10,0.032,
2000-11,0.029,
2000-12,0.034,
2001-01,0.037,
2001-02,0.031,
2001-03,0.048,
2001-04,0.059,
2001-05,0.058,
2001-06,0.047,
2001-07,0.047,
2001-08,0.036,
2001-09,0.041,
2001-10,0.042,
2001-11,0.034,
2001-12,0.032,
2002-01,0.035,
2002-02,0.033,
2002-03,0.049,
2002-04,0.055,
2002-05,0.036,
2002-06,0.034,
2002-07,0.048,
2002-08,0.042,
2002-09,0.032,
2002-10,0.035,
2002-11,0.039,
2002-12,0.034,
2003-01,0.050,
2003-02,0.055,
2003-03,0.057,
2003-04,0.079,
2003-05,0.056,
2003-06,0.048,
2003-07,0.062,
2003-08,0.048,
2003-09,0.041,
2003-10,0.043,
2003-11,0.040,
2003-12,0.045,
2004-01,0.052,
2004-02,0.037,
2004-03,0.065,
2004-04,0.062,
2004-05,0.057,
2004-06,0.041,
2004-07,0.051,
2004-08,0.042,
2004-09,0.036,
2004-10,0.039,
2004-11,0.036,
2004-12,0.044,
2005-01,0.046,
2005-02,0.029,
2005-03,0.057,
2005-04,0.057,
2005-05,0.051,
2005-06,0.039,
2005-07,0.043,
2005-08,0.039,
2005-09,0.037,
2005-10,0.031,
2005-11,0.036,
2005-12,0.039,
2006-01,0.049,
2006-02,0.040,
2006-03,0.065,
2006-04,0.062,
2006-05,0.038,
2006-06,0.045,
2006-07,0.047,
2006-08,0.032,
2006-09,0.032,
2006-10,0.033,
2006-11,0.028,
2006-12,0.035,
2007-01,0.038,
2007-02,0.040,
2007-03,0.059,
2007-04,0.059,
2007-05,0.041,
2007-06,0.035,
2007-07,0.040,
2007-08,0.034,
2007-09,0.030,
2007-10,0.033,
2007-11,0.030,
2007-12,0.029,
2008-01,0.040,
2008-02,0.037,
2008-03,0.059,
2008-04,0.055,
2008-05,0.048,
2008-06,0.040,
2008-07,0.039,
2008-08,0.034,
2008-09,0.027,
2008-10,0.035,
2008-11,0.029,
2008-12,0.028,
2009-01,0.035,
2009-02,0.035,
2009-03,0.047,
2009-04,0.056,
2009-05,0.046,
2009-06,0.040,
2009-07,0.035,
2009-08,0.035,
2009-09,0.025,
2009-10,0.026,
2009-11,0.032,
2009-12,0.030,
2010-01,0.035,
2010-02,0.043,
2010-03,0.061,
2010-04,0.048,
2010-05,0.042,
2010-06,0.041,
2010-07,0.048,
2010-08,0.047,
2010-09,0.034,
2010-10,0.040,
2010-11,0.046,
2010-12,0.045,
2011-01,0.075,
2011-02,0.049,
2011-03,0.053,
2011-04,0.050,
2011-05,0.040,
2011-06,0.030,
2011-07,0.028,
2011-08,0.025,
2011-09,0.025,
2011-10,0.026,
2011-11,0.024,
2011-12,0.031,
2012-01,0.027,
2012-02,0.037,
2012-03,0.037,
2012-04,0.041,
2012-05,0.039,
2012-06,0.036,
2012-07,0.034,
2012-08,0.030,
2012-09,0.033,
2012-10,0.035,
2012-11,0.022,
2012-12,0.026,
2013-01,0.031,
2013-02,0.034,
2013-03,0.056,
2013-04,0.047,
2013-05,0.034,
2013-06,0.027,
2013-07,0.028,
2013-08,0.024,
2013-09,0.028,
2013-10,0.025,
2013-11,0.025,
2013-12,0.025,
2014-01,0.016,
2014-02,0.039,
2014-03,0.053,
2014-04,0.043,
2014-05,0.032,
2014-06,0.024,
2014-07,0.032,
2014-08,0.024,
2014-09,0.013,
2014-10,0.029,
2014-11,0.021,
2014-12,0.025,
