"",BBK01.WX0098,BBK01.WX0098_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 26.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:32,
2002-01,5.461,
2002-02,5.602,
2002-03,5.840,
2002-04,5.761,
2002-05,5.780,
2002-06,5.483,
2002-07,5.376,
2002-08,5.236,
2002-09,5.147,
2002-10,5.335,
2002-11,5.301,
2002-12,5.104,
2003-01,4.947,
2003-02,4.997,
2003-03,5.123,
2003-04,5.181,
2003-05,4.896,
2003-06,5.055,
2003-07,5.334,
2003-08,5.169,
2003-09,5.176,
2003-10,5.287,
2003-11,5.347,
2003-12,5.250,
2004-01,5.291,
2004-02,5.186,
2004-03,5.108,
2004-04,5.220,
2004-05,5.366,
2004-06,5.208,
2004-07,5.118,
2004-08,4.970,
2004-09,4.914,
2004-10,4.835,
2004-11,4.669,
2004-12,4.521,
2005-01,4.264,
2005-02,4.415,
2005-03,4.347,
2005-04,4.244,
2005-05,4.078,
2005-06,3.902,
2005-07,4.003,
2005-08,3.822,
2005-09,3.843,
2005-10,4.018,
2005-11,4.035,
2005-12,3.827,
2006-01,4.024,
2006-02,4.015,
2006-03,4.308,
2006-04,4.497,
2006-05,4.612,
2006-06,4.633,
2006-07,4.529,
2006-08,4.321,
2006-09,4.179,
2006-10,4.086,
2006-11,4.064,
2006-12,4.305,
2007-01,4.469,
2007-02,4.333,
2007-03,4.489,
2007-04,4.546,
2007-05,4.774,
2007-06,4.985,
2007-07,4.810,
2007-08,4.838,
2007-09,4.922,
2007-10,4.848,
2007-11,4.933,
2007-12,4.939,
2008-01,4.792,
2008-02,4.735,
2008-03,4.739,
2008-04,4.882,
2008-05,5.029,
2008-06,4.942,
2008-07,4.801,
2008-08,4.662,
2008-09,4.505,
2008-10,4.281,
2008-11,3.642,
2008-12,3.549,
2009-01,3.754,
2009-02,3.593,
2009-03,3.773,
2009-04,3.854,
2009-05,4.121,
2009-06,4.180,
2009-07,4.101,
2009-08,4.008,
2009-09,4.090,
2009-10,4.071,
2009-11,3.945,
2009-12,4.083,
2010-01,3.963,
2010-02,3.856,
2010-03,3.836,
2010-04,3.681,
2010-05,3.319,
2010-06,3.364,
2010-07,3.490,
2010-08,2.665,
2010-09,2.949,
2010-10,3.068,
2010-11,3.305,
2010-12,3.616,
2011-01,3.797,
2011-02,3.772,
2011-03,3.993,
2011-04,3.890,
2011-05,3.753,
2011-06,3.958,
2011-07,3.529,
2011-08,3.293,
2011-09,2.781,
2011-10,2.896,
2011-11,2.932,
2011-12,2.615,
2012-01,2.546,
2012-02,2.577,
2012-03,2.617,
2012-04,2.568,
2012-05,1.898,
2012-06,2.315,
2012-07,2.253,
2012-08,2.231,
2012-09,2.382,
2012-10,2.405,
2012-11,2.361,
2012-12,2.291,
2013-01,2.506,
2013-02,2.465,
2013-03,2.398,
2013-04,2.204,
2013-05,2.487,
2013-06,2.592,
2013-07,2.570,
2013-08,2.801,
2013-09,2.697,
2013-10,2.707,
2013-11,2.714,
2013-12,2.847,
2014-01,2.606,
2014-02,2.601,
2014-03,2.541,
2014-04,2.454,
2014-05,2.354,
2014-06,2.266,
2014-07,2.130,
2014-08,1.799,
2014-09,1.978,
2014-10,1.848,
2014-11,1.650,
2014-12,1.469,
2015-01,1.170,
