"",BBK01.OUP108,BBK01.OUP108_FLAGS
"",Domestic securities / Shares (including participation certificates) / Issued by banks (MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:51:07,
1985-12,0.013,
1986-01,0.022,
1986-02,0.019,
1986-03,0.017,
1986-04,0.029,
1986-05,0.027,
1986-06,0.031,
1986-07,0.038,
1986-08,0.025,
1986-09,0.024,
1986-10,0.021,
1986-11,0.023,
1986-12,0.030,
1987-01,0.025,
1987-02,0.018,
1987-03,0.013,
1987-04,0.021,
1987-05,0.030,
1987-06,0.042,
1987-07,0.024,
1987-08,0.038,
1987-09,0.026,
1987-10,0.039,
1987-11,0.022,
1987-12,0.013,
1988-01,0.011,
1988-02,0.015,
1988-03,0.011,
1988-04,0.013,
1988-05,0.028,
1988-06,0.024,
1988-07,0.015,
1988-08,0.019,
1988-09,0.014,
1988-10,0.013,
1988-11,0.012,
1988-12,0.017,
1989-01,0.016,
1989-02,0.033,
1989-03,0.022,
1989-04,0.039,
1989-05,0.045,
1989-06,0.035,
1989-07,0.044,
1989-08,0.038,
1989-09,0.043,
1989-10,0.022,
1989-11,0.018,
1989-12,0.015,
1990-01,0.117,
1990-02,0.099,
1990-03,0.078,
1990-04,0.119,
1990-05,0.113,
1990-06,0.084,
1990-07,0.078,
1990-08,0.067,
1990-09,0.054,
1990-10,0.088,
1990-11,0.090,
1990-12,0.079,
1991-01,0.085,
1991-02,0.101,
1991-03,0.142,
1991-04,0.211,
1991-05,0.203,
1991-06,0.175,
1991-07,0.161,
1991-08,0.144,
1991-09,0.132,
1991-10,0.120,
1991-11,0.139,
1991-12,0.158,
1992-01,0.112,
1992-02,0.164,
1992-03,0.232,
1992-04,0.376,
1992-05,0.283,
1992-06,0.221,
1992-07,0.107,
1992-08,0.117,
1992-09,0.103,
1992-10,0.117,
1992-11,0.134,
1992-12,0.104,
1993-01,0.162,
1993-02,0.201,
1993-03,0.320,
1993-04,0.532,
1993-05,0.278,
1993-06,0.290,
1993-07,0.283,
1993-08,0.254,
1993-09,0.264,
1993-10,0.404,
1993-11,0.324,
1993-12,0.565,
1994-01,0.615,
1994-02,0.600,
1994-03,0.705,
1994-04,1.059,
1994-05,1.015,
1994-06,0.534,
1994-07,0.510,
1994-08,0.465,
1994-09,0.455,
1994-10,0.383,
1994-11,0.461,
1994-12,0.419,
1995-01,0.443,
1995-02,0.524,
1995-03,0.533,
1995-04,0.720,
1995-05,0.484,
1995-06,0.507,
1995-07,0.227,
1995-08,0.233,
1995-09,0.300,
1995-10,0.299,
1995-11,0.287,
1995-12,0.258,
1996-01,0.359,
1996-02,0.461,
1996-03,0.685,
1996-04,1.086,
1996-05,1.049,
1996-06,0.580,
1996-07,0.435,
1996-08,0.314,
1996-09,0.373,
1996-10,0.469,
1996-11,0.480,
1996-12,0.594,
1997-01,0.545,
1997-02,0.607,
1997-03,1.052,
1997-04,1.130,
1997-05,1.261,
1997-06,1.342,
1997-07,1.327,
1997-08,0.908,
1997-09,0.765,
1997-10,0.759,
1997-11,0.963,
1997-12,0.905,
1998-01,0.794,
1998-02,0.802,
1998-03,0.966,
1998-04,0.961,
1998-05,1.030,
1998-06,0.740,
1998-07,0.765,
1998-08,0.973,
1998-09,0.914,
1998-10,0.824,
1998-11,1.036,
1998-12,1.163,
1999-01,1.540,
1999-02,1.076,
1999-03,1.263,
1999-04,1.515,
1999-05,2.103,
1999-06,0.905,
1999-07,0.813,
1999-08,0.694,
1999-09,0.878,
1999-10,0.497,
1999-11,0.725,
1999-12,0.571,
2000-01,0.627,
2000-02,0.440,
2000-03,0.250,
2000-04,0.259,
2000-05,0.267,
2000-06,0.498,
2000-07,0.578,
2000-08,0.592,
2000-09,0.593,
2000-10,0.467,
2000-11,0.793,
2000-12,0.391,
2001-01,0.532,
2001-02,0.578,
2001-03,0.629,
2001-04,0.792,
2001-05,2.418,
2001-06,0.617,
2001-07,0.417,
2001-08,0.474,
2001-09,0.446,
2001-10,0.327,
2001-11,0.365,
2001-12,0.295,
2002-01,0.379,
2002-02,0.376,
2002-03,0.554,
2002-04,0.649,
2002-05,0.629,
2002-06,0.548,
2002-07,0.276,
2002-08,0.219,
2002-09,0.222,
2002-10,0.128,
2002-11,0.106,
2002-12,0.111,
2003-01,0.108,
2003-02,0.123,
2003-03,0.112,
2003-04,0.127,
2003-05,0.130,
2003-06,0.101,
2003-07,0.086,
2003-08,0.094,
2003-09,0.088,
2003-10,0.097,
2003-11,0.100,
2003-12,0.095,
2004-01,0.109,
2004-02,0.103,
2004-03,0.663,
2004-04,1.104,
2004-05,0.892,
2004-06,0.111,
2004-07,0.115,
2004-08,0.111,
2004-09,0.115,
2004-10,0.102,
2004-11,0.121,
2004-12,0.113,
2005-01,0.473,
2005-02,0.534,
2005-03,0.541,
2005-04,1.239,
2005-05,0.913,
2005-06,0.387,
2005-07,0.393,
2005-08,0.392,
2005-09,0.107,
2005-10,0.117,
2005-11,0.106,
2005-12,0.414,
2006-01,0.646,
2006-02,0.652,
2006-03,1.010,
2006-04,1.527,
2006-05,3.671,
2006-06,1.366,
2006-07,0.729,
2006-08,0.862,
2006-09,0.858,
2006-10,0.909,
2006-11,0.885,
2006-12,1.542,
2007-01,1.322,
2007-02,1.112,
2007-03,1.937,
2007-04,1.932,
2007-05,2.577,
2007-06,0.979,
2007-07,0.857,
2007-08,0.935,
2007-09,0.899,
2007-10,-0.031,
2007-11,0.221,
2007-12,0.648,
2008-01,0.348,
2008-02,0.761,
2008-03,0.497,
2008-04,1.414,
2008-05,3.427,
2008-06,3.290,
2008-07,1.376,
2008-08,1.097,
2008-09,1.371,
2008-10,0.839,
2008-11,0.952,
2008-12,0.774,
2009-01,0.648,
2009-02,0.443,
2009-03,0.256,
2009-04,0.208,
2009-05,0.375,
2009-06,0.441,
2009-07,0.206,
2009-08,0.394,
2009-09,0.342,
2009-10,0.361,
2009-11,0.405,
2009-12,0.552,
2010-01,0.374,
2010-02,0.282,
2010-03,0.362,
2010-04,0.546,
2010-05,1.474,
2010-06,0.313,
2010-07,0.220,
2010-08,0.232,
2010-09,0.211,
2010-10,0.304,
2010-11,0.675,
2010-12,0.412,
2011-01,0.416,
2011-02,0.365,
2011-03,0.420,
2011-04,0.465,
2011-05,1.738,
2011-06,0.390,
2011-07,0.361,
2011-08,0.206,
2011-09,0.077,
2011-10,0.126,
2011-11,0.149,
2011-12,0.176,
2012-01,0.077,
2012-02,0.220,
2012-03,0.303,
2012-04,0.224,
2012-05,0.711,
2012-06,0.133,
2012-07,0.108,
2012-08,0.152,
2012-09,0.326,
2012-10,0.312,
2012-11,0.267,
2012-12,0.172,
2013-01,0.213,
2013-02,0.335,
2013-03,0.568,
2013-04,0.258,
2013-05,0.572,
2013-06,0.327,
2013-07,0.502,
2013-08,0.595,
2013-09,0.550,
2013-10,0.638,
2013-11,0.579,
2013-12,0.482,
2014-01,0.501,
2014-02,0.622,
2014-03,0.546,
2014-04,0.379,
2014-05,0.816,
2014-06,0.675,
2014-07,0.698,
2014-08,0.636,
2014-09,0.656,
2014-10,0.646,
2014-11,0.672,
2014-12,0.602,Provisional value
