"",BBK01.BU5020,BBK01.BU5020_FLAGS
"",Debt of the Federal Railways Fund - loans from other non-banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:36:12,
1993-01,-,Nothing exists
1993-02,-,Nothing exists
1993-03,-,Nothing exists
1993-04,-,Nothing exists
1993-05,-,Nothing exists
1993-06,-,Nothing exists
1993-07,-,Nothing exists
1993-08,-,Nothing exists
1993-09,-,Nothing exists
1993-10,-,Nothing exists
1993-11,-,Nothing exists
1993-12,-,Nothing exists
1994-01,4198.9,
1994-02,4092.9,
1994-03,4074.7,
1994-04,3906.6,
1994-05,3885.4,
1994-06,3814.4,
1994-07,3726.6,
1994-08,3718.8,
1994-09,3708.2,
1994-10,3707.8,
1994-11,3707.4,
1994-12,3714.5,Corrected value
1995-01,3681.4,
1995-02,3681.4,
1995-03,3681.4,
1995-04,3681.4,
1995-05,3681.4,
1995-06,3681.4,
1995-07,3681.4,
1995-08,3681.4,
1995-09,3681.4,
1995-10,3681.4,
1995-11,3681.4,
1995-12,3279.9,
1996-01,3284.6,
1996-02,3151.6,
1996-03,3107.9,
1996-04,3069.2,
1996-05,3068.9,
1996-06,3003.9,
1996-07,2993.6,
1996-08,2924.4,
1996-09,2918.7,
1996-10,2715.6,
1996-11,2822.3,
1996-12,2806.3,
1997-01,2703.9,
1997-02,2652.7,
1997-03,2515.7,
1997-04,2515.6,
1997-05,2515.7,
1997-06,2515.5,
1997-07,2507.9,
1997-08,2487.8,
1997-09,2477.2,
1997-10,2439.4,
1997-11,2440.0,
1997-12,2439.7,
1998-01,2429.4,
1998-02,2163.6,
1998-03,2096.6,
1998-04,2070.6,
1998-05,1881.8,
1998-06,1815.0,
1998-07,1540.2,
1998-08,1599.2,
1998-09,1552.6,
1998-10,1367.2,
1998-11,1294.9,
1998-12,1294.0,Corrected value
1999-01,1294.6,
1999-02,1294.6,
1999-03,1033.4,
1999-04,1033.4,
1999-05,1033.4,
1999-06,967.7,comment
1999-07,0.0,
1999-08,0.0,
1999-09,0.0,
1999-10,0.0,
1999-11,0.0,
1999-12,0.0,
2000-01,0.0,
2000-02,0.0,
2000-03,0.0,
2000-04,0.0,
2000-05,0.0,
2000-06,0.0,
2000-07,0.0,
2000-08,0.0,
2000-09,0.0,
2000-10,0.0,
2000-11,0.0,
2000-12,0.0,
2001-01,0.0,
2001-02,0.0,
2001-03,0.0,
2001-04,0.0,
2001-05,0.0,
2001-06,0.0,
2001-07,0.0,
2001-08,0.0,
2001-09,0.0,
2001-10,0.0,
2001-11,0.0,
2001-12,0.0,
