"",BBK01.QUW343,BBK01.QUW343_FLAGS
"","Foreign branches in Singapore: Liabilities to non-residents, total / All countries / Pound Sterling",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:57,
2001-12,2.197,
2002-01,1.785,
2002-02,1.797,
2002-03,1.665,
2002-04,1.741,
2002-05,1.678,
2002-06,1.616,
2002-07,1.989,
2002-08,1.834,
2002-09,1.741,
2002-10,1.449,
2002-11,1.637,
2002-12,1.516,
2003-01,1.425,
2003-02,1.440,
2003-03,1.811,
2003-04,1.825,
2003-05,1.578,
2003-06,1.491,
2003-07,1.324,
2003-08,1.536,
2003-09,1.308,
2003-10,1.487,
2003-11,1.370,
2003-12,1.553,
2004-01,1.490,
2004-02,1.400,
2004-03,1.458,
2004-04,1.692,
2004-05,1.413,
2004-06,1.410,
2004-07,1.382,
2004-08,1.373,
2004-09,1.052,
2004-10,1.024,
2004-11,0.912,
2004-12,0.793,
2005-01,0.783,
2005-02,0.769,
2005-03,0.827,
2005-04,0.748,
2005-05,0.819,
2005-06,0.841,
2005-07,0.685,
2005-08,0.784,
2005-09,0.608,
2005-10,0.756,
2005-11,0.717,
2005-12,0.732,
2006-01,0.614,
2006-02,0.734,
2006-03,0.901,
2006-04,1.018,
2006-05,1.149,
2006-06,0.847,
2006-07,1.161,
2006-08,1.108,
2006-09,0.833,
2006-10,0.881,
2006-11,0.993,
2006-12,0.786,
2007-01,1.034,
2007-02,1.215,
2007-03,1.530,
2007-04,1.023,
2007-05,1.698,
2007-06,0.936,
2007-07,0.687,
2007-08,1.195,
2007-09,1.353,
2007-10,1.356,
2007-11,1.369,
2007-12,2.263,
2008-01,2.578,
2008-02,2.424,
2008-03,1.978,
2008-04,1.955,
2008-05,2.083,
2008-06,1.732,
2008-07,1.739,
2008-08,2.087,
2008-09,1.675,
2008-10,1.741,
2008-11,1.577,
2008-12,0.770,
2009-01,1.025,
2009-02,0.766,
2009-03,0.779,
2009-04,0.759,
2009-05,1.388,
2009-06,1.689,
2009-07,0.836,
2009-08,0.615,
2009-09,0.674,
2009-10,0.849,
2009-11,0.615,
2009-12,0.605,
2010-01,0.953,
2010-02,0.816,
2010-03,0.901,
2010-04,0.942,
2010-05,1.101,
2010-06,1.118,
2010-07,1.035,
2010-08,0.962,
2010-09,0.427,
2010-10,0.052,
2010-11,0.096,
2010-12,0.046,
2011-01,0.068,
2011-02,0.064,
2011-03,0.057,
2011-04,0.963,
2011-05,1.025,
2011-06,0.751,
2011-07,1.019,
2011-08,0.907,
2011-09,0.969,
2011-10,1.204,
2011-11,1.155,
2011-12,1.019,
2012-01,1.261,
2012-02,0.951,
2012-03,1.278,
2012-04,1.200,
2012-05,1.263,
2012-06,1.562,
2012-07,0.667,
2012-08,1.430,
2012-09,0.928,
2012-10,0.834,
2012-11,0.922,
2012-12,1.317,
2013-01,0.793,
2013-02,0.921,
2013-03,1.017,
2013-04,1.081,
2013-05,0.781,
2013-06,0.906,
2013-07,0.478,
2013-08,1.025,
2013-09,0.716,
2013-10,0.583,
2013-11,0.759,
2013-12,0.926,
2014-01,1.132,
2014-02,0.837,
2014-03,0.665,
2014-04,0.650,
2014-05,1.303,
2014-06,1.347,
2014-07,1.338,
2014-08,1.417,
2014-09,1.461,
2014-10,1.297,
2014-11,0.628,
