"",BBK01.EU8134,BBK01.EU8134_FLAGS
"",External position of the Bundesbank since the beginning of EMU / Securities / total,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:30,
1998-12,47199.631,comment
1999-01,36028.363,
1999-02,35770.536,
1999-03,38040.677,
1999-04,36808.618,
1999-05,36894.973,
1999-06,37438.437,
1999-07,37537.068,
1999-08,37896.780,
1999-09,36880.671,
1999-10,38088.570,
1999-11,38592.816,
1999-12,41948.585,
2000-01,42744.016,
2000-02,42388.626,
2000-03,44415.995,
2000-04,43303.331,
2000-05,44250.231,
2000-06,44981.440,
2000-07,43357.282,
2000-08,44236.431,
2000-09,47943.577,
2000-10,48493.097,
2000-11,48160.206,
2000-12,45715.240,
2001-01,46151.717,
2001-02,44869.028,
2001-03,45261.802,
2001-04,44229.311,
2001-05,46827.045,
2001-06,45809.600,
2001-07,43616.238,
2001-08,42625.577,
2001-09,43208.483,
2001-10,43405.933,
2001-11,43230.025,
2001-12,42604.423,
2002-01,40685.988,
2002-02,39381.219,
2002-03,38830.713,
2002-04,38322.108,
2002-05,36117.746,
2002-06,33256.902,
2002-07,32994.369,
2002-08,31593.091,
2002-09,31209.324,
2002-10,30397.750,
2002-11,31096.708,
2002-12,29994.219,
2003-01,28416.577,
2003-02,28646.735,
2003-03,27810.184,
2003-04,26710.863,
2003-05,25569.348,
2003-06,25655.321,
2003-07,24850.463,
2003-08,26733.079,
2003-09,25137.139,
2003-10,25541.780,
2003-11,24667.614,
2003-12,22874.678,
2004-01,23695.755,
2004-02,23792.509,
2004-03,23625.009,
2004-04,24015.907,
2004-05,23719.633,
2004-06,21593.584,
2004-07,22342.505,
2004-08,22400.687,
2004-09,21806.014,
2004-10,20354.327,
2004-11,20123.312,
2004-12,19485.346,
2005-01,21366.709,
2005-02,20460.498,
2005-03,20846.090,
2005-04,20728.175,
2005-05,22380.339,
2005-06,22462.402,
2005-07,23092.824,
2005-08,23411.305,
2005-09,22985.207,
2005-10,23339.056,
2005-11,24084.478,
2005-12,23813.642,
2006-01,22866.418,
2006-02,24403.095,
2006-03,22545.241,
2006-04,22580.873,
2006-05,22155.597,
2006-06,21944.851,
2006-07,22023.135,
2006-08,22765.703,
2006-09,23275.362,
2006-10,23469.191,
2006-11,22688.931,
2006-12,22411.171,
2007-01,23496.023,
2007-02,22855.276,
2007-03,22838.174,
2007-04,23280.498,
2007-05,23533.288,
2007-06,23523.483,
2007-07,22446.080,
2007-08,22868.667,
2007-09,22165.299,
2007-10,21923.208,
2007-11,21528.342,
2007-12,21194.231,
2008-01,21184.978,
2008-02,20613.070,
2008-03,20763.500,
2008-04,22015.349,
2008-05,21923.255,
2008-06,19557.766,
2008-07,19107.432,
2008-08,20354.808,
2008-09,21296.835,
2008-10,24490.338,
2008-11,25028.052,
2008-12,24628.682,
2009-01,26833.665,
2009-02,26648.222,
2009-03,25247.380,
2009-04,24890.327,
2009-05,23492.541,
2009-06,21913.887,
2009-07,21762.115,
2009-08,20079.492,
2009-09,18599.792,
2009-10,17647.525,
2009-11,17523.921,
2009-12,18093.846,
2010-01,18270.983,
2010-02,19414.503,
2010-03,21556.668,
2010-04,21099.865,
2010-05,23142.530,
2010-06,23313.786,
2010-07,22077.941,
2010-08,22864.354,
2010-09,21364.533,
2010-10,20811.856,
2010-11,22354.762,
2010-12,22136.816,
2011-01,22181.287,
2011-02,21567.181,
2011-03,20770.681,
2011-04,20365.619,
2011-05,21223.920,
2011-06,21502.215,
2011-07,21356.632,
2011-08,22207.728,
2011-09,23459.732,
2011-10,23226.838,
2011-11,23211.237,
2011-12,24936.832,
2012-01,24632.996,
2012-02,25703.150,
2012-03,25668.573,
2012-04,24540.792,
2012-05,26879.873,
2012-06,26621.038,
2012-07,26312.847,
2012-08,24849.429,
2012-09,23617.051,
2012-10,23510.648,
2012-11,24700.146,
2012-12,24377.133,
2013-01,23497.587,
2013-02,23607.783,
2013-03,24562.698,
2013-04,24580.817,
2013-05,24454.541,
2013-06,24277.330,
2013-07,23421.341,
2013-08,24758.219,
2013-09,23933.115,
2013-10,23670.015,
2013-11,24681.743,
2013-12,24261.174,
2014-01,24924.987,
2014-02,24706.893,
2014-03,25004.770,
2014-04,24379.862,
2014-05,25258.934,
2014-06,25005.689,
2014-07,24127.192,
2014-08,24579.869,
2014-09,26175.873,
2014-10,25369.194,
2014-11,25784.811,
2014-12,26905.997,
2015-01,28635.890,
