"",BBK01.TUD418,BBK01.TUD418_FLAGS
1988-10,18229,
1988-11,18329,
1988-12,18326,
1989-01,18354,
1989-02,18294,
1989-03,18635,
1989-04,18804,
1989-05,19435,
1989-06,19866,
1989-07,19887,
1989-08,20330,
1989-09,20720,
1989-10,20907,
1989-11,21973,
1989-12,22276,
1990-01,22366,
1990-02,22890,
1990-03,23148,
1990-04,23492,
1990-05,23880,
1990-06,25233,
1990-07,25486,
1990-08,25808,
1990-09,26411,
1990-10,26039,
1990-11,26706,
1990-12,27315,
1991-01,26982,
1991-02,27941,
1991-03,28321,
1991-04,27762,
1991-05,27722,
1991-06,28416,
1991-07,27654,
1991-08,27905,
1991-09,28000,
1991-10,28240,
1991-11,29255,
1991-12,29498,
1992-01,29574,
1992-02,30274,
1992-03,30262,
1992-04,30450,
1992-05,30267,
1992-06,30388,
1992-07,30247,
1992-08,30264,
1992-09,30100,
1992-10,31602,
1992-11,32465,
1992-12,31964,
1993-01,31699,
1993-02,33247,
1993-03,34367,
1993-04,34770,
1993-05,35249,
1993-06,36801,
1993-07,36806,
1993-08,35514,
1993-09,36298,
1993-10,36983,
1993-11,38018,
1993-12,40453,
1994-01,40545,
1994-02,41347,
1994-03,41207,
1994-04,41433,
1994-05,40844,
1994-06,40806,
1994-07,40939,
1994-08,40784,
1994-09,41390,
1994-10,40381,
1994-11,40626,
1994-12,39985,
1995-01,40251,
1995-02,40785,
1995-03,41127,
1995-04,41186,
1995-05,42941,
1995-06,42691,
1995-07,42326,
1995-08,43233,
1995-09,43935,
1995-10,43607,
1995-11,44327,
1995-12,45114,
1996-01,45175,
1996-02,46170,
1996-03,46890,
1996-04,47712,
1996-05,47943,
1996-06,48534,
1996-07,48959,
1996-08,48027,
1996-09,47997,
1996-10,48200,
1996-11,50041,
1996-12,52583,
1997-01,53090,
1997-02,55007,
1997-03,55334,
1997-04,57952,
1997-05,60025,
1997-06,62480,
1997-07,67382,
1997-08,67489,
1997-09,67319,
1997-10,70179,
1997-11,69293,
1997-12,71180,
1998-01,75465,
1998-02,77373,
1998-03,79404,
1998-04,79158,
1998-05,86504,
1998-06,89431,
1998-07,89806,
1998-08,90913,
1998-09,91768,
1998-10,100147,
1998-11,102826,
1998-12,111468,
1999-01,123974,
1999-02,120265,
1999-03,133007,
1999-04,137579,
1999-05,145482,
1999-06,147978,
1999-07,151118,
1999-08,153677,
1999-09,157130,
1999-10,163093,
1999-11,165245,
1999-12,168832,
2000-01,172896,
2000-02,176612,
2000-03,179358,
2000-04,180908,
2000-05,180520,
2000-06,180326,
2000-07,180759,
2000-08,182736,
2000-09,184873,
2000-10,187554,
2000-11,187119,
2000-12,187300,
2001-01,207508,
2001-02,209224,
2001-03,214125,
2001-04,219349,
2001-05,227491,
2001-06,225241,
2001-07,224526,
2001-08,227539,
2001-09,227952,
2001-10,225511,
2001-11,225707,
2001-12,232264,
2002-01,235649,
2002-02,237201,
2002-03,245023,
2002-04,246737,
2002-05,249021,
2002-06,245360,
2002-07,249274,
2002-08,246583,
2002-09,248279,
2002-10,246922,
2002-11,248231,
2002-12,247991,
2003-01,247627,
2003-02,249686,
2003-03,246320,
2003-04,246611,
2003-05,245294,
2003-06,240257,
2003-07,236521,
2003-08,233603,
2003-09,243067,
2003-10,242807,
2003-11,247388,
2003-12,250157,
2004-01,251503,
2004-02,259978,
2004-03,267415,
2004-04,271123,
2004-05,268699,
2004-06,269671,
2004-07,275019,
2004-08,271606,
2004-09,270141,
2004-10,277774,
2004-11,277679,
2004-12,275268,
2005-01,284860,
2005-02,291711,
2005-03,295751,
2005-04,314641,
2005-05,314989,
2005-06,319605,
2005-07,313385,
2005-08,311881,
2005-09,313236,
2005-10,313819,
2005-11,323961,
2005-12,322378,
2006-01,334932,
2006-02,341540,
2006-03,347068,
2006-04,356941,
2006-05,353176,
2006-06,359134,
2006-07,357112,
2006-08,354923,
2006-09,370500,
2006-10,377296,
2006-11,383171,
2006-12,376577,
2007-01,387700,
2007-02,391316,
2007-03,395665,
2007-04,397591,
2007-05,405831,
2007-06,412477,
2007-07,408940,
2007-08,414257,
2007-09,419004,
2007-10,427135,
2007-11,424787,
2007-12,425483,
2008-01,446081,
2008-02,441468,
2008-03,465364,
2008-04,463777,
2008-05,465366,
2008-06,478266,
2008-07,477699,
2008-08,482433,
2008-09,488661,
2008-10,492476,
2008-11,498549,
2008-12,475122,
2009-01,487930,
2009-02,484689,
2009-03,475984,
2009-04,474091,
2009-05,481928,
2009-06,482542,
2009-07,479370,
2009-08,472077,
2009-09,475439,
2009-10,470921,
2009-11,469490,
2009-12,450359,
2010-01,457526,
2010-02,460502,
2010-03,453079,
2010-04,466081,
2010-05,439806,
2010-06,435775,
2010-07,434656,
2010-08,437357,
2010-09,433678,
2010-10,430959,
2010-11,435906,
2010-12,421588,
2011-01,425884,
2011-02,423303,
2011-03,418322,
2011-04,428694,
2011-05,425198,
2011-06,421054,
2011-07,422254,
2011-08,420450,
2011-09,423326,
2011-10,416966,
2011-11,411874,
2011-12,403077,
2012-01,403832,
2012-02,404122,
2012-03,405752,
2012-04,405680,
2012-05,403821,
2012-06,402216,
2012-07,403683,
2012-08,403394,
2012-09,407764,
2012-10,408025,
2012-11,407056,
2012-12,399185,
2013-01,404610,
2013-02,404565,
2013-03,408138,
2013-04,406622,
2013-05,411781,
2013-06,405742,
2013-07,408215,
2013-08,407233,
2013-09,401655,
2013-10,399984,
2013-11,403758,
2013-12,392271,
2014-01,399446,
2014-02,400567,
2014-03,401317,
2014-04,402381,
2014-05,405179,
2014-06,404763,
2014-07,407533,
2014-08,404699,
2014-09,406665,
2014-10,411321,
2014-11,417230,
2014-12,415088,
2015-01,423279,
