"",BBK01.OU5963,BBK01.OU5963_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Other domestic households / Total / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:18,
1968-12,0.005,
1969-01,0.005,
1969-02,0.006,
1969-03,0.006,
1969-04,0.007,
1969-05,0.008,
1969-06,0.008,
1969-07,0.009,
1969-08,0.010,
1969-09,0.012,
1969-10,0.013,
1969-11,0.012,
1969-12,0.008,
1970-01,0.010,
1970-02,0.007,
1970-03,0.007,
1970-04,0.008,
1970-05,0.007,
1970-06,0.007,
1970-07,0.007,
1970-08,0.006,
1970-09,0.007,
1970-10,0.007,
1970-11,0.008,
1970-12,0.008,
1971-01,0.009,
1971-02,0.008,
1971-03,0.009,
1971-04,0.008,
1971-05,0.012,
1971-06,0.009,
1971-07,0.011,
1971-08,0.010,
1971-09,0.010,
1971-10,0.010,
1971-11,0.009,
1971-12,0.010,
1972-01,0.009,
1972-02,0.010,
1972-03,0.011,
1972-04,0.012,
1972-05,0.012,
1972-06,0.011,
1972-07,0.012,
1972-08,0.012,
1972-09,0.011,
1972-10,0.014,
1972-11,0.015,
1972-12,0.015,
1973-01,0.016,
1973-02,0.015,
1973-03,0.024,
1973-04,0.021,
1973-05,0.019,
1973-06,0.021,
1973-07,0.022,
1973-08,0.025,
1973-09,0.022,
1973-10,0.028,
1973-11,0.023,
1973-12,0.020,
1974-01,0.020,
1974-02,0.026,
1974-03,0.021,
1974-04,0.030,
1974-05,0.031,
1974-06,0.033,
1974-07,0.032,
1974-08,0.033,
1974-09,0.031,
1974-10,0.031,
1974-11,0.030,
1974-12,0.028,
1975-01,0.020,
1975-02,0.019,
1975-03,0.017,
1975-04,0.025,
1975-05,0.021,
1975-06,0.022,
1975-07,0.018,
1975-08,0.016,
1975-09,0.022,
1975-10,0.016,
1975-11,0.017,
1975-12,0.015,
1976-01,0.017,
1976-02,0.017,
1976-03,0.019,
1976-04,0.019,
1976-05,0.023,
1976-06,0.022,
1976-07,0.020,
1976-08,0.019,
1976-09,0.020,
1976-10,0.017,
1976-11,0.020,
1976-12,0.017,
1977-01,0.021,
1977-02,0.018,
1977-03,0.020,
1977-04,0.019,
1977-05,0.019,
1977-06,0.020,
1977-07,0.020,
1977-08,0.017,
1977-09,0.016,
1977-10,0.019,
1977-11,0.018,
1977-12,0.017,
1978-01,0.018,
1978-02,0.018,
1978-03,0.022,
1978-04,0.020,
1978-05,0.022,
1978-06,0.021,
1978-07,0.020,
1978-08,0.020,
1978-09,0.022,
1978-10,0.022,
1978-11,0.020,
1978-12,0.019,
1979-01,0.021,
1979-02,0.022,
1979-03,0.027,
1979-04,0.022,
1979-05,0.020,
1979-06,0.021,
1979-07,0.021,
1979-08,0.024,
1979-09,0.021,
1979-10,0.037,
1979-11,0.022,
1979-12,0.019,
1980-01,0.018,
1980-02,0.020,
1980-03,0.022,
1980-04,0.022,
1980-05,0.025,
1980-06,0.025,
1980-07,0.024,
1980-08,0.025,
1980-09,0.029,
1980-10,0.031,
1980-11,0.031,
1980-12,0.027,
1981-01,0.022,
1981-02,0.022,
1981-03,0.022,
1981-04,0.022,
1981-05,0.024,
1981-06,0.020,
1981-07,0.022,
1981-08,0.021,
1981-09,0.026,
1981-10,0.020,
1981-11,0.022,
1981-12,0.020,
1982-01,0.019,
1982-02,0.020,
1982-03,0.022,
1982-04,0.021,
1982-05,0.022,
1982-06,0.024,
1982-07,0.025,
1982-08,0.024,
1982-09,0.023,
1982-10,0.023,
1982-11,0.021,
1982-12,0.026,
1983-01,0.019,
1983-02,0.019,
1983-03,0.021,
1983-04,0.021,
1983-05,0.022,
1983-06,0.022,
1983-07,0.021,
1983-08,0.020,
1983-09,0.021,
1983-10,0.020,
1983-11,0.021,
1983-12,0.026,
1984-01,0.020,
1984-02,0.020,
1984-03,0.021,
1984-04,0.019,
1984-05,0.018,
1984-06,0.020,
1984-07,0.018,
1984-08,0.022,
1984-09,0.025,
1984-10,0.021,
1984-11,0.021,
1984-12,0.027,
1985-01,0.024,
1985-02,0.026,
1985-03,0.024,
1985-04,0.021,
1985-05,0.021,
1985-06,0.020,
1985-07,0.019,
1985-08,0.019,
1985-09,0.018,
1985-10,0.018,
1985-11,0.020,
1985-12,0.020,
1986-01,0.022,
1986-02,0.024,
1986-03,0.028,
1986-04,0.029,
1986-05,0.028,
1986-06,0.028,
1986-07,0.025,
1986-08,0.025,
1986-09,0.024,
1986-10,0.027,
1986-11,0.025,
1986-12,0.018,
1987-01,0.019,
1987-02,0.021,
1987-03,0.020,
1987-04,0.017,
1987-05,0.017,
1987-06,0.018,
1987-07,0.016,
1987-08,0.032,
1987-09,0.018,
1987-10,0.019,
1987-11,0.020,
1987-12,0.021,
1988-01,0.020,
1988-02,0.019,
1988-03,0.020,
1988-04,0.020,
1988-05,0.018,
1988-06,0.018,
1988-07,0.019,
1988-08,0.018,
1988-09,0.019,
1988-10,0.020,
1988-11,0.019,
1988-12,0.014,
1989-01,0.014,
1989-02,0.014,
1989-03,0.019,
1989-04,0.017,
1989-05,0.017,
1989-06,0.017,
1989-07,0.020,
1989-08,0.023,
1989-09,0.021,
1989-10,0.021,
1989-11,0.018,
1989-12,0.018,
1990-01,0.018,
1990-02,0.031,
1990-03,0.019,
1990-04,0.021,
1990-05,0.022,
1990-06,0.021,
1990-07,0.021,
1990-08,0.021,
1990-09,0.021,
1990-10,0.023,
1990-11,0.024,
1990-12,0.026,
1991-01,0.029,
1991-02,0.031,
1991-03,0.029,
1991-04,0.025,
1991-05,0.026,
1991-06,0.025,
1991-07,0.025,
1991-08,0.027,
1991-09,0.026,
1991-10,0.022,
1991-11,0.025,
1991-12,0.027,
1992-01,0.026,
1992-02,0.027,
1992-03,0.026,
1992-04,0.026,
1992-05,0.025,
1992-06,0.026,
1992-07,0.025,
1992-08,0.026,
1992-09,0.025,
1992-10,0.025,
1992-11,0.024,
1992-12,0.022,
1993-01,0.023,
1993-02,0.021,
1993-03,0.022,
1993-04,0.024,
1993-05,0.026,
1993-06,0.024,
1993-07,0.025,
1993-08,0.030,
1993-09,0.034,
1993-10,0.033,
1993-11,0.034,
1993-12,0.034,
1994-01,0.032,
1994-02,0.033,
1994-03,0.033,
1994-04,0.036,
1994-05,0.031,
1994-06,0.027,
1994-07,0.028,
1994-08,0.026,
1994-09,0.026,
1994-10,0.025,
1994-11,0.025,
1994-12,0.026,
1995-01,0.035,
1995-02,0.034,
1995-03,0.037,
1995-04,0.038,
1995-05,0.037,
1995-06,0.037,
1995-07,0.035,
1995-08,0.032,
1995-09,0.030,
1995-10,0.028,
1995-11,0.028,
1995-12,0.043,
1996-01,0.046,
1996-02,0.049,
1996-03,0.046,
1996-04,0.048,
1996-05,0.049,
1996-06,0.035,
1996-07,0.033,
1996-08,0.035,
1996-09,0.038,
1996-10,0.039,
1996-11,0.035,
1996-12,0.041,
1997-01,0.038,
1997-02,0.037,
1997-03,0.038,
1997-04,0.040,
1997-05,0.038,
1997-06,0.040,
1997-07,0.041,
1997-08,0.041,
1997-09,0.040,
1997-10,0.041,
1997-11,0.043,
1997-12,0.032,
1998-01,0.034,
1998-02,0.035,
1998-03,0.037,
1998-04,0.035,
1998-05,0.038,
1998-06,0.036,
1998-07,0.034,
1998-08,0.036,
1998-09,0.043,
1998-10,0.064,
1998-11,0.062,
1998-12,0.069,
1999-01,0.059,
1999-02,0.049,
1999-03,0.052,
1999-04,0.052,
1999-05,0.053,
1999-06,0.056,
1999-07,0.048,
1999-08,0.050,
1999-09,0.047,
1999-10,0.048,
1999-11,0.047,
1999-12,0.051,
2000-01,0.050,
2000-02,0.049,
2000-03,0.051,
2000-04,0.067,
2000-05,0.093,
2000-06,0.117,
2000-07,0.143,
2000-08,0.158,
2000-09,0.169,
2000-10,0.185,
2000-11,0.188,
2000-12,0.193,
2001-01,0.074,
2001-02,0.080,
2001-03,0.086,
2001-04,0.093,
2001-05,0.107,
2001-06,0.108,
2001-07,0.120,
2001-08,0.130,
2001-09,0.133,
2001-10,0.135,
2001-11,0.143,
2001-12,0.144,
2002-01,0.143,
2002-02,0.144,
2002-03,0.140,
2002-04,0.146,
2002-05,0.142,
2002-06,0.141,
2002-07,0.141,
2002-08,0.142,
2002-09,0.138,
2002-10,0.141,
2002-11,0.139,
2002-12,0.143,
2003-01,0.157,
2003-02,0.175,
2003-03,0.177,
2003-04,0.178,
2003-05,0.175,
2003-06,0.171,
2003-07,0.172,
2003-08,0.172,
2003-09,0.174,
2003-10,0.928,
2003-11,0.917,
2003-12,0.940,
2004-01,0.955,
2004-02,0.974,
2004-03,0.998,
2004-04,1.042,
2004-05,1.040,
2004-06,0.992,
2004-07,1.055,
2004-08,1.038,
2004-09,1.039,
2004-10,1.054,
2004-11,1.096,
2004-12,1.125,
2005-01,1.141,
2005-02,1.261,
2005-03,1.313,
2005-04,1.387,
2005-05,1.494,
2005-06,1.649,
2005-07,1.829,
2005-08,1.901,
2005-09,1.944,
2005-10,2.019,
2005-11,2.049,
2005-12,2.156,
2006-01,2.283,
2006-02,2.374,
2006-03,2.526,
2006-04,2.680,
2006-05,2.966,
2006-06,3.068,
2006-07,3.045,
2006-08,3.044,
2006-09,3.054,
2006-10,3.068,
2006-11,3.100,
2006-12,3.168,
2007-01,3.268,
2007-02,3.498,
2007-03,3.708,
2007-04,3.821,
2007-05,4.043,
2007-06,4.224,
2007-07,4.269,
2007-08,4.373,
2007-09,4.353,
2007-10,4.134,
2007-11,4.062,
2007-12,4.013,
2008-01,4.235,
2008-02,4.227,
2008-03,4.377,
2008-04,4.461,
2008-05,4.441,
2008-06,4.398,
2008-07,4.378,
2008-08,4.347,
2008-09,4.278,
2008-10,4.495,
2008-11,4.554,
2008-12,4.439,
2009-01,4.448,
2009-02,4.606,
2009-03,4.632,
2009-04,4.701,
2009-05,5.129,
2009-06,5.538,
2009-07,5.461,
2009-08,4.995,
2009-09,4.900,
2009-10,5.113,
2009-11,5.112,
2009-12,5.159,
2010-01,5.329,
2010-02,5.416,
2010-03,5.451,
2010-04,5.509,
2010-05,5.547,
2010-06,5.631,
2010-07,5.728,
2010-08,5.802,
2010-09,5.301,
2010-10,5.450,
2010-11,5.487,
2010-12,5.632,
2011-01,5.870,
2011-02,6.191,
2011-03,6.513,
2011-04,6.825,
2011-05,7.225,
2011-06,7.453,
2011-07,7.755,
2011-08,7.996,
2011-09,8.225,
2011-10,8.645,
2011-11,9.201,
2011-12,10.026,
2012-01,11.550,
2012-02,12.312,
2012-03,13.534,
2012-04,14.731,
2012-05,15.977,
2012-06,14.293,
2012-07,15.150,
2012-08,16.307,
2012-09,17.752,
2012-10,17.255,
2012-11,17.851,
2012-12,18.683,
2013-01,19.476,
2013-02,20.236,
2013-03,20.607,
2013-04,20.947,
2013-05,21.591,
2013-06,21.093,
2013-07,21.515,
2013-08,21.655,
2013-09,21.747,
2013-10,22.232,
2013-11,22.285,
2013-12,22.509,
2014-01,21.146,
2014-02,20.768,
2014-03,20.761,
2014-04,21.241,
2014-05,21.375,
2014-06,21.387,
2014-07,21.417,
2014-08,21.343,
2014-09,21.228,
2014-10,21.325,
2014-11,21.605,
2014-12,20.049,Provisional value
