"",BBEX3.A.CLP.EUR.CA.AC.A04,BBEX3.A.CLP.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Chile / EUR 1 = CLP ... (middle),
unit,CLP (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:30,
1999,541.026,
2000,497.651,
2001,568.854,
2002,655.308,
2003,779.781,
2004,759.166,
2005,694.706,
2006,666.223,
2007,714.555,
2008,762.911,
2009,776.905,
2010,672.933,
2011,673.055,
2012,624.329,
2013,658.556,
2014,756.847,
"","Source: Since 2003: Banco Central de Chile, Santiago de Chile. 1999 - 2002: Dresdner Bank Lateinamerika AG, Hamburg.",
"",Methodology: Calculated on the basis of reporting date rates (generally one rate per week); until 2002 calculated on the basis of buying and selling rates.,
