"",BBK01.OUK174,BBK01.OUK174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:28,
1999-01,11.059,
1999-02,11.614,
1999-03,11.838,
1999-04,12.058,
1999-05,12.335,
1999-06,12.748,
1999-07,13.351,
1999-08,13.516,
1999-09,13.808,
1999-10,14.150,
1999-11,14.985,
1999-12,15.265,
2000-01,16.261,
2000-02,16.804,
2000-03,17.089,
2000-04,17.379,
2000-05,17.859,
2000-06,19.058,
2000-07,19.365,
2000-08,19.544,
2000-09,19.660,
2000-10,19.769,
2000-11,19.706,
2000-12,19.699,
2001-01,20.025,
2001-02,19.032,
2001-03,19.165,
2001-04,19.271,
2001-05,19.343,
2001-06,19.364,
2001-07,19.407,
2001-08,19.317,
2001-09,19.010,
2001-10,18.833,
2001-11,18.901,
2001-12,18.740,
2002-01,18.660,
2002-02,18.673,
2002-03,18.443,
2002-04,18.392,
2002-05,18.042,
2002-06,17.747,
2002-07,17.942,
2002-08,18.003,
2002-09,17.987,
2002-10,17.773,
2002-11,17.417,
2002-12,17.491,
2003-01,17.600,
2003-02,17.520,
2003-03,17.232,
2003-04,17.489,
2003-05,17.443,
2003-06,17.009,
2003-07,16.855,
2003-08,16.863,
2003-09,16.780,
2003-10,16.718,
2003-11,16.720,
2003-12,16.443,
2004-01,16.411,
2004-02,16.254,
2004-03,16.330,
2004-04,15.979,
2004-05,15.803,
2004-06,15.602,
2004-07,15.533,
2004-08,15.318,
2004-09,14.747,
2004-10,14.673,
2004-11,14.946,
2004-12,14.959,
2005-01,14.922,
2005-02,15.100,
2005-03,15.566,
2005-04,15.664,
2005-05,15.598,
2005-06,15.656,
2005-07,15.758,
2005-08,15.763,
2005-09,15.733,
2005-10,15.867,
2005-11,15.996,
2005-12,15.943,
2006-01,16.053,
2006-02,16.251,
2006-03,16.059,
2006-04,16.230,
2006-05,16.401,
2006-06,16.418,
2006-07,16.478,
2006-08,16.517,
2006-09,16.620,
2006-10,16.481,
2006-11,16.261,
2006-12,16.387,
2007-01,16.416,
2007-02,16.396,
2007-03,16.414,
2007-04,16.310,
2007-05,16.204,
2007-06,16.179,
2007-07,16.492,
2007-08,16.533,
2007-09,16.508,
2007-10,16.277,
2007-11,16.326,
2007-12,16.164,
2008-01,16.080,
2008-02,16.117,
2008-03,16.060,
2008-04,16.386,
2008-05,16.356,
2008-06,16.430,
2008-07,16.331,
2008-08,16.270,
2008-09,16.214,
2008-10,16.140,
2008-11,15.898,
2008-12,15.772,
2009-01,16.104,
2009-02,15.946,
2009-03,15.746,
2009-04,15.565,
2009-05,15.251,
2009-06,15.278,
2009-07,15.805,
2009-08,16.130,
2009-09,16.009,
2009-10,15.717,
2009-11,15.382,
2009-12,14.971,
2010-01,14.383,
2010-02,13.890,
2010-03,13.742,
2010-04,14.450,
2010-05,14.229,
2010-06,14.195,
2010-07,13.904,
2010-08,13.856,
2010-09,13.527,
2010-10,13.427,
2010-11,13.388,
2010-12,13.347,
2011-01,13.236,
2011-02,13.183,
2011-03,13.098,
2011-04,13.024,
2011-05,13.017,
2011-06,13.106,
2011-07,13.247,
2011-08,13.183,
2011-09,13.151,
2011-10,13.169,
2011-11,12.906,
2011-12,12.772,
2012-01,12.595,
2012-02,12.420,
2012-03,12.448,
2012-04,12.323,
2012-05,12.303,
2012-06,12.237,
2012-07,12.197,
2012-08,12.214,
2012-09,12.333,
2012-10,12.207,
2012-11,11.997,
2012-12,11.901,
2013-01,11.799,
2013-02,11.785,
2013-03,11.720,
2013-04,11.727,
2013-05,11.736,
2013-06,11.423,
2013-07,11.493,
2013-08,11.494,
2013-09,11.409,
2013-10,11.296,
2013-11,11.186,
2013-12,11.165,
2014-01,11.052,
2014-02,11.022,
2014-03,10.961,
2014-04,10.691,
2014-05,10.601,
2014-06,10.573,
2014-07,10.352,
2014-08,10.325,
2014-09,10.244,
2014-10,10.003,
2014-11,10.015,
2014-12,9.900,Provisional value
