"",BBK01.OUM378,BBK01.OUM378_FLAGS
"",Loans to foreign general government for over one year and up to and including five years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:55,
1999-01,5.104,
1999-02,5.143,
1999-03,5.140,
1999-04,5.136,
1999-05,5.147,
1999-06,5.141,
1999-07,5.152,
1999-08,5.144,
1999-09,5.160,
1999-10,5.158,
1999-11,5.157,
1999-12,5.158,
2000-01,5.157,
2000-02,5.185,
2000-03,5.056,
2000-04,5.056,
2000-05,5.077,
2000-06,4.855,
2000-07,4.843,
2000-08,4.907,
2000-09,4.907,
2000-10,4.880,
2000-11,4.863,
2000-12,4.899,
2001-01,4.831,
2001-02,4.709,
2001-03,4.707,
2001-04,4.207,
2001-05,4.199,
2001-06,4.196,
2001-07,4.196,
2001-08,4.182,
2001-09,4.181,
2001-10,4.307,
2001-11,4.298,
2001-12,4.386,
2002-01,4.385,
2002-02,4.374,
2002-03,4.473,
2002-04,4.553,
2002-05,4.451,
2002-06,4.450,
2002-07,4.617,
2002-08,4.689,
2002-09,4.679,
2002-10,4.653,
2002-11,4.589,
2002-12,4.657,
2003-01,4.754,
2003-02,4.748,
2003-03,4.269,
2003-04,4.315,
2003-05,4.154,
2003-06,0.765,
2003-07,0.765,
2003-08,0.765,
2003-09,0.744,
2003-10,0.744,
2003-11,0.741,
2003-12,0.701,
2004-01,0.696,
2004-02,0.695,
2004-03,0.687,
2004-04,1.194,
2004-05,1.137,
2004-06,1.158,
2004-07,1.234,
2004-08,1.312,
2004-09,1.350,
2004-10,1.350,
2004-11,1.340,
2004-12,1.474,
2005-01,1.465,
2005-02,1.457,
2005-03,1.509,
2005-04,1.458,
2005-05,1.415,
2005-06,1.641,
2005-07,1.662,
2005-08,1.587,
2005-09,1.570,
2005-10,1.489,
2005-11,1.581,
2005-12,1.541,
2006-01,1.538,
2006-02,1.531,
2006-03,1.461,
2006-04,1.458,
2006-05,1.639,
2006-06,1.715,
2006-07,1.724,
2006-08,1.699,
2006-09,1.687,
2006-10,1.775,
2006-11,1.802,
2006-12,1.788,
2007-01,1.671,
2007-02,1.645,
2007-03,1.058,
2007-04,1.059,
2007-05,1.046,
2007-06,1.470,
2007-07,1.465,
2007-08,1.464,
2007-09,1.548,
2007-10,1.528,
2007-11,1.520,
2007-12,1.516,
2008-01,1.524,
2008-02,1.527,
2008-03,1.522,
2008-04,1.515,
2008-05,1.498,
2008-06,1.502,
2008-07,1.497,
2008-08,1.450,
2008-09,2.346,
2008-10,2.343,
2008-11,2.328,
2008-12,1.814,
2009-01,1.815,
2009-02,1.816,
2009-03,1.821,
2009-04,1.839,
2009-05,1.863,
2009-06,1.849,
2009-07,1.853,
2009-08,1.958,
2009-09,1.960,
2009-10,2.029,
2009-11,2.030,
2009-12,2.016,
2010-01,2.019,
2010-02,1.933,
2010-03,1.934,
2010-04,1.934,
2010-05,1.888,
2010-06,1.898,
2010-07,1.756,
2010-08,1.657,
2010-09,1.455,
2010-10,1.526,
2010-11,1.453,
2010-12,0.939,
2011-01,0.933,
2011-02,0.833,
2011-03,0.831,
2011-04,0.833,
2011-05,0.618,
2011-06,0.723,
2011-07,0.738,
2011-08,0.730,
2011-09,0.615,
2011-10,0.401,
2011-11,0.399,
2011-12,0.397,
2012-01,0.397,
2012-02,0.399,
2012-03,0.373,
2012-04,0.341,
2012-05,0.336,
2012-06,0.329,
2012-07,0.235,
2012-08,0.235,
2012-09,0.232,
2012-10,0.229,
2012-11,0.215,
2012-12,0.203,
2013-01,0.202,
2013-02,0.206,
2013-03,0.146,
2013-04,0.143,
2013-05,0.115,
2013-06,0.113,
2013-07,0.114,
2013-08,0.113,
2013-09,0.112,
2013-10,0.111,
2013-11,0.107,
2013-12,0.106,
2014-01,0.105,
2014-02,0.104,
2014-03,0.092,
2014-04,0.091,
2014-05,0.087,
2014-06,0.123,
2014-07,0.100,
2014-08,0.100,
2014-09,0.100,
2014-10,0.327,
2014-11,0.327,
2014-12,0.330,Provisional value
