"",BBK01.OUL244,BBK01.OUL244_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for more than 2 years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:18,
1999-01,0.508,
1999-02,0.505,
1999-03,0.497,
1999-04,0.483,
1999-05,0.477,
1999-06,0.474,
1999-07,0.468,
1999-08,0.466,
1999-09,0.461,
1999-10,0.465,
1999-11,0.456,
1999-12,0.481,
2000-01,0.454,
2000-02,0.451,
2000-03,0.453,
2000-04,0.448,
2000-05,0.448,
2000-06,0.437,
2000-07,0.435,
2000-08,0.428,
2000-09,0.430,
2000-10,0.423,
2000-11,0.420,
2000-12,0.427,
2001-01,0.428,
2001-02,0.426,
2001-03,0.424,
2001-04,0.420,
2001-05,0.414,
2001-06,0.419,
2001-07,0.415,
2001-08,0.414,
2001-09,0.416,
2001-10,0.419,
2001-11,0.413,
2001-12,0.417,
2002-01,0.417,
2002-02,0.420,
2002-03,0.422,
2002-04,0.424,
2002-05,0.425,
2002-06,0.431,
2002-07,0.433,
2002-08,0.436,
2002-09,0.436,
2002-10,0.437,
2002-11,0.439,
2002-12,0.446,
2003-01,0.450,
2003-02,0.454,
2003-03,0.451,
2003-04,0.451,
2003-05,0.447,
2003-06,0.442,
2003-07,0.432,
2003-08,0.428,
2003-09,0.424,
2003-10,0.427,
2003-11,0.436,
2003-12,0.443,
2004-01,0.452,
2004-02,0.454,
2004-03,0.457,
2004-04,0.455,
2004-05,0.457,
2004-06,0.455,
2004-07,0.463,
2004-08,0.460,
2004-09,0.462,
2004-10,0.467,
2004-11,0.474,
2004-12,0.480,
2005-01,0.488,
2005-02,0.482,
2005-03,0.478,
2005-04,0.481,
2005-05,0.477,
2005-06,0.476,
2005-07,0.477,
2005-08,0.468,
2005-09,0.460,
2005-10,0.459,
2005-11,0.459,
2005-12,0.460,
2006-01,0.453,
2006-02,0.455,
2006-03,0.455,
2006-04,0.460,
2006-05,0.456,
2006-06,0.457,
2006-07,0.453,
2006-08,0.452,
2006-09,0.456,
2006-10,0.453,
2006-11,0.457,
2006-12,0.449,
2007-01,0.451,
2007-02,0.446,
2007-03,0.440,
2007-04,0.435,
2007-05,0.427,
2007-06,0.424,
2007-07,0.419,
2007-08,0.421,
2007-09,0.414,
2007-10,0.414,
2007-11,0.414,
2007-12,0.413,
2008-01,0.409,
2008-02,0.406,
2008-03,0.398,
2008-04,0.396,
2008-05,0.389,
2008-06,0.389,
2008-07,0.389,
2008-08,0.390,
2008-09,0.387,
2008-10,0.388,
2008-11,0.390,
2008-12,0.386,
2009-01,0.384,
2009-02,0.383,
2009-03,0.386,
2009-04,0.395,
2009-05,0.397,
2009-06,0.402,
2009-07,0.415,
2009-08,0.437,
2009-09,0.476,
2009-10,0.513,
2009-11,0.532,
2009-12,0.551,
2010-01,0.573,
2010-02,0.593,
2010-03,0.601,
2010-04,0.611,
2010-05,0.618,
2010-06,0.612,
2010-07,0.622,
2010-08,0.618,
2010-09,0.625,
2010-10,0.633,
2010-11,0.633,
2010-12,0.639,
2011-01,0.642,
2011-02,0.645,
2011-03,0.652,
2011-04,0.654,
2011-05,0.655,
2011-06,0.664,
2011-07,0.665,
2011-08,0.677,
2011-09,0.676,
2011-10,0.676,
2011-11,0.679,
2011-12,0.669,
2012-01,0.664,
2012-02,0.657,
2012-03,0.650,
2012-04,0.640,
2012-05,0.639,
2012-06,0.627,
2012-07,0.626,
2012-08,0.610,
2012-09,0.596,
2012-10,0.590,
2012-11,0.584,
2012-12,0.572,
2013-01,0.560,
2013-02,0.547,
2013-03,0.549,
2013-04,0.533,
2013-05,0.558,
2013-06,0.554,
2013-07,0.543,
2013-08,0.542,
2013-09,0.526,
2013-10,0.530,
2013-11,0.535,
2013-12,0.533,
2014-01,0.537,
2014-02,0.539,
2014-03,0.534,
2014-04,0.537,
2014-05,0.529,
2014-06,0.529,
2014-07,0.533,
2014-08,0.527,
2014-09,0.502,
2014-10,0.495,
2014-11,0.542,
2014-12,0.540,Provisional value
