"",BBK01.OUA303,BBK01.OUA303_FLAGS
"",Savings deposits of local government and local government associations / Total / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:48,
1999-01,2.415,
1999-02,2.458,
1999-03,2.447,
1999-04,2.479,
1999-05,2.558,
1999-06,2.555,
1999-07,2.579,
1999-08,2.522,
1999-09,2.511,
1999-10,2.488,
1999-11,2.514,
1999-12,2.595,
2000-01,2.548,
2000-02,2.540,
2000-03,2.552,
2000-04,2.522,
2000-05,2.489,
2000-06,2.424,
2000-07,2.386,
2000-08,2.397,
2000-09,2.354,
2000-10,2.296,
2000-11,2.279,
2000-12,2.290,
2001-01,2.177,
2001-02,2.154,
2001-03,2.076,
2001-04,2.046,
2001-05,2.032,
2001-06,2.013,
2001-07,1.945,
2001-08,1.918,
2001-09,1.880,
2001-10,1.839,
2001-11,1.865,
2001-12,1.886,
2002-01,1.790,
2002-02,1.783,
2002-03,1.729,
2002-04,1.700,
2002-05,1.718,
2002-06,1.678,
2002-07,1.646,
2002-08,1.659,
2002-09,1.640,
2002-10,1.611,
2002-11,1.616,
2002-12,1.729,
2003-01,1.701,
2003-02,1.712,
2003-03,1.673,
2003-04,1.629,
2003-05,1.641,
2003-06,1.615,
2003-07,1.634,
2003-08,1.660,
2003-09,1.661,
2003-10,1.630,
2003-11,1.636,
2003-12,1.688,
2004-01,1.667,
2004-02,1.724,
2004-03,1.767,
2004-04,1.803,
2004-05,1.818,
2004-06,1.809,
2004-07,1.859,
2004-08,1.897,
2004-09,1.928,
2004-10,2.041,
2004-11,2.051,
2004-12,2.189,
2005-01,2.101,
2005-02,2.168,
2005-03,2.117,
2005-04,2.100,
2005-05,2.142,
2005-06,2.212,
2005-07,2.251,
2005-08,2.439,
2005-09,2.457,
2005-10,2.427,
2005-11,2.202,
2005-12,2.075,
2006-01,1.975,
2006-02,2.021,
2006-03,1.983,
2006-04,1.933,
2006-05,2.029,
2006-06,2.043,
2006-07,1.962,
2006-08,1.984,
2006-09,1.980,
2006-10,1.946,
2006-11,1.893,
2006-12,1.799,
2007-01,1.761,
2007-02,1.790,
2007-03,1.768,
2007-04,1.698,
2007-05,1.647,
2007-06,1.567,
2007-07,1.495,
2007-08,1.469,
2007-09,1.400,
2007-10,1.330,
2007-11,1.269,
2007-12,1.263,
2008-01,1.209,
2008-02,1.184,
2008-03,1.168,
2008-04,1.112,
2008-05,1.090,
2008-06,1.071,
2008-07,1.037,
2008-08,1.018,
2008-09,0.999,
2008-10,0.973,
2008-11,0.981,
2008-12,1.025,
2009-01,1.127,
2009-02,1.256,
2009-03,1.383,
2009-04,1.402,
2009-05,1.506,
2009-06,1.544,
2009-07,1.661,
2009-08,1.819,
2009-09,1.823,
2009-10,1.868,
2009-11,2.008,
2009-12,2.041,
2010-01,2.066,
2010-02,2.091,
2010-03,2.168,
2010-04,2.176,
2010-05,2.284,
2010-06,2.300,
2010-07,2.279,
2010-08,2.304,
2010-09,2.316,
2010-10,2.281,
2010-11,2.303,
2010-12,2.302,
2011-01,2.277,
2011-02,2.328,
2011-03,2.336,
2011-04,2.317,
2011-05,2.282,
2011-06,2.218,
2011-07,2.079,
2011-08,2.039,
2011-09,2.000,
2011-10,1.987,
2011-11,1.977,
2011-12,1.999,
2012-01,1.946,
2012-02,1.962,
2012-03,1.974,
2012-04,1.952,
2012-05,2.089,
2012-06,2.245,
2012-07,2.365,
2012-08,2.450,
2012-09,2.449,
2012-10,2.456,
2012-11,2.501,
2012-12,2.543,
2013-01,2.562,
2013-02,2.607,
2013-03,2.654,
2013-04,2.670,
2013-05,2.799,
2013-06,2.812,
2013-07,2.863,
2013-08,2.952,
2013-09,2.938,
2013-10,2.920,
2013-11,2.915,
2013-12,2.895,
2014-01,2.795,
2014-02,2.895,
2014-03,2.840,
2014-04,2.786,
2014-05,2.843,
2014-06,2.786,
2014-07,2.761,
2014-08,2.786,
2014-09,2.724,
2014-10,2.697,
2014-11,2.707,
2014-12,2.745,Provisional value
