"",BBK01.OUZ308,BBK01.OUZ308_FLAGS
"","Unsecuritised lending to non-banks(non-MFIs), total Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:22,
1999-01,495.530,
1999-02,498.112,
1999-03,497.917,
1999-04,502.225,
1999-05,506.268,
1999-06,509.617,
1999-07,511.092,
1999-08,515.368,
1999-09,520.410,
1999-10,523.709,
1999-11,529.518,
1999-12,533.665,
2000-01,536.057,
2000-02,538.628,
2000-03,541.260,
2000-04,544.219,
2000-05,547.090,
2000-06,549.929,
2000-07,551.728,
2000-08,555.670,
2000-09,557.199,
2000-10,559.712,
2000-11,561.058,
2000-12,564.001,
2001-01,563.947,
2001-02,564.553,
2001-03,567.281,
2001-04,568.995,
2001-05,571.979,
2001-06,573.664,
2001-07,571.581,
2001-08,572.321,
2001-09,573.858,
2001-10,573.439,
2001-11,575.700,
2001-12,574.142,
2002-01,574.157,
2002-02,572.541,
2002-03,573.501,
2002-04,569.619,
2002-05,567.538,
2002-06,561.829,
2002-07,561.599,
2002-08,559.069,
2002-09,556.079,
2002-10,554.069,
2002-11,550.288,
2002-12,546.359,
2003-01,550.297,
2003-02,548.491,
2003-03,545.945,
2003-04,543.844,
2003-05,542.140,
2003-06,539.868,
2003-07,539.528,
2003-08,538.863,
2003-09,535.667,
2003-10,536.158,
2003-11,536.136,
2003-12,534.608,
2004-01,531.332,
2004-02,527.876,
2004-03,527.477,
2004-04,525.660,
2004-05,523.334,
2004-06,520.187,
2004-07,519.332,
2004-08,517.843,
2004-09,516.219,
2004-10,514.115,
2004-11,511.931,
2004-12,510.159,
2005-01,508.243,
2005-02,506.693,
2005-03,507.068,
2005-04,507.559,
2005-05,503.804,
2005-06,504.577,
2005-07,504.725,
2005-08,505.519,
2005-09,511.754,
2005-10,508.756,
2005-11,504.596,
2005-12,494.422,
2006-01,506.075,
2006-02,504.582,
2006-03,495.504,
2006-04,494.028,
2006-05,489.293,
2006-06,490.535,
2006-07,486.105,
2006-08,484.781,
2006-09,485.333,
2006-10,482.719,
2006-11,481.520,
2006-12,480.953,
2007-01,479.830,
2007-02,471.250,
2007-03,466.460,
2007-04,462.870,
2007-05,463.090,
2007-06,464.585,
2007-07,462.329,
2007-08,463.543,
2007-09,461.509,
2007-10,457.965,
2007-11,454.832,
2007-12,452.917,
2008-01,446.324,
2008-02,444.094,
2008-03,440.810,
2008-04,440.245,
2008-05,440.413,
2008-06,438.798,
2008-07,437.214,
2008-08,439.740,
2008-09,442.988,
2008-10,446.245,
2008-11,444.651,
2008-12,435.274,
2009-01,433.960,
2009-02,431.727,
2009-03,425.987,
2009-04,425.122,
2009-05,421.510,
2009-06,415.047,
2009-07,414.523,
2009-08,412.432,
2009-09,409.783,
2009-10,407.292,
2009-11,405.792,
2009-12,406.060,
2010-01,406.295,
2010-02,404.776,
2010-03,401.677,
2010-04,399.903,
2010-05,401.847,
2010-06,402.274,
2010-07,397.185,
2010-08,396.353,
2010-09,391.504,
2010-10,379.960,
2010-11,448.781,
2010-12,435.179,
2011-01,420.566,
2011-02,412.341,
2011-03,397.240,
2011-04,386.711,
2011-05,379.196,
2011-06,372.655,
2011-07,368.811,
2011-08,358.779,
2011-09,357.370,
2011-10,345.777,
2011-11,344.963,
2011-12,343.848,
2012-01,343.011,
2012-02,337.069,
2012-03,335.078,
2012-04,335.098,
2012-05,321.043,
2012-06,318.710,
2012-07,316.094,
2012-08,314.418,
2012-09,312.624,
2012-10,309.617,
2012-11,307.451,
2012-12,304.070,
2013-01,299.253,
2013-02,296.831,
2013-03,295.405,
2013-04,291.804,
2013-05,289.661,
2013-06,288.717,
2013-07,285.234,
2013-08,273.872,
2013-09,270.814,
2013-10,269.347,
2013-11,266.996,
2013-12,256.579,
2014-01,256.041,
2014-02,253.243,
2014-03,251.088,
2014-04,249.954,
2014-05,248.461,
2014-06,242.014,
2014-07,240.654,
2014-08,239.639,
2014-09,235.958,
2014-10,234.071,
2014-11,233.492,
