"",BBK01.QUY838,BBK01.QUY838_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Japan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:32,
2002-03,14.343,
2002-04,5.939,
2002-05,5.290,
2002-06,5.159,
2002-07,4.984,
2002-08,4.589,
2002-09,3.695,
2002-10,3.983,
2002-11,4.075,
2002-12,3.905,
2003-01,3.680,
2003-02,3.533,
2003-03,3.068,
2003-04,3.007,
2003-05,2.734,
2003-06,2.735,
2003-07,3.061,
2003-08,3.682,
2003-09,3.451,
2003-10,3.604,
2003-11,3.341,
2003-12,3.949,
2004-01,4.387,
2004-02,4.622,
2004-03,13.252,
2004-04,14.290,
2004-05,10.397,
2004-06,14.432,
2004-07,12.516,
2004-08,13.252,
2004-09,13.248,
2004-10,13.985,
2004-11,13.973,
2004-12,8.899,
2005-01,8.977,
2005-02,9.138,
2005-03,9.845,
2005-04,11.112,
2005-05,11.394,
2005-06,9.496,
2005-07,8.749,
2005-08,12.035,
2005-09,8.215,
2005-10,12.736,
2005-11,12.596,
2005-12,7.620,
2006-01,12.036,
2006-02,13.778,
2006-03,13.495,
2006-04,15.950,
2006-05,14.597,
2006-06,12.238,
2006-07,11.828,
2006-08,14.940,
2006-09,14.975,
2006-10,16.777,
2006-11,17.946,
2006-12,16.378,
2007-01,18.054,
2007-02,20.935,
2007-03,12.237,
2007-04,15.169,
2007-05,15.552,
2007-06,18.269,
2007-07,15.554,
2007-08,13.620,
2007-09,12.360,
2007-10,12.964,
2007-11,12.807,
2007-12,13.554,
2008-01,13.873,
2008-02,13.924,
2008-03,12.564,
2008-04,17.518,
2008-05,16.831,
2008-06,13.960,
2008-07,13.366,
2008-08,13.796,
2008-09,10.480,
2008-10,11.167,
2008-11,7.880,
2008-12,6.522,
2009-01,7.746,
2009-02,6.689,
2009-03,4.964,
2009-04,8.624,
2009-05,9.051,
2009-06,6.470,
2009-07,8.120,
2009-08,9.083,
2009-09,3.489,
2009-10,7.527,
2009-11,7.932,
2009-12,6.254,
2010-01,13.184,
2010-02,12.832,
2010-03,5.494,
2010-04,13.208,
2010-05,14.211,
2010-06,7.731,
2010-07,8.018,
2010-08,8.630,
2010-09,4.214,
2010-10,9.301,
2010-11,11.255,
2010-12,8.621,
2011-01,10.094,
2011-02,9.971,
2011-03,9.620,
2011-04,7.809,
2011-05,9.148,
2011-06,9.778,
2011-07,5.590,
2011-08,7.034,
2011-09,4.821,
2011-10,4.602,
2011-11,4.444,
2011-12,3.518,
2012-01,3.917,
2012-02,3.928,
2012-03,3.306,
2012-04,10.750,
2012-05,10.285,
2012-06,8.103,
2012-07,9.582,
2012-08,9.197,
2012-09,8.272,
2012-10,9.092,
2012-11,9.128,
2012-12,6.617,
2013-01,8.828,
2013-02,8.665,
2013-03,6.616,
2013-04,9.381,
2013-05,9.583,
2013-06,5.411,
2013-07,8.603,
2013-08,8.780,
2013-09,6.538,
2013-10,9.598,
2013-11,9.119,
2013-12,7.467,
2014-01,9.168,
2014-02,7.385,
2014-03,2.742,
2014-04,4.109,
2014-05,4.308,
2014-06,2.297,
2014-07,4.024,
2014-08,3.148,
2014-09,2.452,
2014-10,2.282,
