"",BBK01.OUC308,BBK01.OUC308_FLAGS
"",Time deposits of the Federal Government and its special funds / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:23:21,
1999-01,0.039,
1999-02,0.043,
1999-03,0.039,
1999-04,0.035,
1999-05,0.038,
1999-06,0.036,
1999-07,0.025,
1999-08,0.037,
1999-09,0.042,
1999-10,0.034,
1999-11,0.034,
1999-12,0.033,
2000-01,0.034,
2000-02,0.037,
2000-03,0.039,
2000-04,0.051,
2000-05,0.062,
2000-06,0.063,
2000-07,0.067,
2000-08,0.068,
2000-09,0.073,
2000-10,0.068,
2000-11,0.070,
2000-12,1.066,
2001-01,0.080,
2001-02,0.072,
2001-03,0.083,
2001-04,0.068,
2001-05,0.110,
2001-06,0.074,
2001-07,0.092,
2001-08,0.091,
2001-09,0.122,
2001-10,0.130,
2001-11,0.059,
2001-12,0.052,
2002-01,0.228,
2002-02,0.218,
2002-03,0.216,
2002-04,0.217,
2002-05,0.203,
2002-06,0.273,
2002-07,0.277,
2002-08,0.309,
2002-09,0.309,
2002-10,0.341,
2002-11,0.304,
2002-12,0.245,
2003-01,0.239,
2003-02,0.206,
2003-03,0.328,
2003-04,0.320,
2003-05,0.311,
2003-06,0.285,
2003-07,0.275,
2003-08,0.270,
2003-09,0.281,
2003-10,0.279,
2003-11,0.271,
2003-12,0.262,
2004-01,1.240,
2004-02,2.138,
2004-03,2.545,
2004-04,2.544,
2004-05,2.378,
2004-06,2.399,
2004-07,2.643,
2004-08,2.434,
2004-09,1.154,
2004-10,0.658,
2004-11,0.646,
2004-12,0.696,
2005-01,1.442,
2005-02,1.472,
2005-03,0.559,
2005-04,0.640,
2005-05,0.655,
2005-06,0.668,
2005-07,0.665,
2005-08,0.472,
2005-09,0.470,
2005-10,0.164,
2005-11,0.164,
2005-12,0.663,
2006-01,2.288,
2006-02,0.165,
2006-03,0.741,
2006-04,0.809,
2006-05,1.712,
2006-06,2.270,
2006-07,2.529,
2006-08,1.240,
2006-09,1.082,
2006-10,1.851,
2006-11,2.120,
2006-12,1.049,
2007-01,0.525,
2007-02,0.471,
2007-03,0.968,
2007-04,0.976,
2007-05,1.538,
2007-06,1.414,
2007-07,1.189,
2007-08,1.177,
2007-09,0.681,
2007-10,0.684,
2007-11,1.690,
2007-12,0.695,
2008-01,0.350,
2008-02,0.360,
2008-03,0.214,
2008-04,0.145,
2008-05,0.177,
2008-06,0.192,
2008-07,0.155,
2008-08,0.200,
2008-09,0.714,
2008-10,0.157,
2008-11,0.261,
2008-12,0.620,
2009-01,0.590,
2009-02,0.596,
2009-03,0.578,
2009-04,0.631,
2009-05,0.627,
2009-06,1.685,
2009-07,1.068,
2009-08,0.437,
2009-09,0.161,
2009-10,0.145,
2009-11,0.626,
2009-12,0.119,
2010-01,1.250,
2010-02,0.084,
2010-03,0.094,
2010-04,0.123,
2010-05,0.123,
2010-06,0.126,
2010-07,0.131,
2010-08,0.149,
2010-09,0.174,
2010-10,0.165,
2010-11,0.141,
2010-12,0.119,
2011-01,0.132,
2011-02,0.128,
2011-03,0.110,
2011-04,0.103,
2011-05,0.403,
2011-06,3.650,
2011-07,0.115,
2011-08,0.351,
2011-09,0.600,
2011-10,0.690,
2011-11,0.640,
2011-12,0.269,
2012-01,3.020,
2012-02,2.168,
2012-03,1.749,
2012-04,0.732,
2012-05,1.994,
2012-06,1.561,
2012-07,0.808,
2012-08,0.822,
2012-09,0.554,
2012-10,0.531,
2012-11,0.441,
2012-12,0.489,
2013-01,0.609,
2013-02,0.569,
2013-03,0.646,
2013-04,0.653,
2013-05,1.418,
2013-06,0.642,
2013-07,0.593,
2013-08,0.535,
2013-09,0.430,
2013-10,0.428,
2013-11,0.390,
2013-12,1.107,
2014-01,0.216,
2014-02,0.110,
2014-03,0.121,
2014-04,0.081,
2014-05,0.076,
2014-06,0.069,
2014-07,0.073,
2014-08,0.073,
2014-09,0.073,
2014-10,0.066,
2014-11,0.066,
2014-12,0.085,Provisional value
