"",BBK01.OUB004,BBK01.OUB004_FLAGS
1955-12,2.111,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,2.348,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,2.211,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,2.313,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,2.247,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,2.471,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,2.300,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,2.489,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,2.714,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,2.981,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,3.071,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,3.888,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,3.768,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,4.350,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,3.925,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,4.128,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,4.351,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,4.368,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,4.572,
1965-01,4.810,
1965-02,4.827,
1965-03,4.798,
1965-04,4.812,
1965-05,4.980,
1965-06,4.716,
1965-07,4.870,
1965-08,5.122,
1965-09,5.145,
1965-10,5.332,
1965-11,5.258,
1965-12,5.058,
1966-01,5.266,
1966-02,5.263,
1966-03,5.172,
1966-04,5.022,
1966-05,5.222,
1966-06,5.184,
1966-07,5.128,
1966-08,5.421,
1966-09,5.518,
1966-10,5.543,
1966-11,5.475,
1966-12,5.437,
1967-01,5.380,
1967-02,5.494,
1967-03,5.776,
1967-04,5.797,
1967-05,5.899,
1967-06,5.907,
1967-07,5.959,
1967-08,6.208,
1967-09,6.413,
1967-10,6.469,
1967-11,6.737,
1967-12,6.607,
1968-01,6.434,
1968-02,6.438,
1968-03,6.482,
1968-04,6.704,
1968-05,6.885,
1968-06,6.816,
1968-07,7.157,
1968-08,7.368,
1968-09,7.439,
1968-10,7.576,
1968-11,7.703,
1968-12,9.632,
1969-01,8.947,
1969-02,8.948,
1969-03,8.742,
1969-04,9.341,
1969-05,10.160,
1969-06,10.151,
1969-07,10.261,
1969-08,10.340,
1969-09,11.144,
1969-10,11.051,
1969-11,10.879,
1969-12,11.700,
1970-01,12.384,
1970-02,13.851,
1970-03,13.453,
1970-04,13.812,
1970-05,13.776,
1970-06,14.264,
1970-07,14.776,
1970-08,15.181,
1970-09,15.119,
1970-10,16.267,
1970-11,16.674,
1970-12,16.869,
1971-01,15.770,
1971-02,16.179,
1971-03,16.759,
1971-04,16.765,
1971-05,16.929,
1971-06,15.442,
1971-07,16.848,
1971-08,17.587,
1971-09,18.072,
1971-10,18.231,
1971-11,19.259,
1971-12,20.562,
1972-01,20.422,
1972-02,20.612,
1972-03,21.052,
1972-04,21.891,
1972-05,22.507,
1972-06,22.826,
1972-07,23.732,
1972-08,23.695,
1972-09,23.559,
1972-10,22.308,
1972-11,23.623,
1972-12,24.808,
1973-01,25.131,
1973-02,25.780,
1973-03,25.908,
1973-04,24.289,
1973-05,26.083,
1973-06,26.780,
1973-07,26.515,
1973-08,29.119,
1973-09,29.129,
1973-10,30.024,
1973-11,30.062,
1973-12,31.468,
1974-01,30.175,
1974-02,30.723,
1974-03,30.627,
1974-04,32.496,
1974-05,32.018,
1974-06,33.114,
1974-07,30.857,
1974-08,30.519,
1974-09,31.381,
1974-10,32.071,
1974-11,33.592,
1974-12,34.365,
1975-01,32.704,
1975-02,32.762,
1975-03,33.412,
1975-04,32.761,
1975-05,31.466,
1975-06,31.844,
1975-07,33.005,
1975-08,34.170,
1975-09,33.683,
1975-10,34.592,
1975-11,35.970,
1975-12,38.002,
1976-01,36.676,
1976-02,36.213,
1976-03,37.559,
1976-04,35.933,
1976-05,35.739,
1976-06,35.671,
1976-07,35.501,
1976-08,37.338,
1976-09,37.824,
1976-10,39.098,
1976-11,39.239,
1976-12,43.220,
1977-01,40.265,
1977-02,39.478,
1977-03,39.873,
1977-04,39.126,
1977-05,39.929,
1977-06,39.560,
1977-07,41.096,
1977-08,41.350,
1977-09,43.393,
1977-10,45.288,
1977-11,49.277,
1977-12,51.171,
1978-01,48.088,
1978-02,48.169,
1978-03,47.149,
1978-04,46.410,
1978-05,47.517,
1978-06,47.841,
1978-07,49.639,
1978-08,51.248,
1978-09,51.224,
1978-10,52.751,
1978-11,54.253,
1978-12,57.127,
1979-01,54.380,
1979-02,53.841,
1979-03,51.120,
1979-04,50.878,
1979-05,52.029,
1979-06,55.340,
1979-07,54.544,
1979-08,57.078,
1979-09,55.513,
1979-10,55.771,
1979-11,61.231,
1979-12,63.232,
1980-01,60.576,
1980-02,59.612,
1980-03,59.443,
1980-04,59.815,
1980-05,60.102,
1980-06,59.599,
1980-07,59.546,
1980-08,59.549,
1980-09,60.768,
1980-10,60.890,
1980-11,61.300,
1980-12,62.538,
1981-01,62.743,
1981-02,61.453,
1981-03,63.784,
1981-04,61.734,
1981-05,60.806,
1981-06,60.903,
1981-07,61.332,
1981-08,61.239,
1981-09,61.301,
1981-10,61.050,
1981-11,61.922,
1981-12,64.024,
1982-01,58.737,
1982-02,59.103,
1982-03,62.543,
1982-04,58.051,
1982-05,57.884,
1982-06,57.830,
1982-07,59.146,
1982-08,58.779,
1982-09,60.288,
1982-10,62.402,
1982-11,62.969,
1982-12,64.199,
1983-01,60.995,
1983-02,60.003,
1983-03,59.781,
1983-04,60.028,
1983-05,61.012,
1983-06,60.481,
1983-07,61.342,
1983-08,61.403,
1983-09,61.275,
1983-10,62.194,
1983-11,62.766,
1983-12,66.177,
1984-01,62.746,
1984-02,62.159,
1984-03,61.507,
1984-04,61.789,
1984-05,61.949,
1984-06,61.835,
1984-07,64.647,
1984-08,64.996,
1984-09,66.454,
1984-10,69.157,
1984-11,69.257,
1984-12,74.677,
1985-01,71.254,
1985-02,74.023,
1985-03,74.163,
1985-04,69.485,
1985-05,71.888,
1985-06,71.598,
1985-07,75.493,
1985-08,74.566,
1985-09,72.305,
1985-10,76.350,
1985-11,76.018,
1985-12,84.529,
1986-01,73.644,
1986-02,70.045,
1986-03,73.408,
1986-04,77.316,
1986-05,72.781,
1986-06,73.075,
1986-07,77.756,
1986-08,76.675,
1986-09,79.297,
1986-10,77.278,
1986-11,78.736,
1986-12,97.516,
1987-01,84.520,
1987-02,83.983,
1987-03,90.784,
1987-04,83.473,
1987-05,87.041,
1987-06,84.980,
1987-07,91.438,
1987-08,91.736,
1987-09,94.232,
1987-10,94.201,
1987-11,93.740,
1987-12,100.778,
1988-01,94.250,
1988-02,92.108,
1988-03,98.374,
1988-04,94.973,
1988-05,94.902,
1988-06,94.867,
1988-07,102.343,
1988-08,100.255,
1988-09,113.023,
1988-10,107.230,
1988-11,108.408,
1988-12,122.151,
1989-01,109.545,
1989-02,113.868,
1989-03,126.896,
1989-04,119.869,
1989-05,123.907,
1989-06,132.550,
1989-07,122.354,
1989-08,133.215,
1989-09,126.369,
1989-10,125.352,
1989-11,126.659,
1989-12,141.344,
1990-01,125.265,
1990-02,126.360,
1990-03,138.764,
1990-04,129.266,
1990-05,137.497,
1990-06,150.525,
1990-07,154.770,
1990-08,162.726,
1990-09,213.646,
1990-10,213.260,
1990-11,220.692,
1990-12,215.644,
1991-01,209.417,
1991-02,218.090,
1991-03,215.891,
1991-04,214.177,
1991-05,220.874,
1991-06,216.594,
1991-07,216.285,
1991-08,228.375,
1991-09,218.044,
1991-10,227.472,
1991-11,222.227,
1991-12,215.953,
1992-01,221.346,
1992-02,207.567,
1992-03,211.022,
1992-04,226.026,
1992-05,210.247,
1992-06,210.898,
1992-07,227.775,
1992-08,207.893,
1992-09,213.838,
1992-10,213.237,
1992-11,211.691,
1992-12,205.409,
1993-01,155.226,
1993-02,159.463,
1993-03,162.331,
1993-04,163.395,
1993-05,160.988,
1993-06,162.719,
1993-07,173.202,
1993-08,167.310,
1993-09,160.372,
1993-10,171.376,
1993-11,162.210,
1993-12,167.185,
1994-01,166.736,
1994-02,163.195,
1994-03,168.648,
1994-04,166.899,
1994-05,169.077,
1994-06,167.598,
1994-07,170.324,
1994-08,172.873,
1994-09,177.619,
1994-10,182.823,
1994-11,185.328,
1994-12,194.896,
1995-01,193.329,
1995-02,195.111,
1995-03,202.482,
1995-04,206.286,
1995-05,209.019,
1995-06,225.720,
1995-07,215.860,
1995-08,222.924,
1995-09,224.573,
1995-10,231.495,
1995-11,235.350,
1995-12,225.523,
1996-01,225.336,
1996-02,226.948,
1996-03,237.565,
1996-04,244.344,
1996-05,242.723,
1996-06,234.757,
1996-07,230.342,
1996-08,227.744,
1996-09,226.840,
1996-10,227.722,
1996-11,237.541,
1996-12,231.708,
1997-01,235.723,
1997-02,239.446,
1997-03,248.342,
1997-04,259.312,
1997-05,265.222,
1997-06,266.053,
1997-07,270.068,
1997-08,268.365,
1997-09,257.581,
1997-10,266.163,
1997-11,267.041,
1997-12,262.912,
1998-01,263.190,
1998-02,266.160,
1998-03,274.913,
1998-04,274.369,
1998-05,281.561,
1998-06,279.071,
1998-07,283.544,
1998-08,286.157,
1998-09,288.953,
1998-10,307.780,
1998-11,326.986,
1998-12,308.186,
1999-01,364.460,
1999-02,368.830,
1999-03,374.615,
1999-04,402.599,
1999-05,419.223,
1999-06,389.966,
1999-07,413.541,
1999-08,411.903,
1999-09,412.050,
1999-10,433.310,
1999-11,434.271,
1999-12,435.273,
2000-01,432.665,
2000-02,454.488,
2000-03,474.658,
2000-04,492.375,
2000-05,519.450,
2000-06,460.071,
2000-07,465.103,
2000-08,464.609,
2000-09,464.609,
2000-10,485.781,
2000-11,489.836,
2000-12,500.640,
2001-01,492.588,
2001-02,510.631,
2001-03,554.880,
2001-04,567.399,
2001-05,570.864,
2001-06,542.064,
2001-07,517.018,
2001-08,530.615,
2001-09,507.461,
2001-10,511.590,
2001-11,531.443,
2001-12,547.547,
2002-01,515.013,
2002-02,501.559,
2002-03,521.949,
2002-04,521.542,
2002-05,532.973,
2002-06,500.826,
2002-07,510.407,
2002-08,537.742,
2002-09,526.471,
2002-10,532.901,
2002-11,554.058,
2002-12,579.506,
2003-01,561.541,
2003-02,551.775,
2003-03,546.656,
2003-04,547.790,
2003-05,581.490,
2003-06,563.378,
2003-07,552.401,
2003-08,561.455,
2003-09,537.894,
2003-10,529.579,
2003-11,538.783,
2003-12,576.510,
2004-01,527.099,
2004-02,544.794,
2004-03,554.329,
2004-04,579.832,
2004-05,586.139,
2004-06,567.264,
2004-07,579.259,
2004-08,580.109,
2004-09,567.111,
2004-10,586.596,
2004-11,586.518,
2004-12,612.143,
2005-01,564.109,
2005-02,580.699,
2005-03,580.292,
2005-04,627.718,
2005-05,605.741,
2005-06,569.467,
2005-07,601.691,
2005-08,585.503,
2005-09,569.195,
2005-10,591.726,
2005-11,589.420,
2005-12,614.327,
2006-01,586.674,
2006-02,605.904,
2006-03,617.151,
2006-04,624.286,
2006-05,629.628,
2006-06,605.250,
2006-07,589.473,
2006-08,589.328,
2006-09,564.008,
2006-10,570.168,
2006-11,571.144,
2006-12,587.978,
2007-01,589.827,
2007-02,596.806,
2007-03,598.409,
2007-04,621.444,
2007-05,608.665,
2007-06,575.746,
2007-07,582.340,
2007-08,595.091,
2007-09,588.357,
2007-10,589.535,
2007-11,566.568,
2007-12,631.281,
2008-01,603.516,
2008-02,597.960,
2008-03,612.597,
2008-04,682.076,
2008-05,655.004,
2008-06,620.978,
2008-07,614.797,
2008-08,631.172,
2008-09,664.886,
2008-10,695.183,
2008-11,643.505,
2008-12,633.187,
2009-01,595.038,
2009-02,565.877,
2009-03,522.761,
2009-04,577.405,
2009-05,560.523,
2009-06,548.460,
2009-07,529.803,
2009-08,529.888,
2009-09,503.506,
2009-10,484.208,
2009-11,469.916,
2009-12,478.147,
2010-01,467.649,
2010-02,462.468,
2010-03,459.423,
2010-04,507.463,
2010-05,527.412,
2010-06,485.691,
2010-07,450.546,
2010-08,453.478,
2010-09,436.103,
2010-10,431.765,
2010-11,433.620,
2010-12,473.109,
2011-01,459.441,
2011-02,462.009,
2011-03,466.439,
2011-04,484.605,
2011-05,465.588,
2011-06,446.226,
2011-07,456.011,
2011-08,495.213,
2011-09,491.164,
2011-10,485.901,
2011-11,483.958,
2011-12,486.645,
2012-01,549.716,
2012-02,535.607,
2012-03,580.792,
2012-04,596.658,
2012-05,531.260,
2012-06,550.173,
2012-07,508.807,
2012-08,533.585,
2012-09,508.208,
2012-10,497.162,
2012-11,482.441,
2012-12,476.009,
2013-01,448.790,
2013-02,443.301,
2013-03,459.343,
2013-04,439.400,
2013-05,412.084,
2013-06,434.070,
2013-07,407.388,
2013-08,456.738,
2013-09,423.348,
2013-10,420.046,
2013-11,418.733,
2013-12,406.887,
2014-01,403.441,
2014-02,409.020,
2014-03,404.782,
2014-04,418.503,
2014-05,421.568,
2014-06,396.208,
2014-07,408.786,
2014-08,428.041,
2014-09,411.146,
2014-10,421.636,
2014-11,438.039,
2014-12,462.984,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
