"",BBK01.OUZ515,BBK01.OUZ515_FLAGS
"","Balance sheet, total, Regional institutions of credit cooperatives and Credit cooperatives",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:09,
1999-01,730.821,
1999-02,724.050,
1999-03,726.272,
1999-04,728.629,
1999-05,734.375,
1999-06,738.877,
1999-07,738.206,
1999-08,737.750,
1999-09,746.874,
1999-10,752.212,
1999-11,763.595,
1999-12,758.683,
2000-01,754.854,
2000-02,754.518,
2000-03,750.646,
2000-04,750.072,
2000-05,749.497,
2000-06,752.341,
2000-07,749.041,
2000-08,751.952,
2000-09,750.922,
2000-10,761.634,
2000-11,775.895,
2000-12,777.026,
2001-01,762.238,
2001-02,765.515,
2001-03,765.205,
2001-04,768.457,
2001-05,768.307,
2001-06,779.121,
2001-07,769.496,
2001-08,770.285,
2001-09,778.244,
2001-10,776.793,
2001-11,794.946,
2001-12,783.972,
2002-01,762.544,
2002-02,762.211,
2002-03,761.950,
2002-04,759.167,
2002-05,755.124,
2002-06,756.383,
2002-07,753.371,
2002-08,755.018,
2002-09,753.785,
2002-10,761.266,
2002-11,772.326,
2002-12,772.049,
2003-01,766.201,
2003-02,763.790,
2003-03,760.700,
2003-04,760.420,
2003-05,762.468,
2003-06,761.059,
2003-07,756.309,
2003-08,758.001,
2003-09,753.070,
2003-10,757.887,
2003-11,766.232,
2003-12,763.250,
2004-01,757.894,
2004-02,761.599,
2004-03,761.401,
2004-04,766.260,
2004-05,770.210,
2004-06,772.130,
2004-07,776.582,
2004-08,778.275,
2004-09,774.815,
2004-10,785.419,
2004-11,792.744,
2004-12,787.101,
2005-01,788.527,
2005-02,792.541,
2005-03,795.712,
2005-04,805.697,
2005-05,811.599,
2005-06,821.087,
2005-07,820.571,
2005-08,819.167,
2005-09,818.403,
2005-10,823.264,
2005-11,830.226,
2005-12,834.784,
2006-01,829.112,
2006-02,835.379,
2006-03,841.587,
2006-04,844.886,
2006-05,851.184,
2006-06,849.829,
2006-07,851.756,
2006-08,850.411,
2006-09,861.128,
2006-10,866.754,
2006-11,871.444,
2006-12,878.793,
2007-01,872.635,
2007-02,875.426,
2007-03,874.128,
2007-04,881.914,
2007-05,884.209,
2007-06,894.358,
2007-07,902.669,
2007-08,903.284,
2007-09,912.859,
2007-10,917.198,
2007-11,920.719,
2007-12,919.266,
2008-01,916.443,
2008-02,917.661,
2008-03,921.758,
2008-04,918.621,
2008-05,923.664,
2008-06,928.390,
2008-07,930.187,
2008-08,938.485,
2008-09,943.006,
2008-10,970.937,
2008-11,973.044,
2008-12,953.066,
2009-01,954.977,
2009-02,951.952,
2009-03,947.885,
2009-04,950.185,
2009-05,949.028,
2009-06,961.238,
2009-07,950.869,
2009-08,950.608,
2009-09,946.177,
2009-10,951.904,
2009-11,958.515,
2009-12,947.207,
2010-01,952.199,
2010-02,959.284,
2010-03,965.703,
2010-04,974.622,
2010-05,978.986,
2010-06,977.298,
2010-07,960.373,
2010-08,966.045,
2010-09,961.141,
2010-10,959.962,
2010-11,974.879,
2010-12,976.202,
2011-01,977.190,
2011-02,978.077,
2011-03,971.222,
2011-04,976.119,
2011-05,981.464,
2011-06,979.013,
2011-07,986.724,
2011-08,996.520,
2011-09,1005.822,
2011-10,1003.514,
2011-11,1011.989,
2011-12,1020.901,
2012-01,1021.105,
2012-02,1020.979,
2012-03,1023.255,
2012-04,1027.183,
2012-05,1040.186,
2012-06,1032.103,
2012-07,1040.683,
2012-08,1041.628,
2012-09,1038.771,
2012-10,1039.275,
2012-11,1044.820,
2012-12,1040.197,
2013-01,1028.341,
2013-02,1031.776,
2013-03,1035.031,
2013-04,1032.457,
2013-05,1034.240,
2013-06,1027.781,
2013-07,1028.853,
2013-08,1033.600,
2013-09,1033.011,
2013-10,1034.533,
2013-11,1039.921,
2013-12,1034.232,
2014-01,1034.165,
2014-02,1040.912,
2014-03,1037.112,
2014-04,1039.669,
2014-05,1049.825,
2014-06,1049.039,
2014-07,1053.041,
2014-08,1067.956,
2014-09,1064.166,
2014-10,1063.739,
2014-11,1070.174,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
