"",BBK01.WZ9806,BBK01.WZ9806_FLAGS
"",Term structure of interest rates on listed Federal securities (method by Svensson) / Parameter Tau2 / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:10:46,
1972-09,0.36543,
1972-10,0.26523,
1972-11,0.24715,
1972-12,1.01820,
1973-01,4.69237,
1973-02,5.24815,
1973-03,3.09107,
1973-04,0.42540,
1973-05,3.54882,
1973-06,1.65952,
1973-07,1.54753,
1973-08,0.01089,
1973-09,0.09899,
1973-10,0.01996,
1973-11,1.83550,
1973-12,1.40155,
1974-01,4.35549,
1974-02,2.81055,
1974-03,1.08420,
1974-04,1.26113,
1974-05,0.02584,
1974-06,2.07747,
1974-07,2.18630,
1974-08,2.69818,
1974-09,1.86477,
1974-10,30.00000,
1974-11,1.16793,
1974-12,1.31588,
1975-01,1.00195,
1975-02,1.13985,
1975-03,1.16764,
1975-04,0.13281,
1975-05,2.51794,
1975-06,4.11434,
1975-07,3.85805,
1975-08,0.07108,
1975-09,0.95786,
1975-10,0.04499,
1975-11,2.69801,
1975-12,2.14015,
1976-01,1.46023,
1976-02,2.16613,
1976-03,5.62281,
1976-04,0.00925,
1976-05,0.30294,
1976-06,0.06174,
1976-07,0.72024,
1976-08,0.25419,
1976-09,0.14380,
1976-10,0.69967,
1976-11,30.00000,
1976-12,5.46153,
1977-01,5.13731,
1977-02,5.43030,
1977-03,4.63491,
1977-04,5.40838,
1977-05,4.41296,
1977-06,4.34114,
1977-07,2.70254,
1977-08,1.52863,
1977-09,0.63504,
1977-10,1.48039,
1977-11,1.11298,
1977-12,1.21037,
1978-01,0.44461,
1978-02,2.23470,
1978-03,1.98151,
1978-04,9.31976,
1978-05,2.38345,
1978-06,2.45048,
1978-07,3.34924,
1978-08,1.85759,
1978-09,1.96219,
1978-10,2.12523,
1978-11,0.02357,
1978-12,0.25801,
1979-01,1.05126,
1979-02,2.78803,
1979-03,3.62832,
1979-04,3.56038,
1979-05,2.81839,
1979-06,3.57958,
1979-07,3.98814,
1979-08,4.33429,
1979-09,0.34094,
1979-10,0.78958,
1979-11,7.15225,
1979-12,0.28161,
1980-01,0.32130,
1980-02,0.14215,
1980-03,0.06824,
1980-04,1.86041,
1980-05,1.23993,
1980-06,0.16763,
1980-07,4.51156,
1980-08,2.61920,
1980-09,4.90778,
1980-10,4.69936,
1980-11,0.10513,
1980-12,0.11210,
1981-01,0.29610,
1981-02,4.61031,
1981-03,4.04694,
1981-04,0.82797,
1981-05,0.00814,
1981-06,3.61266,
1981-07,2.64944,
1981-08,2.51489,
1981-09,0.20220,
1981-10,2.43100,
1981-11,4.50584,
1981-12,2.41718,
1982-01,0.41457,
1982-02,0.01018,
1982-03,0.04826,
1982-04,3.67184,
1982-05,4.17484,
1982-06,4.50548,
1982-07,0.99432,
1982-08,0.31054,
1982-09,0.77083,
1982-10,0.89800,
1982-11,0.70727,
1982-12,0.81880,
1983-01,0.08840,
1983-02,0.91692,
1983-03,0.87475,
1983-04,0.39302,
1983-05,0.18481,
1983-06,0.17705,
1983-07,3.78616,
1983-08,3.37334,
1983-09,2.99105,
1983-10,3.67606,
1983-11,4.12624,
1983-12,4.32950,
1984-01,0.74091,
1984-02,0.30819,
1984-03,0.11079,
1984-04,0.11817,
1984-05,0.10704,
1984-06,0.23434,
1984-07,1.76590,
1984-08,0.28658,
1984-09,1.26467,
1984-10,0.18289,
1984-11,0.92639,
1984-12,0.83129,
1985-01,0.69260,
1985-02,1.04959,
1985-03,0.20215,
1985-04,1.00661,
1985-05,3.21714,
1985-06,4.08634,
1985-07,2.32636,
1985-08,0.79333,
1985-09,0.33732,
1985-10,0.65654,
1985-11,0.70294,
1985-12,0.11954,
1986-01,0.12474,
1986-02,0.11895,
1986-03,0.44413,
1986-04,0.52370,
1986-05,0.22330,
1986-06,0.06942,
1986-07,0.12418,
1986-08,0.95678,
1986-09,0.91236,
1986-10,0.91216,
1986-11,0.53709,
1986-12,0.58284,
1987-01,1.08767,
1987-02,1.00556,
1987-03,0.67419,
1987-04,1.13011,
1987-05,0.01389,
1987-06,0.01204,
1987-07,1.05119,
1987-08,1.86574,
1987-09,1.23766,
1987-10,0.66746,
1987-11,9.71266,
1987-12,1.41226,
1988-01,10.01396,
1988-02,0.84993,
1988-03,0.75985,
1988-04,0.00340,
1988-05,4.22896,
1988-06,12.46161,
1988-07,0.64168,
1988-08,2.16006,
1988-09,11.17556,
1988-10,1.74825,
1988-11,1.02721,
1988-12,13.85770,
1989-01,2.46456,
1989-02,5.40899,
1989-03,3.46586,
1989-04,7.01403,
1989-05,0.00083,
1989-06,0.00218,
1989-07,9.42376,
1989-08,9.96719,
1989-09,6.44636,
1989-10,30.00000,
1989-11,1.56761,
1989-12,1.18691,
1990-01,3.12829,
1990-02,18.71155,
1990-03,0.16912,
1990-04,0.05605,
1990-05,0.08307,
1990-06,0.03884,
1990-07,0.00546,
1990-08,0.00102,
1990-09,0.00046,
1990-10,0.76006,
1990-11,0.18454,
1990-12,0.30591,
1991-01,2.89183,
1991-02,3.09268,
1991-03,0.27835,
1991-04,0.22713,
1991-05,4.15832,
1991-06,2.43927,
1991-07,0.52842,
1991-08,1.92480,
1991-09,0.08748,
1991-10,7.51267,
1991-11,0.00509,
1991-12,1.05558,
1992-01,0.14055,
1992-02,0.41447,
1992-03,11.74076,
1992-04,0.13239,
1992-05,0.11787,
1992-06,0.59825,
1992-07,0.00734,
1992-08,8.32719,
1992-09,7.02558,
1992-10,0.83062,
1992-11,0.18415,
1992-12,1.35498,
1993-01,1.67717,
1993-02,1.78396,
1993-03,1.81908,
1993-04,1.48437,
1993-05,1.45161,
1993-06,1.30740,
1993-07,1.16529,
1993-08,1.48013,
1993-09,1.75494,
1993-10,1.69269,
1993-11,1.46694,
1993-12,1.72366,
1994-01,1.84855,
1994-02,1.65595,
1994-03,1.71876,
1994-04,1.50887,
1994-05,1.51401,
1994-06,0.47399,
1994-07,1.30646,
1994-08,0.04588,
1994-09,1.06710,
1994-10,0.79354,
1994-11,0.75155,
1994-12,0.00478,
1995-01,0.00285,
1995-02,0.43914,
1995-03,0.40735,
1995-04,2.73967,
1995-05,1.48831,
1995-06,2.44970,
1995-07,4.05516,
1995-08,0.00283,
1995-09,0.31636,
1995-10,0.34355,
1995-11,1.89279,
1995-12,1.38997,
1996-01,1.45950,
1996-02,0.06896,
1996-03,0.07783,
1996-04,0.23583,
1996-05,1.45567,
1996-06,1.17430,
1996-07,0.20799,
1996-08,1.35478,
1996-09,1.42054,
1996-10,2.06483,
1996-11,2.27891,
1996-12,1.49587,
1997-01,2.54665,
1997-02,1.32250,
1997-03,1.66336,
1997-04,1.68274,
1997-05,1.73135,
1997-06,0.80946,
1997-07,2.98065,
1997-08,2.07338,
1997-09,2.82603,
1997-10,3.65331,
1997-11,7.55748,
1997-12,3.29497,
1998-01,13.82633,
1998-02,3.92625,
1998-03,4.28586,
1998-04,7.50667,
1998-05,7.78009,
1998-06,1.50116,
1998-07,5.02364,
1998-08,1.52450,
1998-09,0.14107,
1998-10,1.36985,
1998-11,1.70346,
1998-12,30.00000,
1999-01,5.21071,
1999-02,0.12060,
1999-03,1.65913,
1999-04,3.34890,
1999-05,2.03453,
1999-06,7.34956,
1999-07,5.07297,
1999-08,4.75522,
1999-09,7.60971,
1999-10,9.33041,
1999-11,8.96417,
1999-12,5.96785,
2000-01,9.49469,
2000-02,9.07495,
2000-03,8.31068,
2000-04,0.67126,
2000-05,2.05893,
2000-06,2.25499,
2000-07,2.96045,
2000-08,5.66899,
2000-09,6.71730,
2000-10,0.42137,
2000-11,2.65618,
2000-12,1.13616,
2001-01,4.40320,
2001-02,0.96034,
2001-03,0.80846,
2001-04,5.38733,
2001-05,1.33468,
2001-06,2.08559,
2001-07,0.08346,
2001-08,1.25387,
2001-09,1.09778,
2001-10,0.99137,
2001-11,3.31818,
2001-12,1.63637,
2002-01,2.25000,
2002-02,3.12523,
2002-03,3.88696,
2002-04,5.71017,
2002-05,2.17676,
2002-06,2.20097,
2002-07,2.07633,
2002-08,4.00585,
2002-09,0.83108,
2002-10,0.70739,
2002-11,1.59135,
2002-12,2.27326,
2003-01,0.81673,
2003-02,0.00010,
2003-03,0.89505,
2003-04,1.65256,
2003-05,0.00010,
2003-06,2.51704,
2003-07,2.45417,
2003-08,0.55949,
2003-09,2.20910,
2003-10,0.59943,
2003-11,1.50487,
2003-12,2.38933,
2004-01,1.67291,
2004-02,1.66716,
2004-03,1.80615,
2004-04,0.68261,
2004-05,2.23815,
2004-06,3.74085,
2004-07,5.30721,
2004-08,4.63942,
2004-09,0.28123,
2004-10,2.87206,
2004-11,2.07723,
2004-12,7.50765,
2005-01,2.79729,
2005-02,1.93996,
2005-03,0.00010,
2005-04,0.62080,
2005-05,3.38578,
2005-06,1.99542,
2005-07,3.55984,
2005-08,6.45888,
2005-09,5.03099,
2005-10,3.54189,
2005-11,0.06756,
2005-12,0.15000,
2006-01,2.48733,
2006-02,2.21845,
2006-03,2.01832,
2006-04,1.82524,
2006-05,2.03539,
2006-06,1.89480,
2006-07,2.20682,
2006-08,2.11196,
2006-09,2.21417,
2006-10,2.12804,
2006-11,2.40972,
2006-12,2.49160,
2007-01,2.06231,
2007-02,2.06000,
2007-03,2.89430,
2007-04,2.79915,
2007-05,3.38901,
2007-06,3.00852,
2007-07,2.42184,
2007-08,21.33443,
2007-09,21.40852,
2007-10,0.33905,
2007-11,0.24107,
2007-12,4.48022,
2008-01,2.68120,
2008-02,1.33038,
2008-03,0.21983,
2008-04,0.28360,
2008-05,0.13342,
2008-06,2.91635,
2008-07,7.82854,
2008-08,6.68250,
2008-09,2.04261,
2008-10,0.26575,
2008-11,6.77960,
2008-12,7.95692,
2009-01,7.01548,
2009-02,6.84888,
2009-03,8.02731,
2009-04,30.00000,
2009-05,0.68740,
2009-06,0.36927,
2009-07,0.32366,
2009-08,14.97950,
2009-09,13.73569,
2009-10,1.75014,
2009-11,1.42803,
2009-12,1.74273,
2010-01,1.52011,
2010-02,1.12263,
2010-03,1.07578,
2010-04,10.26718,
2010-05,6.77921,
2010-06,4.07697,
2010-07,2.20831,
2010-08,2.21116,
2010-09,10.63013,
2010-10,10.08799,
2010-11,2.28961,
2010-12,8.75721,
2011-01,10.31152,
2011-02,7.95202,
2011-03,0.15866,
2011-04,0.16991,
2011-05,0.43039,
2011-06,6.95783,
2011-07,7.58384,
2011-08,0.31315,
2011-09,6.86714,
2011-10,7.03923,
2011-11,6.81766,
2011-12,6.28888,
2012-01,6.42517,
2012-02,6.35576,
2012-03,6.38633,
2012-04,6.53430,
2012-05,6.37022,
2012-06,6.77502,
2012-07,5.97788,
2012-08,5.79865,
2012-09,6.57379,
2012-10,4.79079,
2012-11,5.10986,
2012-12,4.98562,
2013-01,6.12273,
2013-02,5.31097,
2013-03,5.32676,
