"",BBK01.QUX865,BBK01.QUX865_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Indonesia / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:05,
2002-03,4.558,
2002-04,4.554,
2002-05,4.551,
2002-06,4.557,
2002-07,4.546,
2002-08,4.558,
2002-09,4.560,
2002-10,4.552,
2002-11,4.543,
2002-12,4.460,
2003-01,4.450,
2003-02,4.531,
2003-03,4.511,
2003-04,4.502,
2003-05,4.496,
2003-06,4.405,
2003-07,4.398,
2003-08,4.422,
2003-09,4.417,
2003-10,4.406,
2003-11,4.405,
2003-12,4.405,
2004-01,4.395,
2004-02,4.375,
2004-03,4.378,
2004-04,4.347,
2004-05,4.325,
2004-06,4.257,
2004-07,4.246,
2004-08,4.289,
2004-09,4.248,
2004-10,4.236,
2004-11,4.190,
2004-12,4.112,
2005-01,4.147,
2005-02,4.156,
2005-03,4.142,
2005-04,4.047,
2005-05,4.027,
2005-06,4.044,
2005-07,4.032,
2005-08,4.037,
2005-09,4.023,
2005-10,3.951,
2005-11,3.936,
2005-12,2.891,
2006-01,2.979,
2006-02,2.979,
2006-03,2.948,
2006-04,2.939,
2006-05,2.951,
2006-06,2.821,
2006-07,2.876,
2006-08,2.953,
2006-09,2.777,
2006-10,2.757,
2006-11,2.847,
2006-12,2.664,
2007-01,2.666,
2007-02,2.647,
2007-03,2.772,
2007-04,2.755,
2007-05,2.687,
2007-06,2.645,
2007-07,2.593,
2007-08,2.652,
2007-09,2.592,
2007-10,2.568,
2007-11,2.557,
2007-12,2.412,
2008-01,2.447,
2008-02,2.472,
2008-03,2.478,
2008-04,2.418,
2008-05,2.408,
2008-06,2.354,
2008-07,2.364,
2008-08,2.346,
2008-09,2.343,
2008-10,2.318,
2008-11,2.317,
2008-12,2.204,
2009-01,2.208,
2009-02,2.204,
2009-03,2.193,
2009-04,2.181,
2009-05,2.176,
2009-06,2.078,
2009-07,2.067,
2009-08,1.248,
2009-09,1.218,
2009-10,1.217,
2009-11,1.215,
2009-12,1.127,
2010-01,1.130,
2010-02,1.127,
2010-03,1.096,
2010-04,1.091,
2010-05,1.093,
2010-06,1.019,
2010-07,1.026,
2010-08,1.017,
2010-09,1.027,
2010-10,1.032,
2010-11,1.034,
2010-12,0.995,
2011-01,1.007,
2011-02,0.998,
2011-03,0.997,
2011-04,1.008,
2011-05,1.012,
2011-06,0.968,
2011-07,0.968,
2011-08,0.956,
2011-09,0.969,
2011-10,0.977,
2011-11,0.969,
2011-12,0.934,
2012-01,0.933,
2012-02,0.919,
2012-03,0.919,
2012-04,0.914,
2012-05,0.911,
2012-06,0.873,
2012-07,0.854,
2012-08,0.860,
2012-09,0.847,
2012-10,0.911,
2012-11,0.913,
2012-12,0.862,
2013-01,0.863,
2013-02,0.866,
2013-03,0.868,
2013-04,0.788,
2013-05,0.789,
2013-06,0.767,
2013-07,0.755,
2013-08,0.776,
2013-09,0.784,
2013-10,0.846,
2013-11,0.852,
2013-12,0.815,
2014-01,0.800,
2014-02,0.814,
2014-03,0.830,
2014-04,0.839,
2014-05,0.889,
2014-06,0.854,
2014-07,0.864,
2014-08,0.854,
2014-09,0.860,
2014-10,0.855,
