"",BBK01.OU7624,BBK01.OU7624_FLAGS
"",Bearer debt securities outstanding / Foreign currency bonds / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:22,
1986-06,0.006,
1986-07,0.005,
1986-08,0.005,
1986-09,0.005,
1986-10,0.005,
1986-11,0.005,
1986-12,0.005,
1987-01,0.005,
1987-02,0.005,
1987-03,0.005,
1987-04,0.005,
1987-05,0.005,
1987-06,0.005,
1987-07,0.005,
1987-08,0.005,
1987-09,0.005,
1987-10,0.005,
1987-11,0.004,
1987-12,0.004,
1988-01,0.004,
1988-02,0.004,
1988-03,0.004,
1988-04,0.004,
1988-05,0.005,
1988-06,0.005,
1988-07,0.005,
1988-08,0.005,
1988-09,-,Nothing exists
1988-10,-,Nothing exists
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,-,Nothing exists
1989-02,-,Nothing exists
1989-03,-,Nothing exists
1989-04,-,Nothing exists
1989-05,-,Nothing exists
1989-06,-,Nothing exists
1989-07,-,Nothing exists
1989-08,-,Nothing exists
1989-09,-,Nothing exists
1989-10,-,Nothing exists
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,-,Nothing exists
1990-02,0.004,
1990-03,0.017,
1990-04,0.286,
1990-05,0.376,
1990-06,0.384,
1990-07,0.437,
1990-08,0.436,
1990-09,0.448,
1990-10,0.455,
1990-11,0.503,
1990-12,0.548,
1991-01,0.548,
1991-02,0.647,
1991-03,0.776,
1991-04,0.891,
1991-05,0.891,
1991-06,0.894,
1991-07,0.996,
1991-08,0.996,
1991-09,0.992,
1991-10,1.523,
1991-11,1.521,
1991-12,1.519,
1992-01,1.523,
1992-02,1.524,
1992-03,1.516,
1992-04,1.711,
1992-05,1.704,
1992-06,1.669,
1992-07,1.647,
1992-08,1.763,
1992-09,1.747,
1992-10,1.966,
1992-11,1.993,
1992-12,1.950,
1993-01,1.927,
1993-02,2.378,
1993-03,2.654,
1993-04,2.629,
1993-05,2.722,
1993-06,3.092,
1993-07,3.144,
1993-08,3.064,
1993-09,3.095,
1993-10,3.557,
1993-11,3.531,
1993-12,2.506,
1994-01,2.532,
1994-02,2.524,
1994-03,2.493,
1994-04,2.479,
1994-05,2.431,
1994-06,2.411,
1994-07,2.422,
1994-08,2.489,
1994-09,2.475,
1994-10,2.304,
1994-11,2.598,
1994-12,2.613,
1995-01,2.969,
1995-02,3.045,
1995-03,3.001,
1995-04,3.292,
1995-05,3.379,
1995-06,3.254,
1995-07,3.188,
1995-08,3.322,
1995-09,3.460,
1995-10,3.428,
1995-11,3.557,
1995-12,3.551,
1996-01,3.755,
1996-02,3.780,
1996-03,3.773,
1996-04,4.249,
1996-05,4.593,
1996-06,4.855,
1996-07,4.997,
1996-08,5.182,
1996-09,5.291,
1996-10,5.650,
1996-11,5.962,
1996-12,6.353,
1997-01,6.099,
1997-02,6.379,
1997-03,6.793,
1997-04,7.364,
1997-05,7.521,
1997-06,7.631,
1997-07,8.037,
1997-08,7.942,
1997-09,8.177,
1997-10,8.373,
1997-11,8.327,
1997-12,9.653,
1998-01,11.981,
1998-02,14.055,
1998-03,15.006,
1998-04,15.049,
1998-05,15.776,
1998-06,17.636,
1998-07,20.918,
1998-08,21.554,
1998-09,21.295,
1998-10,21.278,
1998-11,22.539,
1998-12,21.877,
1999-01,9.486,
1999-02,11.486,
1999-03,10.881,
1999-04,10.775,
1999-05,9.979,
1999-06,10.936,
1999-07,10.757,
1999-08,10.690,
1999-09,10.541,
1999-10,10.307,
1999-11,10.142,
1999-12,10.477,
2000-01,11.145,
2000-02,11.849,
2000-03,11.982,
2000-04,12.446,
2000-05,12.318,
2000-06,13.206,
2000-07,14.358,
2000-08,16.362,
2000-09,17.147,
2000-10,17.943,
2000-11,17.341,
2000-12,16.615,
2001-01,15.493,
2001-02,15.712,
2001-03,16.795,
2001-04,16.669,
2001-05,17.800,
2001-06,19.172,
2001-07,19.330,
2001-08,19.410,
2001-09,19.566,
2001-10,19.842,
2001-11,20.107,
2001-12,19.500,
2002-01,19.395,
2002-02,18.764,
2002-03,18.526,
2002-04,18.112,
2002-05,17.915,
2002-06,16.565,
2002-07,17.768,
2002-08,17.795,
2002-09,18.193,
2002-10,20.021,
2002-11,19.782,
2002-12,18.745,
2003-01,19.264,
2003-02,19.785,
2003-03,20.368,
2003-04,20.019,
2003-05,20.472,
2003-06,20.647,
2003-07,20.552,
2003-08,20.823,
2003-09,20.866,
2003-10,22.054,
2003-11,21.103,
2003-12,20.127,
2004-01,20.850,
2004-02,20.157,
2004-03,20.609,
2004-04,20.271,
2004-05,19.866,
2004-06,19.202,
2004-07,20.039,
2004-08,19.125,
2004-09,18.453,
2004-10,18.575,
2004-11,18.258,
2004-12,18.092,
2005-01,19.229,
2005-02,18.950,
2005-03,19.511,
2005-04,20.807,
2005-05,21.228,
2005-06,21.135,
2005-07,21.484,
2005-08,21.785,
