"",BBK01.QUV928,BBK01.QUV928_FLAGS
"",Banks in Germany: Liabilities to non-residents / Lithuania / Euro,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:12:52,
2001-12,0.053,
2002-01,0.040,
2002-02,0.160,
2002-03,0.041,
2002-04,0.104,
2002-05,0.081,
2002-06,0.119,
2002-07,0.088,
2002-08,0.205,
2002-09,0.183,
2002-10,0.295,
2002-11,0.195,
2002-12,0.297,
2003-01,0.194,
2003-02,0.190,
2003-03,0.145,
2003-04,0.242,
2003-05,0.267,
2003-06,0.180,
2003-07,0.161,
2003-08,0.166,
2003-09,0.313,
2003-10,0.206,
2003-11,0.109,
2003-12,0.197,
2004-01,0.110,
2004-02,0.097,
2004-03,0.070,
2004-04,0.097,
2004-05,0.159,
2004-06,0.136,
2004-07,0.101,
2004-08,0.104,
2004-09,0.076,
2004-10,0.051,
2004-11,0.148,
2004-12,0.275,
2005-01,0.122,
2005-02,0.108,
2005-03,0.168,
2005-04,0.172,
2005-05,0.147,
2005-06,0.122,
2005-07,0.150,
2005-08,0.119,
2005-09,0.189,
2005-10,0.147,
2005-11,0.171,
2005-12,0.161,
2006-01,0.166,
2006-02,0.200,
2006-03,0.190,
2006-04,0.241,
2006-05,0.130,
2006-06,0.150,
2006-07,0.211,
2006-08,0.123,
2006-09,0.101,
2006-10,0.084,
2006-11,0.152,
2006-12,0.120,
2007-01,0.175,
2007-02,0.182,
2007-03,0.134,
2007-04,0.166,
2007-05,0.127,
2007-06,0.178,
2007-07,0.076,
2007-08,0.098,
2007-09,0.095,
2007-10,0.107,
2007-11,0.130,
2007-12,0.233,
2008-01,0.121,
2008-02,0.128,
2008-03,0.160,
2008-04,0.172,
2008-05,0.091,
2008-06,0.100,
2008-07,0.074,
2008-08,0.112,
2008-09,0.061,
2008-10,0.057,
2008-11,0.065,
2008-12,0.093,
2009-01,0.085,
2009-02,0.093,
2009-03,0.106,
2009-04,0.105,
2009-05,0.066,
2009-06,0.080,
2009-07,0.100,
2009-08,0.280,
2009-09,0.136,
2009-10,0.123,
2009-11,0.114,
2009-12,0.186,
2010-01,0.104,
2010-02,0.139,
2010-03,0.127,
2010-04,0.107,
2010-05,0.104,
2010-06,0.134,
2010-07,0.131,
2010-08,0.152,
2010-09,0.096,
2010-10,0.128,
2010-11,0.133,
2010-12,0.111,
2011-01,0.126,
2011-02,0.119,
2011-03,0.104,
2011-04,0.286,
2011-05,0.289,
2011-06,0.116,
2011-07,0.162,
2011-08,0.079,
2011-09,0.333,
2011-10,0.156,
2011-11,0.056,
2011-12,0.141,
2012-01,0.070,
2012-02,0.075,
2012-03,0.168,
2012-04,0.175,
2012-05,0.124,
2012-06,0.131,
2012-07,0.072,
2012-08,0.085,
2012-09,0.076,
2012-10,0.083,
2012-11,0.076,
2012-12,0.076,
2013-01,0.077,
2013-02,0.073,
2013-03,0.079,
2013-04,0.103,
2013-05,0.073,
2013-06,0.224,
2013-07,0.089,
2013-08,0.087,
2013-09,0.088,
2013-10,0.189,
2013-11,0.097,
2013-12,0.097,
2014-01,0.298,
2014-02,0.180,
2014-03,0.076,
2014-04,0.154,
2014-05,0.150,
2014-06,0.090,
2014-07,0.250,
2014-08,0.083,
2014-09,0.085,
2014-10,0.087,
2014-11,0.080,
2014-12,0.097,
