"",BBK01.PQ3109,BBK01.PQ3109_FLAGS
"","Lending to manufacture of wood, paper, wood and paper products; printing and publishing; manufacture of furniture, etc.; recycling / Medium-term / All categories of banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:37,
1968-10,0.278,
1969-01,0.251,
1969-04,0.261,
1969-07,0.263,
1969-10,0.256,
1970-01,0.267,
1970-04,0.318,
1970-07,0.320,
1970-10,0.384,
1971-01,0.359,
1971-04,0.396,
1971-07,0.423,
1971-10,0.473,
1972-01,0.421,
1972-04,0.438,
1972-07,0.419,
1972-10,0.450,
1973-01,0.474,
1973-04,0.535,
1973-07,0.520,
1973-10,0.514,
1974-01,0.518,
1974-04,0.537,
1974-07,0.554,
1974-10,0.542,
1975-01,0.502,
1975-04,0.489,
1975-07,0.482,
1975-10,0.475,
1976-01,0.445,
1976-04,0.446,
1976-07,0.455,
1976-10,0.474,
1977-01,0.470,
1977-04,0.482,
1977-07,0.487,
1977-10,0.481,
1978-01,0.473,
1978-04,0.477,
1978-07,0.504,
1978-10,0.533,
1979-01,0.528,
1979-04,0.558,
1979-07,0.561,
1979-10,0.572,
1980-01,0.568,
1980-04,0.579,
1980-07,0.570,
1980-10,0.575,
1981-01,0.572,
1981-04,0.560,
1981-07,0.554,
1981-10,0.586,
1982-01,0.578,
1982-04,0.594,
1982-07,0.602,
1982-10,0.609,
1983-01,0.609,
1983-04,0.607,
1983-07,0.627,
1983-10,0.652,
1984-01,0.638,
1984-04,0.675,
1984-07,0.686,
1984-10,0.699,
1985-01,0.675,
1985-04,0.666,
1985-07,0.653,
1985-10,0.672,
1986-01,0.672,
1986-04,0.676,
1986-07,0.666,
1986-10,0.676,
1987-01,0.666,
1987-04,0.684,
1987-07,0.682,
1987-10,0.688,
1988-01,0.686,
1988-04,0.710,
1988-07,0.722,
1988-10,0.741,
1989-01,0.742,
1989-04,0.790,
1989-07,0.782,
1989-10,0.805,
1990-01,0.842,
1990-04,0.836,
1990-07,0.880,
1990-10,0.914,
1991-01,0.920,
1991-04,0.980,
1991-07,1.037,
1991-10,1.131,
1992-01,1.181,
1992-04,1.229,
1992-07,1.270,
1992-10,1.321,
1993-01,1.325,
1993-04,1.395,
1993-07,1.347,
1993-10,1.383,
1994-01,1.382,
1994-04,1.377,
1994-07,1.355,
1994-10,1.376,
1995-01,1.770,
1995-04,1.771,
1995-07,1.788,
1995-10,1.782,
1996-01,1.742,
1996-04,1.740,
1996-07,1.730,
1996-10,1.697,
1997-01,1.660,
1997-04,1.678,
1997-07,1.693,
1997-10,1.629,
1998-01,1.678,
1998-04,1.682,
1998-07,1.649,
1998-10,1.674,
1999-01,3.200,
1999-04,3.214,
1999-07,3.268,
1999-10,3.095,
2000-01,3.051,
2000-04,3.075,
2000-07,3.141,
2000-10,3.123,
2001-01,3.119,
2001-04,3.078,
2001-07,3.023,
2001-10,2.911,
2002-01,2.780,
2002-04,2.737,
2002-07,2.824,
2002-10,2.751,
2003-01,2.721,
2003-04,2.715,
2003-07,2.744,
2003-10,2.786,
2004-01,2.730,
2004-04,2.849,
2004-07,2.762,
2004-10,2.601,
2005-01,2.673,
2005-04,2.613,
2005-07,2.666,
2005-10,2.604,
2006-01,2.553,
2006-04,2.522,
2006-07,2.500,
2006-10,2.433,
2007-01,2.327,
2007-04,2.365,
2007-07,2.633,
2007-10,2.791,
2008-01,2.813,
2008-04,2.863,
2008-07,3.041,
2008-10,2.475,
2009-01,2.325,
2009-04,2.341,
2009-07,2.342,
2009-10,2.357,
2010-01,2.419,
2010-04,2.479,
2010-07,2.613,
2010-10,2.603,
2011-01,2.631,
2011-04,2.616,
2011-07,2.817,
2011-10,2.938,
2012-01,2.865,
2012-04,2.878,
2012-07,2.927,
2012-10,3.005,
2013-01,3.008,
2013-04,2.882,
2013-07,2.912,
2013-10,2.831,
2014-01,2.781,
2014-04,2.805,
2014-07,2.747,
2014-10,2.807,
