"",BBK01.QUY259,BBK01.QUY259_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign banks / Belgium / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:12,
2002-03,0.511,
2002-04,0.349,
2002-05,0.286,
2002-06,0.245,
2002-07,0.077,
2002-08,0.120,
2002-09,-0.084,
2002-10,-0.144,
2002-11,-0.035,
2002-12,-0.025,
2003-01,0.323,
2003-02,0.268,
2003-03,0.189,
2003-04,0.086,
2003-05,0.381,
2003-06,0.265,
2003-07,0.450,
2003-08,0.585,
2003-09,0.165,
2003-10,0.159,
2003-11,0.160,
2003-12,0.094,
2004-01,0.134,
2004-02,0.134,
2004-03,0.135,
2004-04,0.146,
2004-05,0.136,
2004-06,0.288,
2004-07,0.137,
2004-08,0.156,
2004-09,0.146,
2004-10,0.140,
2004-11,0.120,
2004-12,0.135,
2005-01,0.132,
2005-02,0.131,
2005-03,0.185,
2005-04,0.200,
2005-05,0.212,
2005-06,0.202,
2005-07,0.260,
2005-08,0.255,
2005-09,0.253,
2005-10,0.413,
2005-11,0.287,
2005-12,0.213,
2006-01,0.217,
2006-02,0.234,
2006-03,0.526,
2006-04,0.508,
2006-05,0.581,
2006-06,0.556,
2006-07,0.586,
2006-08,0.585,
2006-09,0.613,
2006-10,0.616,
2006-11,0.589,
2006-12,0.578,
2007-01,0.588,
2007-02,1.167,
2007-03,1.188,
2007-04,1.083,
2007-05,1.812,
2007-06,1.808,
2007-07,1.770,
2007-08,1.795,
2007-09,1.898,
2007-10,2.025,
2007-11,2.021,
2007-12,2.002,
2008-01,2.027,
2008-02,2.015,
2008-03,2.046,
2008-04,2.092,
2008-05,2.494,
2008-06,2.658,
2008-07,2.588,
2008-08,2.500,
2008-09,2.427,
2008-10,2.367,
2008-11,2.312,
2008-12,2.291,
2009-01,2.203,
2009-02,2.206,
2009-03,2.177,
2009-04,2.611,
2009-05,2.544,
2009-06,2.615,
2009-07,2.714,
2009-08,2.756,
2009-09,2.539,
2009-10,2.653,
2009-11,2.550,
2009-12,2.274,
2010-01,2.267,
2010-02,2.266,
2010-03,2.205,
2010-04,2.032,
2010-05,1.547,
2010-06,1.552,
2010-07,1.461,
2010-08,1.460,
2010-09,1.456,
2010-10,0.972,
2010-11,0.975,
2010-12,0.928,
2011-01,0.930,
2011-02,0.927,
2011-03,0.927,
2011-04,0.937,
2011-05,1.127,
2011-06,1.114,
2011-07,1.016,
2011-08,0.822,
2011-09,0.808,
2011-10,0.803,
2011-11,0.953,
2011-12,0.811,
2012-01,0.781,
2012-02,0.549,
2012-03,0.541,
2012-04,0.553,
2012-05,0.550,
2012-06,0.524,
2012-07,0.525,
2012-08,0.549,
2012-09,0.535,
2012-10,0.470,
2012-11,0.557,
2012-12,0.788,
2013-01,1.063,
2013-02,1.086,
2013-03,1.044,
2013-04,1.008,
2013-05,1.363,
2013-06,1.458,
2013-07,1.388,
2013-08,1.601,
2013-09,1.591,
2013-10,1.621,
2013-11,1.653,
2013-12,1.838,
2014-01,1.952,
2014-02,2.196,
2014-03,2.251,
2014-04,2.340,
2014-05,2.135,
2014-06,2.464,
2014-07,2.459,
2014-08,2.481,
2014-09,2.544,
2014-10,2.825,
