"",BBK01.WU5004,BBK01.WU5004_FLAGS
"",Exchange rates on the Frankfurt exchange / PTE 100 = DM ... / Portugal,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:20,
1958-12,14.6270,
1959-01,14.6350,
1959-02,14.6410,
1959-03,14.6610,
1959-04,14.6810,
1959-05,14.6720,
1959-06,14.6500,
1959-07,14.6530,
1959-08,14.6550,
1959-09,14.6250,
1959-10,14.6210,
1959-11,14.5770,
1959-12,14.5530,
1960-01,14.5530,
1960-02,14.5700,
1960-03,14.5800,
1960-04,14.5980,
1960-05,14.5820,
1960-06,14.5630,
1960-07,14.5850,
1960-08,14.5990,
1960-09,14.6130,
1960-10,14.6080,
1960-11,14.6190,
1960-12,14.5880,
1961-01,14.5850,
1961-02,14.5450,
1961-03,13.9530,
1961-04,13.8590,
1961-05,13.8350,
1961-06,13.8330,
1961-07,13.8320,
1961-08,13.9470,
1961-09,14.0030,
1961-10,14.0300,
1961-11,14.0450,
1961-12,14.0120,
1962-01,14.0000,
1962-02,14.0280,
1962-03,14.0320,
1962-04,14.0300,
1962-05,14.0270,
1962-06,13.9890,
1962-07,13.9550,
1962-08,13.9790,
1962-09,13.9740,
1962-10,13.9940,
1962-11,14.0060,
1962-12,13.9700,
1963-01,14.0080,
1963-02,13.9910,
1963-03,13.9550,
1963-04,13.9400,
1963-05,13.9070,
1963-06,13.8940,
1963-07,13.9020,
1963-08,13.9000,
1963-09,13.8780,
1963-10,13.8720,
1963-11,13.8730,
1963-12,13.8610,
1964-01,13.8770,
1964-02,13.8560,
1964-03,13.8640,
1964-04,13.8690,
1964-05,13.8710,
1964-06,13.8430,
1964-07,13.8240,
1964-08,13.8120,
1964-09,13.7950,
1964-10,13.7900,
1964-11,13.8060,
1964-12,13.8380,
1965-01,13.8490,
1965-02,13.8680,
1965-03,13.8490,
1965-04,13.8600,
1965-05,13.8990,
1965-06,13.9270,
1965-07,13.9430,
1965-08,13.9620,
1965-09,13.9800,
1965-10,14.0030,
1965-11,13.9920,
1965-12,13.9860,
1966-01,14.0310,
1966-02,14.0360,
1966-03,13.9960,
1966-04,13.9930,
1966-05,13.9910,
1966-06,13.9420,
1966-07,13.8880,
1966-08,13.8830,
1966-09,13.8750,
1966-10,13.8680,
1966-11,13.8420,
1966-12,13.8260,
1967-01,13.8440,
1967-02,13.8450,
1967-03,13.8560,
1967-04,13.8690,
1967-05,13.8700,
1967-06,13.8540,
1967-07,13.9010,
1967-08,13.8970,
1967-09,13.8860,
1967-10,13.8920,
1967-11,13.8210,
1967-12,13.9180,
1968-01,13.9890,
1968-02,13.9850,
1968-03,13.9460,
1968-04,13.9400,
