"",BBK01.QU7055,BBK01.QU7055_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to foreign banks / Finland / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:14:37,
1984-12,0.028,
1985-01,0.023,
1985-02,0.028,
1985-03,0.021,
1985-04,0.018,
1985-05,0.022,
1985-06,0.027,
1985-07,0.025,
1985-08,0.029,
1985-09,0.028,
1985-10,0.030,
1985-11,0.031,
1985-12,0.031,
1986-01,0.028,
1986-02,0.026,
1986-03,0.027,
1986-04,0.025,
1986-05,0.025,
1986-06,0.024,
1986-07,0.024,
1986-08,0.018,
1986-09,0.017,
1986-10,0.015,
1986-11,0.012,
1986-12,0.012,
1987-01,0.013,
1987-02,0.013,
1987-03,0.013,
1987-04,0.017,
1987-05,0.020,
1987-06,0.041,
1987-07,0.042,
1987-08,0.041,
1987-09,0.049,
1987-10,0.048,
1987-11,0.048,
1987-12,.,No value available
1988-01,.,No value available
1988-02,.,No value available
1988-03,0.076,
1988-04,0.072,
1988-05,0.069,
1988-06,0.065,
1988-07,0.039,
1988-08,0.047,
1988-09,0.039,
1988-10,0.038,
1988-11,0.041,
1988-12,0.048,
1989-01,0.042,
1989-02,0.040,
1989-03,0.039,
1989-04,0.037,
1989-05,0.037,
1989-06,0.051,
1989-07,0.058,
1989-08,0.060,
1989-09,0.060,
1989-10,0.064,
1989-11,0.066,
1989-12,0.064,
1990-01,0.065,
1990-02,0.061,
1990-03,0.058,
1990-04,0.070,
1990-05,0.067,
1990-06,0.060,
1990-07,0.054,
1990-08,0.053,
1990-09,0.055,
1990-10,0.060,
1990-11,0.064,
1990-12,0.059,
1991-01,0.055,
1991-02,0.064,
1991-03,0.080,
1991-04,0.085,
1991-05,0.115,
1991-06,0.126,
1991-07,0.125,
1991-08,0.111,
1991-09,0.129,
1991-10,0.085,
1991-11,0.080,
1991-12,0.081,
1992-01,0.081,
1992-02,0.088,
1992-03,0.088,
1992-04,0.092,
1992-05,0.089,
1992-06,0.096,
1992-07,0.129,
1992-08,0.132,
1992-09,0.135,
1992-10,0.140,
1992-11,0.141,
1992-12,0.134,
1993-01,0.133,
1993-02,0.123,
1993-03,0.118,
1993-04,0.105,
1993-05,0.105,
1993-06,0.100,
1993-07,0.092,
1993-08,0.117,
1993-09,0.117,
1993-10,0.117,
1993-11,0.118,
1993-12,0.118,
1994-01,0.122,
1994-02,0.109,
