"",BBK01.QUY337,BBK01.QUY337_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Denmark / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:50,
2002-03,1.523,
2002-04,1.160,
2002-05,0.867,
2002-06,1.018,
2002-07,1.135,
2002-08,1.244,
2002-09,1.241,
2002-10,1.224,
2002-11,1.054,
2002-12,0.997,
2003-01,1.005,
2003-02,1.011,
2003-03,0.920,
2003-04,0.913,
2003-05,0.930,
2003-06,0.923,
2003-07,0.952,
2003-08,0.964,
2003-09,1.074,
2003-10,1.107,
2003-11,1.354,
2003-12,1.411,
2004-01,1.347,
2004-02,1.361,
2004-03,1.141,
2004-04,1.268,
2004-05,1.195,
2004-06,1.324,
2004-07,1.322,
2004-08,1.272,
2004-09,1.411,
2004-10,1.354,
2004-11,1.409,
2004-12,1.971,
2005-01,1.957,
2005-02,1.702,
2005-03,1.753,
2005-04,1.864,
2005-05,1.663,
2005-06,1.850,
2005-07,1.850,
2005-08,1.927,
2005-09,2.275,
2005-10,2.156,
2005-11,1.791,
2005-12,1.630,
2006-01,1.284,
2006-02,1.162,
2006-03,1.048,
2006-04,-0.512,
2006-05,1.011,
2006-06,0.866,
2006-07,0.854,
2006-08,0.809,
2006-09,0.895,
2006-10,0.832,
2006-11,0.906,
2006-12,0.971,
2007-01,1.019,
2007-02,0.631,
2007-03,0.483,
2007-04,0.886,
2007-05,0.979,
2007-06,1.004,
2007-07,0.894,
2007-08,0.903,
2007-09,1.135,
2007-10,1.119,
2007-11,0.822,
2007-12,1.081,
2008-01,0.855,
2008-02,0.584,
2008-03,0.302,
2008-04,0.574,
2008-05,0.792,
2008-06,0.696,
2008-07,0.629,
2008-08,0.687,
2008-09,0.799,
2008-10,0.660,
2008-11,0.531,
2008-12,0.610,
2009-01,0.543,
2009-02,0.504,
2009-03,0.528,
2009-04,0.512,
2009-05,0.581,
2009-06,0.474,
2009-07,0.443,
2009-08,0.469,
2009-09,0.511,
2009-10,0.489,
2009-11,0.396,
2009-12,1.237,
2010-01,0.552,
2010-02,0.557,
2010-03,0.403,
2010-04,0.534,
2010-05,0.577,
2010-06,0.533,
2010-07,0.541,
2010-08,0.552,
2010-09,0.486,
2010-10,0.524,
2010-11,0.339,
2010-12,0.474,
2011-01,0.500,
2011-02,0.465,
2011-03,0.366,
2011-04,0.334,
2011-05,0.338,
2011-06,0.269,
2011-07,0.389,
2011-08,0.256,
2011-09,0.310,
2011-10,0.197,
2011-11,0.149,
2011-12,0.175,
2012-01,0.221,
2012-02,0.169,
2012-03,-0.421,
2012-04,0.188,
2012-05,0.161,
2012-06,0.131,
2012-07,0.181,
2012-08,0.270,
2012-09,0.306,
2012-10,0.332,
2012-11,0.400,
2012-12,0.513,
2013-01,0.507,
2013-02,0.376,
2013-03,0.567,
2013-04,0.602,
2013-05,0.588,
2013-06,0.519,
2013-07,0.553,
2013-08,0.651,
2013-09,0.685,
2013-10,0.734,
2013-11,0.525,
2013-12,0.761,
2014-01,0.824,
2014-02,0.726,
2014-03,0.720,
2014-04,0.866,
2014-05,0.838,
2014-06,0.811,
2014-07,0.810,
2014-08,0.892,
2014-09,0.818,
2014-10,0.980,
