"",BBK01.TU2023,BBK01.TU2023_FLAGS
"",Foreign branches: Short-term-deposits of german non-banks non-MFIs) (of which enterprises and households),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:23,
1973-06,0.003,
1973-07,0.003,
1973-08,0.002,
1973-09,0.002,
1973-10,0.004,
1973-11,0.005,
1973-12,0.005,
1974-01,0.008,
1974-02,0.007,
1974-03,0.046,
1974-04,0.024,
1974-05,0.056,
1974-06,0.038,
1974-07,0.078,
1974-08,0.054,
1974-09,0.211,
1974-10,0.077,
1974-11,0.056,
1974-12,0.127,
1975-01,0.066,
1975-02,0.056,
1975-03,0.071,
1975-04,0.067,
1975-05,0.075,
1975-06,0.102,
1975-07,0.086,
1975-08,0.126,
1975-09,0.097,
1975-10,0.077,
1975-11,0.090,
1975-12,0.076,
1976-01,0.066,
1976-02,0.070,
1976-03,0.083,
1976-04,0.070,
1976-05,0.097,
1976-06,0.197,
1976-07,0.253,
1976-08,0.285,
1976-09,0.286,
1976-10,0.259,
1976-11,0.348,
1976-12,0.258,
1977-01,0.371,
1977-02,0.258,
1977-03,0.405,
1977-04,0.451,
1977-05,0.510,
1977-06,0.505,
1977-07,0.458,
1977-08,0.499,
1977-09,0.261,
1977-10,0.255,
1977-11,0.297,
1977-12,0.326,
1978-01,0.286,
1978-02,0.213,
1978-03,0.277,
1978-04,0.201,
1978-05,0.202,
1978-06,0.269,
1978-07,0.318,
1978-08,0.304,
1978-09,0.299,
1978-10,0.286,
1978-11,0.273,
1978-12,0.350,
1979-01,0.403,
1979-02,0.355,
1979-03,0.481,
1979-04,0.602,
1979-05,0.724,
1979-06,0.470,
1979-07,0.553,
1979-08,0.668,
1979-09,0.445,
1979-10,0.627,
1979-11,0.597,
1979-12,0.560,
1980-01,0.428,
1980-02,0.632,
1980-03,0.737,
1980-04,0.787,
1980-05,0.740,
1980-06,0.604,
1980-07,0.603,
1980-08,0.533,
1980-09,0.610,
1980-10,1.026,
1980-11,1.163,
1980-12,1.532,
1981-01,1.773,
1981-02,1.870,
1981-03,2.402,
1981-04,1.598,
1981-05,1.909,
1981-06,1.792,
1981-07,1.805,
1981-08,1.658,
1981-09,1.520,
1981-10,1.778,
1981-11,1.784,
1981-12,1.691,
1982-01,2.082,
1982-02,2.179,
1982-03,2.586,
1982-04,2.330,
1982-05,2.174,
1982-06,2.624,
1982-07,2.237,
1982-08,1.958,
1982-09,1.735,
1982-10,1.695,
1982-11,1.825,
1982-12,1.740,
1983-01,1.972,
1983-02,1.910,
1983-03,1.823,
1983-04,1.948,
1983-05,2.162,
1983-06,2.348,
1983-07,2.120,
1983-08,2.029,
1983-09,1.954,
1983-10,2.200,
1983-11,2.241,
1983-12,1.867,
1984-01,2.741,
1984-02,2.722,
1984-03,2.979,
1984-04,3.008,
1984-05,3.229,
1984-06,2.778,
1984-07,2.693,
1984-08,2.584,
1984-09,2.718,
1984-10,3.187,
1984-11,3.513,
1984-12,3.511,
1985-01,3.646,
1985-02,3.786,
1985-03,4.692,
1985-04,4.589,
1985-05,4.585,
1985-06,4.694,
1985-07,4.887,
1985-08,4.585,
1985-09,4.132,
1985-10,5.520,
1985-11,5.234,
1985-12,4.526,
1986-01,6.652,
1986-02,7.336,
1986-03,10.523,
1986-04,13.013,
1986-05,12.621,
1986-06,11.720,
1986-07,12.519,
1986-08,12.974,
1986-09,12.449,
1986-10,14.246,
1986-11,14.606,
1986-12,12.682,
1987-01,14.045,
1987-02,13.882,
1987-03,14.766,
1987-04,15.626,
1987-05,15.569,
1987-06,15.229,
1987-07,16.464,
1987-08,16.288,
1987-09,15.866,
1987-10,16.959,
1987-11,15.228,
1987-12,14.062,
1988-01,16.321,
1988-02,15.613,
1988-03,16.823,
1988-04,16.530,
1988-05,16.951,
1988-06,16.677,
1988-07,16.997,
1988-08,17.527,
1988-09,16.590,
1988-10,17.740,
1988-11,17.767,
1988-12,16.622,
1989-01,23.168,
1989-02,24.126,
1989-03,25.293,
1989-04,26.560,
1989-05,27.190,
1989-06,28.157,
1989-07,26.934,
1989-08,26.094,
1989-09,25.179,
1989-10,28.407,
1989-11,27.827,
1989-12,24.721,
1990-01,31.339,
1990-02,31.441,
1990-03,32.745,
1990-04,33.670,
1990-05,33.004,
1990-06,32.606,
1990-07,35.661,
1990-08,34.857,
1990-09,34.690,
1990-10,37.576,
1990-11,37.218,
1990-12,35.793,
1991-01,40.870,
1991-02,42.254,
1991-03,41.966,
1991-04,43.733,
1991-05,42.742,
1991-06,41.099,
1991-07,42.005,
1991-08,40.272,
1991-09,39.790,
1991-10,44.902,
1991-11,44.007,
1991-12,42.772,
1992-01,48.223,
1992-02,48.048,
1992-03,46.660,
1992-04,47.087,
1992-05,47.083,
1992-06,47.779,
1992-07,46.710,
1992-08,45.601,
1992-09,43.748,
1992-10,51.929,
1992-11,52.092,
1992-12,54.768,
1993-01,61.480,
1993-02,64.484,
1993-03,63.728,
1993-04,63.488,
1993-05,62.196,
1993-06,62.654,
1993-07,65.648,
1993-08,64.871,
1993-09,67.362,
1993-10,73.751,
1993-11,75.778,
1993-12,73.356,
1994-01,80.133,
1994-02,75.607,
1994-03,76.456,
1994-04,76.899,
1994-05,75.936,
1994-06,73.675,
1994-07,76.484,
1994-08,75.952,
1994-09,74.500,
1994-10,79.533,
1994-11,79.756,
1994-12,79.693,
1995-01,85.288,
1995-02,82.192,
1995-03,81.087,
1995-04,82.925,
1995-05,83.315,
1995-06,80.356,
1995-07,83.998,
1995-08,79.339,
1995-09,78.649,
1995-10,78.316,
1995-11,76.219,
1995-12,72.056,
1996-01,77.711,
1996-02,75.188,
1996-03,75.007,
1996-04,79.602,
1996-05,79.304,
1996-06,75.549,
1996-07,76.897,
1996-08,75.448,
1996-09,72.144,
1996-10,76.888,
1996-11,75.655,
1996-12,69.237,
1997-01,82.128,
1997-02,81.851,
1997-03,79.718,
1997-04,81.915,
1997-05,78.688,
1997-06,75.705,
1997-07,78.349,
1997-08,76.904,
1997-09,74.978,
1997-10,78.391,
1997-11,78.454,
1997-12,69.577,
1998-01,83.295,
1998-02,84.260,
1998-03,86.412,
1998-04,88.370,
1998-05,88.199,
1998-06,85.762,
1998-07,85.860,
1998-08,82.736,
1998-09,86.246,
1998-10,91.208,
1998-11,85.733,
1998-12,74.581,
1999-01,69.782,
1999-02,70.337,
1999-03,66.081,
1999-04,67.818,
1999-05,65.542,
1999-06,63.977,
1999-07,63.187,
1999-08,62.045,
1999-09,61.507,
1999-10,60.686,
1999-11,59.471,
1999-12,52.756,
2000-01,57.152,
2000-02,61.128,
2000-03,63.867,
2000-04,65.878,
2000-05,59.905,
2000-06,58.396,
2000-07,62.747,
2000-08,64.185,
2000-09,58.752,
2000-10,58.842,
2000-11,53.071,
2000-12,51.571,
2001-01,53.223,
2001-02,55.795,
2001-03,52.507,
2001-04,53.688,
2001-05,50.052,
2001-06,49.243,
2001-07,52.322,
2001-08,52.130,
2001-09,50.142,
2001-10,52.227,
2001-11,54.644,
2001-12,51.180,
2002-01,60.441,
2002-02,60.227,
2002-03,56.940,
2002-04,71.109,
2002-05,67.963,
2002-06,56.624,
2002-07,60.034,
2002-08,58.925,
2002-09,57.726,
2002-10,59.288,
2002-11,61.966,
2002-12,55.026,
2003-01,60.558,
2003-02,61.963,
2003-03,62.302,
2003-04,64.869,
2003-05,63.774,
2003-06,62.519,
2003-07,67.456,
2003-08,63.122,
2003-09,63.290,
2003-10,66.715,
2003-11,60.623,
2003-12,56.768,
2004-01,64.754,
2004-02,62.573,
2004-03,62.352,
2004-04,58.748,
2004-05,54.394,
2004-06,55.753,
2004-07,58.858,
2004-08,59.749,
2004-09,59.148,
2004-10,62.135,
2004-11,55.155,
2004-12,52.364,
2005-01,60.635,
2005-02,61.349,
2005-03,63.018,
2005-04,60.924,
2005-05,60.133,
2005-06,60.211,
2005-07,60.853,
2005-08,58.016,
2005-09,61.361,
2005-10,58.460,
2005-11,57.517,
2005-12,55.289,
2006-01,61.023,
2006-02,58.830,
2006-03,59.312,
2006-04,58.092,
2006-05,59.633,
2006-06,54.079,
2006-07,56.474,
2006-08,56.524,
2006-09,53.839,
2006-10,50.713,
2006-11,48.532,
2006-12,46.202,
2007-01,53.167,
2007-02,52.537,
2007-03,52.227,
2007-04,50.058,
2007-05,50.217,
2007-06,50.172,
2007-07,51.333,
2007-08,56.862,
2007-09,53.929,
2007-10,56.315,
2007-11,55.447,
2007-12,47.453,
2008-01,53.635,
2008-02,50.179,
2008-03,49.959,
2008-04,50.477,
2008-05,46.841,
2008-06,42.246,
2008-07,40.885,
2008-08,41.021,
2008-09,44.355,
2008-10,42.175,
2008-11,37.650,
2008-12,34.598,
2009-01,37.892,
2009-02,41.828,
2009-03,44.152,
2009-04,41.545,
2009-05,38.493,
2009-06,36.255,
2009-07,35.105,
2009-08,33.403,
2009-09,32.921,
2009-10,32.178,
2009-11,31.572,
2009-12,31.605,
2010-01,32.330,
2010-02,34.829,
2010-03,37.556,
2010-04,37.681,
2010-05,33.458,
2010-06,33.720,
2010-07,37.289,
2010-08,36.844,
2010-09,37.974,
2010-10,38.585,
2010-11,37.586,
2010-12,34.984,
2011-01,37.377,
2011-02,38.546,
2011-03,35.081,
2011-04,33.450,
2011-05,32.455,
2011-06,32.475,
2011-07,31.013,
2011-08,31.832,
2011-09,30.067,
2011-10,31.222,
2011-11,27.380,
2011-12,25.572,
2012-01,26.390,
2012-02,24.141,
2012-03,23.100,
2012-04,22.929,
2012-05,21.485,
2012-06,21.977,
2012-07,20.501,
2012-08,18.405,
2012-09,19.728,
2012-10,20.196,
2012-11,20.046,
2012-12,20.353,
2013-01,22.259,
2013-02,18.946,
2013-03,21.255,
2013-04,21.626,
2013-05,20.459,
2013-06,20.084,
2013-07,20.321,
2013-08,17.864,
2013-09,20.607,
2013-10,21.804,
2013-11,20.609,
2013-12,15.843,
2014-01,18.745,
2014-02,19.784,
2014-03,21.096,
2014-04,19.653,
2014-05,18.283,
2014-06,16.177,
2014-07,15.507,
2014-08,15.736,
2014-09,14.225,
2014-10,13.230,
2014-11,12.751,
