"",BBK01.WU4002,BBK01.WU4002_FLAGS
"",Sales of foreign debt securities at transaction values,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 09:16:10,
2000-01,9672,
2000-02,15219,
2000-03,3945,
2000-04,1144,
2000-05,4223,
2000-06,3386,
2000-07,7206,
2000-08,723,
2000-09,10532,
2000-10,4901,
2000-11,7250,
2000-12,198,
2001-01,11855,
2001-02,10836,
2001-03,11649,
2001-04,10444,
2001-05,12830,
2001-06,5669,
2001-07,4896,
2001-08,1233,
2001-09,808,
2001-10,6615,
2001-11,3394,
2001-12,13342,
2002-01,3374,
2002-02,5303,
2002-03,10234,
2002-04,3564,
2002-05,10950,
2002-06,2449,
2002-07,8336,
2002-08,-1691,
2002-09,4294,
2002-10,1009,
2002-11,7155,
2002-12,-3616,
2003-01,4973,
2003-02,9819,
2003-03,1035,
2003-04,12398,
2003-05,10269,
2003-06,5405,
2003-07,-3842,
2003-08,-2107,
2003-09,5207,
2003-10,8988,
2003-11,-571,
2003-12,-1350,
2004-01,4034,
2004-02,7448,
2004-03,15844,
2004-04,9151,
2004-05,8291,
2004-06,14133,
2004-07,14517,
2004-08,4604,
2004-09,6246,
2004-10,9286,
2004-11,2815,
2004-12,3810,
2005-01,14691,
2005-02,20280,
2005-03,15862,
2005-04,19844,
2005-05,4059,
2005-06,20825,
2005-07,-5060,
2005-08,6569,
2005-09,11353,
2005-10,5251,
2005-11,13009,
2005-12,15433,
2006-01,18477,
2006-02,8001,
2006-03,15752,
2006-04,6579,
2006-05,13322,
2006-06,21073,
2006-07,4784,
2006-08,-3312,
2006-09,12126,
2006-10,18486,
2006-11,23577,
2006-12,762,
2007-01,26684,
2007-02,18452,
2007-03,21827,
2007-04,9663,
2007-05,18178,
2007-06,11730,
2007-07,-533,
2007-08,5567,
2007-09,1557,
2007-10,16256,
2007-11,1054,
2007-12,-2907,
2008-01,274,
2008-02,10392,
2008-03,22589,
2008-04,-9627,
2008-05,26951,
2008-06,13811,
2008-07,3428,
2008-08,-1559,
2008-09,-12432,
2008-10,-17172,
2008-11,-9566,
2008-12,-16738,
2009-01,2814,
2009-02,3430,
2009-03,4500,
2009-04,3259,
2009-05,14340,
2009-06,6538,
2009-07,11132,
2009-08,-321,
2009-09,7318,
2009-10,6623,
2009-11,10076,
2009-12,1039,
2010-01,12553,
2010-02,-1854,
2010-03,9612,
2010-04,156,
2010-05,2066,
2010-06,-2817,
2010-07,3672,
2010-08,2042,
2010-09,12345,
2010-10,125325,
2010-11,-6868,
2010-12,-8401,
2011-01,9355,
2011-02,10035,
2011-03,4140,
2011-04,2398,
2011-05,4696,
2011-06,-7758,
2011-07,-2613,
2011-08,2432,
2011-09,552,
2011-10,409,
2011-11,1436,
2011-12,-2020,
2012-01,23563,
2012-02,7308,
2012-03,2943,
2012-04,-2597,
2012-05,10285,
2012-06,-5464,
2012-07,7986,
2012-08,2536,
2012-09,8919,
2012-10,4786,
2012-11,8828,
2012-12,7289,
2013-01,14381,
2013-02,4530,
2013-03,5287,
2013-04,7310,
2013-05,20161,
2013-06,4298,
2013-07,8744,
2013-08,7399,
2013-09,139,
2013-10,1869,
2013-11,14898,
2013-12,1415,
2014-01,4147,
2014-02,3352,
2014-03,19883,
2014-04,16775,
2014-05,3473,
2014-06,7502,
2014-07,2958,
2014-08,-5853,
2014-09,17398,
2014-10,7790,
2014-11,17887,
2014-12,590,
